评分,comments
5.0,我不允许你来了桂林还没看过千古情！这是一个大型的歌舞剧以桂林山水为背景，【黄巧灵】为总导演一生必看的一场演出，演绎了一段关于桂林的历史和文化的故事主要展现漓江山水下的八桂文化，《远古的唤》、《大地飞歌》、《米粉传情》《靖江王府》、《刘三姐》共5个剧目，冲击感触最深的便是《米粉传情》这个节目了，讲述桂林米粉的由来，是一个具有浓厚人情味的感人故事，具有艺术性，震撼性，民族性，以及视觉性的大合集
5.0,千古情的室内演出，舞台效果也是很震撼的，内容方面更能让人接受及理解，浓缩了桂林千年的历史与民俗。值得一提的是，园区里不止有演出，还有很多参与性活动，休闲、美食、娱乐……整个舞台非常精彩。而且表演的内容有各个少数民族的传统舞蹈表演，非常震撼，小哥哥小姐姐也非常帅气美丽！
5.0,真的很不错，来桂林的朋友可以来体验一下的，特别是带了老人小孩的很适合在这样的综合演艺旅游地游玩，看看表演，玩一下里面的游乐设施，我平时去看舞台剧之类的也都是要几百块，现在带了家人过来不仅有高能科技感满满的舞台演出，还有鬼屋、3D全景虚拟空间、戏水池等各种好玩的地方，免费休息的地方也很多，有一个超大的室内空调开放的美食广场
5.0,桂林千古情景区以大型实景演出为主，以全新的舞台效果和感人至深的故事赢得了游客们的赞誉。观众们纷纷表示，这场演出让他们深刻领略到了桂林地区的历史文化与山水风光，令人印象深刻。 千古情里面实际面积并不大，特别好玩的，最终觉得还可以的就是千古情演出和打铁花。千古情是以歌舞为主，不要太纠结于故事情节是否合理，看看就好。个人比较推荐七点场节目，看完直接去港湾看打铁花，然后就可以走了。
5.0,桂林千古情表演超级震撼！！！特别是跑墙和最后刘三姐从飞毯上飞下来的时候，很让人惊喜哎！民族快闪秀的大型蹦迪现场真的很嗨呀！！！！舞蹈演员个个都很美！除了看表演以外，各项服务也到位，三号秘境空调开放且有很多可以休息的地方。洗水池总是很热闹，小朋友可以多带一套衣服去洗水池玩耍。
5.0,走入千古情景区，有一种误入世外大型片场的错觉。千古情是室内场馆演出不太受天气影响。而且千古情还是个大型公园，除了主秀演出外，里面有不少特色街区、儿童玩乐区食，很适合带小朋友去!
5.0,桂林千古情，一生必看的演出。来到这里看过演出以后感觉它真的是值得拥有这句广告词。整台演出，灯光，音响的设计都很到位，以及舞蹈表演都很美，剧场也很壮观。景区还有各种游玩项目，还可以到鬼屋解解压。
5.0,大型实景演出《桂林千古情》，运用先进的声、光、电等手段和舞台机械，再现了桂林山水下的真善美传奇，给游客带来身临其境的观赏体验。更有很多趣味性的外场节目，让人乐在其中。演员小姐姐也很漂亮哦
5.0,今晚看了《桂林千古情》以桂林的历史文化和自然风光为背景，通过精彩的表演和绚丽的舞台效果，展现了桂林的独特魅力，其中有刘三姐以及桂林米粉的由来等等。 演员们的表演非常出色，一个个历史场景都演绎得非常有艺术感，不仅能感受桂林的悠久历史和深厚文化底蕴，还能享受多方位的舞台效果，灯光、音乐、舞蹈等元素的完美结合，让人们仿佛身临其境，感受到了桂林的美丽和神奇。
5.0,桂林干古情景区，堪称一场震撼心灵的文化盛宴!踏入景区，仿佛穿越时空，置身于千年的历史长河之中。精彩绝伦的演出，以宏大的场景、绚丽的灯光和动人的舞蹈，生动地展现了桂林的千古风情。演员们的表演精湛入微，每一个表情和动作都饱含深情。景区内的环境优美，设施完善，服务贴心周到。无论是游玩体验还是文化感受，都让人陶醉其中，流连忘返。强烈推荐给每一位热爱历史文化和寻求精彩之旅的朋友!
5.0,桂林千古情景区绝对是桂林之旅的一大亮点！整个景区的氛围营造得极为出色，充满了浓厚的历史文化气息。演出场面宏大，灯光、音效、舞美配合得天衣无缝，每一个场景都仿佛是一幅生动的历史画卷在眼前展开。无论是桂林米粉的制作展示，还是传统手工艺品的制作体验，都让我对桂林的民俗文化有了更深刻的了解。而且，景区的工作人员服务热情周到，让人感到宾至如归。在这里，既能欣赏到精彩的表演，又能领略到桂林的文化底蕴，实在是太棒了！
5.0,来到了桂林千古情，就沉醉在了精彩的剧目之中看过许多地方的实景剧目，还是千古情系列最好看。在桂林干古情景区，再现了桂林的历史文化与民族风情!演出运用先进的声、光、电、全息等高科技手段和舞台机械，数百位演员倾情演绎，在水陆空三维立体空间，唱响了八桂大地穿越时空的真善美传奇，很棒。 桂林山水甲天下，在这个人杰地灵地方，如若想了解它的前世今生，不可错过桂林干古情。这场一生必看的演出浓缩了桂林万年的历史与民俗，将掩藏在八百里漓江山水下的八桂文化带入大家的视野，让人眼前一亮。 图片不足以展现真正的的魅力，一定要亲临现场观看。
5.0,桂林千古情景区表演精彩绝伦，景色很美，拍照打卡特别出片。景区内的游玩项目有很多，鬼屋，虚拟空间，倒屋，斜屋…都非常有趣，还可以和啊哥啊姐一起跳舞狂欢，简直不要太爽！！！
5.0,来到桂林千古情景区，漫步于山水之间，步道上挂满了五颜六色的灯笼，璀璨夺目。市井街分布着各种店铺，商品琳琅满目。更重要的，还有很多可以玩水的项目，真是消暑的一个好去处
5.0,桂林千古情景区给我带来了一场震撼心灵的文化盛宴!从进入景区的那一刻起，就仿佛穿越到了古代。精彩绝伦的演出让人目不暇接，演员们精湛的技艺和深情的演绎，将桂林的历史与传说展现得淋漓尽致。景区内的建筑古色古香，细节之处尽显用心。美食街的各种特色小吃让人回味无穷，每一口都充满了当地的风味。此外，还有丰富多样的互动体验项目，让游客充分融入其中，感受桂林的独特魅力。总之，这是一个不容错过的好地方!
5.0,刚进景区就碰上外景节目民族快闪秀，阿哥阿妹们邀请我们一起跳舞表演，体验感非常好。看完桂林千古情演出也觉得很震撼！整个园区不算大，但规划的很好！适合我这种不想走太多路的懒人。景区有清明上河图、鬼屋、虚拟空间等体验项目，内容很丰富非常值得！小朋友也玩的很尽兴，玩了好几个钟都不舍得走。
5.0,"来到桂林千古情景区后被大门的刘三姐像震撼了，真是太壮观了，三姐造像景区内每个地方都能观看得到，桂林千古情表演，一生必看的演出，景区很大，还有本地特色美食小吃和免费游玩项目，人很多,也很好玩，有各种各样的歌舞杂技，非常震撼也非常好看，白天外场演出，晚上有很多好玩的节目。"
5.0,桂林千古情环境优美，工作人员的服务态度良好，游玩项目也是妙趣横生，让人有焕然一新的感觉。演出虽然只有一个小时，但它牢牢抓住了八桂文化最精髓的根和魂，通过人物、荧幕、声响及舞台机械等科技手段，完美再现了再现了桂林的历史文化与民族风情。
5.0,踏入千古情的那一瞬间，仿佛打开了一扇时光之门。舞台上的每一束光，每一个身影，都在诉说着岁月的故事。这不仅是一场演出，更是一次心灵的旅行，让人在喧嚣的世界中找到了片刻的宁静与感动。强烈推荐给每一个渴望在繁忙生活中寻找美好的灵魂。
5.0,桂林千古情是一场融合了自然风光与历史文化的精彩表演。体验非常独特。外场演出有很多，也融入了桂林山水，而这里本身就是一幅天然的山水画卷。演出充分利用了周围的自然环境，将桂林的山水之美展现得淋漓尽致。舞台设计巧妙，与周围环境融为一体，让人仿佛置身于一幅动态的山水画中。
5.0,在桂林阳有一场演出绝对不容错过.哪就是被誉为“一生必看”的《千古情》.看千古情很震撼.并非普通的演出.这次来阳朔选择了千古情真的很明智.我个人觉得真的是一场让人惊叹的视觉盛宴.虽然是在室内.却仿佛打开了桂林山水的魔法之门.爆布的壮丽.水流的灵动.甚至还有高空的惊险刺激.每一个细节都让人屏息.期待下一次的到来.这种演出堪称完美.建议买个尊宾.进去感受那种舞台的震撼
5.0,桂林千古情景区太棒啦！歌仙造像壮观，演出更是震撼无比！《桂林千古情》浓缩了桂林万年历史与民俗，舞台效果超赞，演员们也很养眼。景区里的阳朔古村别具一格，奇妙街的怪屋新奇有趣，还有各种互动节目热闹非凡。既能了解文化，又能开心畅玩，强烈推荐！
5.0,第一次来阳朔，也来了千古情玩，看过许多像这种实景剧目，桂林千古情非常好看，再现了桂林的历史文化和民族风情，舞台效果很好，最主要的是景区里面的小姐姐比较漂亮，快闪秀也比较有带动感，也是一个拍美美照的好地方，小孩也比较喜欢在里面玩，小孩唯独在这里不吵着要走，很好!
5.0,来到桂林千古情观看演出，果然不虚此行。五星好评!非常惊艳的一场文化，视听盛宴!设备先进完善，舞台效果很好。大地震会邀请现场观众一起参与，体验感很强。舞台上的演出人员很专业，在场小孩子们看的非常开心，大人们也看的津津有味，看的时候直呼哇塞，场景很真实，非常精彩，会持续关注其他城市，值得观看的一场演出。
5.0,桂林千古情，一场穿越时空的绝美盛宴!踏入桂林千古情景区，仿佛打开了时光的大门，一段段历史与传奇在眼前徐徐展开。精彩绝伦的演出，带你领略桂林的千年风情。从古老的传说到壮美的山水，每一个场景都美到让人窒息。灯光、音效、舞蹈完美融合，演员们用精湛的技艺讲述着桂林的故事，让人沉浸其中，无法自拔。
5.0,暑假来了桂林千古情值得一玩！性价比很高，首先是演出很好看，尤其是双人肩上芭蕾，还有米粉降下来的时候，太惊喜了！！！舞台设计十分有美感！！！非常震撼值得一看。另外三号秘境里面的活着的清明上河图看起来也很逼真，仿佛那个年代的生活场景就在眼前重现。
5.0,千古情太赞了！从舞台效果到演员表演，无一不让人惊叹。剧情紧凑，毫无拖沓，全程都被精彩的节目吸引住。 灯光、音响配合得超级棒，让人有身临其境的感觉。而且景区服务也不错，干净整洁，工作人员态度很好。总之，这钱花得值，下次还来！
5.0,景区重现了桂林的历史与民族风情，提供了包括室内演出在内的多种娱乐体验，确保游客无论天气如何都能享受乐趣。此外，桂林千古情景区还融入了高科技元素，如5D实景剧，为游客带来了沉浸式的感官体验。独特的文化展示和互动项目，如鬼屋和民族快闪秀，使得这里成为家庭旅游的理想选择。整体上，桂林千古情景区不仅是视觉的盛宴，更是一次深刻的文化探索之旅.
5.0,景区在卫生方面做的非常不错，干净整洁，环境氛围营造得很好，怡然舒爽，给人舒适的感觉，能让人身心得到充分的放松。 服务方面那就更好了，服务人员特别专业，统一穿白色的工服，清爽亮眼，佩戴了工牌，一眼就能知晓是工作人员，且对于问题回答得也很全面，还会展开来讲解一些需要注意的地方，让我们能够提前了解到注意事项，非常棒的一次体验。
5.0,一个景区一段情，一场演出一个故事。走进千古情景区，让你感受到不一样的风景特色。园区里面有多种娱乐活动，大人小孩都能参与其中。一场歌载舞，能够看到烟雨漓江，从天而降的米粉，那是一茬茬的传承。戏水池中的你追我赶，更是能愉悦游客们旅游的体验感。刘三姐的传奇不仅仅是对桂林山水的描绘，也是对有情人游客到来的一种情怀。
5.0,桂林千古情景区是一个大型演艺公园，门口的巨型歌仙造像气势宏伟，与桂林山水融为一体，是八桂大地真善美儿女的化身。演艺公园拥有上万平米全室内空调开放的3号秘境旅游综合体、风雨廊、鬼屋、清明上河图电影馆、奇妙街等高科技和儿童体验项目妙趣横生。 主秀《桂林千古情》都说是一生必看的演出，金戈铁马，美女如云，再现了一段三生三世的桂林绝恋
5.0,桂林千古情是一部以桂林历史文化为背景的大型实景演出，我第一次看就给我留下了深刻的印象。 首先，从视觉体验来说，桂林千古情的舞台设计独具匠心，利用高科技手段将桂林的山水美景完美呈现在观众面前，让人仿佛置身于一幅动态的山水画卷中。演员们的表演也非常投入，他们的服饰、妆容以及动作都充满了浓厚的地方特色，让人仿佛穿越到了古代的桂林。桂林千古情的故事情节丰富，既有历史的厚重感，又有现代的创新元素。它通过歌舞、戏剧、杂技等多种艺术形式，讲述了桂林的历史故事，
5.0,历史的舞台上，每一幕都是传奇桂林千古情，一生必看的演出走入千古情景区，有一种误入世外大型片场的错觉，日暮时分的蓝调时间，以远处影影绰绰的群山作背景，出片效果肯定是一流水准，千古情是室内场馆演出不太受天气影响。而且千古情还是个大型公园，除了主秀演出外，里面有不少特色街区、儿童玩乐区食，很适合带小朋友去!
5.0,不得不赞美一下桂林千古情，真的体验感超棒！！！景色宜人，群山环抱，非常贴切的展现了民族特色文化，还有精彩的水上飞人表演和民族快闪秀等等，特别是演出桂林千古情，一生必看的演出，性价比高，孩子也体验到了很多，很快乐，而且景区的服务很好，工作人员都非常热情友好，会耐心解答游客问题，这次体验是非常舒服快乐的，推荐大家都来逛一逛！
5.0,跟家人过来桂林阳朔玩，然后本地人推荐我们来桂林千古情景区，我跟家人报着试试看的心态买了景区门票，结果真的是非常惊喜，一个比较宝藏的景区，演出是非常的精彩，很多漂亮的小姐姐和帅气的小哥哥。而且景区里面的各项设施都非常齐全，带着家人在里面玩了好久，推荐大家过来打卡!
5.0,千古情从来不会让你失望，演出太震撼了。就是票价真的太贵了，尊宾票位置一般都比较好，靠近舞台中间，我们这次Ab区指定，最后出票是B 区，除了人来人往进进出出有点影响心情，其余全程都很开心。下了血本买了五张票。 体验感是非常好的，就是价格能降点就好了。一直觉得桂林阳朔景区的价格感人，但是一下就碰到景区刺客了。 收起^
5.0,这次带着家人看桂林千古情演出，很值得，老人家特别喜欢，说是之前都没看过这么好看的演出，演出很精彩，很适合带家里老人来看，而且景区里增加了很多娱乐设施，小孩子可以游玩鬼屋，三号秘境，还有幻境空间孩子尤其喜欢，说下次还要来！
5.0,桂林千古情不仅仅是一台精彩，好看的剧目，我感觉给人更多的是带给人的心灵洗礼，跟朋友看完桂林千古情之后，心中的震撼和感动无法用言语详尽的表述出来，只剩下对千古情的舞台.上的赞叹，舞台效果的震撼，加上敬业的演员，演活了桂林的历史文化及风土人情。
5.0,景区有《莫土司招婿》《歌仙迎宾》《民族快闪秀》《锅庄狂欢》等等具有民族特色的演出，即可以观看，又可以和演员互动，演出内容很丰富，非常值得去游玩观演！景区还有很多好吃好玩的项目，看完表演之余也可以去体验一下，会有不一样的惊喜。
5.0,一开始就想着来桂林千古情了，所以订票导航过来，果然是不负所望！里面除了千古情表演之外，还有外场节目，趣味十足，互动游戏也是非常有趣，特别是晚上的景色跟最后的电音节，参与感太强了，就是开了一场小型音乐晚会😍真实很不错的一次旅行🧳赞👍
5.0,桂林千古情真的是一生必看的演出，值得一看，还没有到千古情大门就可以远远的看到刘三姐的四面雕像坐落在售票大厅之上，当你走进再看是那种振奋的感觉就会在你心中久久徘徊，千古情的演出场次由旅游淡季旺季而定，但是演出却还是精彩绝伦，音响，灯光，氛围，还有视觉，都是一次次的刷新我对千古情的认知，人生之中可以到一场这样的表演真是精彩，千古情内还有很多其他互动小游戏，绝对是值得那个票价的
5.0,桂林千古情是室内专业表演，通过运用各种不可思议的高科技手段和舞台表现形式唱响了一曲感天动地的千古传奇。无论是在剧情、特技、舞蹈、服装、效果等方面都是经过精心设计的，这是一场视觉盛宴。还有适合年轻人休闲娱乐的4号海湾也是非常美，三号秘境休息区也好凉快！小朋友玩的都有！下次我们还要来玩
5.0,桂林千古情景区的项目都很有趣哦，特别是那个活着的清明上河图，还有虚拟空间！虚拟空间给人身临其境的感觉，进去看了很多次还是想看！另外景区服务很好！今天不小心把票弄丢了，然后和景区工作人员解释后也还是能看演出，以为没票了就看不了了呢。
5.0,推荐!推荐!这两天行程里最满意的一个旅游景点，景区离阳朔西街遇龙河很近交通很方便，景区内有清明上河图电影馆、戏水区、鬼屋、虚拟空间等游玩体验项目，除了可以观看剧场内演出，外场快闪秀、锅庄狂欢互动性也比较强。景区的工作人员热情友好，服务周到！来桂林游玩的朋友一定不要错过！
5.0,桂林山水甲天下，阳朔山水甲桂林。第一趟来阳朔选择到桂林千古情景区游玩，进到景区的时候就有一种穿越的感觉，里面不仅有精彩纷呈的千古情表演还有应接不暇的外场演出。还有个小沙滩适合小朋友玩耍，也是个很好的拍照打卡地，整体觉得是个挺不错的游玩景点，推荐哦！！！
5.0,《千古情》里融入了桂林深厚的历史文化元素。不仅有高能杂技技惊四座，多元文化的融合，展现出桂林独特的民族韵律。民族快闪、水上飞人、魔术奇迹等外场表演让人应接不暇，最喜欢浪漫梦幻的4号港湾，银白沙滩搭配柔和霓红灯光，出片都是美美哒～
5.0,"桂林千古情一生必看的演出，人很多,也很好玩，有各种各样的歌舞杂技，是居家旅游的必备玩的地方，一场千古情具备了桂林的人文文化，从第一场的大地飞歌，米粉传情讲述了桂林的人文历史，还有靖江王府刘三姐，非常震撼也非常好看，白天还有外场演出，魔术，变脸，还有好看的小哥哥小姐姐跳快闪,绝对让你不虚此行"
5.0,桂林千古情，一场震撼心灵的视听盛宴。舞台效果美轮美奂，演员们的表演精湛绝伦，将桂林的历史与文化展现得淋漓尽致。故事生动感人，让人仿佛穿越时空。景区内设施完善，服务周到。无论是和家人还是朋友一同前往，都能在这里留下美好的回忆，值得一去。
5.0,桂林千古情演出是舞蹈类表演，跳舞的小姐姐都好好看，舞台效果也很不错，秦英嫂那一幕真的很感人，肩芭杂技表演很厉害; 我们是晚上去的，看完演出出来，刚好碰上狂欢泼水节，小朋友很兴奋玩得很开心，还看了水上飞人特技，很炫酷，千古情值得一看！
5.0,一生必看的演出， 千古情在很多地方都有，都是根据地方文化特色的表演，现场观看的时候有实景洒水车、桂林米粉从天而降、桂林姑娘飞驰而下，金戈铁马，美女如云，再现了一段三生三世的桂林绝恋。演出运用先进的声、光、电等高科技手段和舞台机械，不管是灯光还是音响还是视觉效果都是独一档的存在，太过震撼人心，在水陆空三维立体空间，不得不赞叹千古情的精绝之处，唱响了八桂大地穿越时空的真善美传奇，真的很值得！非常值得！！
5.0,"看过千古情后,就被当时现场的演出所震撼。一时也无法细说言表，这次对桂林千古情,还是有着很大的期待的。这是一场精彩绝伦的演出不能错过。在桂林千古情景区大剧院,每天都上演着这场表演。用先进的声、光、电、全息等高科技手段,还有演员们专业的表 演,来演绎一段三生三世的桂林爱恋,带你了解 不一样的广西"
5.0,一场穿越时空的视听盛宴。漫步其间，仿佛置身于历史的长河，感受那千年的风华与沧桑。古色古香的建筑、逼真的场景再现，让人仿佛穿越时空，回到了那个繁华的时代。演出精彩纷呈，每一个细节都充满了艺术感，让人陶醉其中，久久不愿离去。
5.0,停车很方便，进入景区就是一个大型的室外停车场，距离景区入口很近，不用走很远。售票窗口很多，小姐姐很有耐心的回答问题，也不用排队，检票的入口也很多，非常有秩序。进入景区内，逛的地方还是挺多的，店铺和餐饮、卫生间都很多，也有充电宝租赁，非常便利。我个人比较喜欢水上的特技秀和晚上的电音节，非常嗨，当然快闪秀也很不错，一个小时的室内大型歌舞《桂林千古情》根本看不够，演员们非常棒，大力推荐大家都去看。
5.0,走入千古情景区，有一种误入世外大型片场的错觉，日暮时分的蓝调时间，以远处影影绰绰的群山作背景，出片效果肯定是一流水准 千古情是室内场馆演出 不太受天气影响。而且 千古情还是个大型公园，除了主秀演出外，里面有不少特色街区、儿童玩乐区食，很适合带小朋友去! 如果是带小孩，千古情一定比刘三姐合适 毕竟 表演在室内，不管是下雨...还是艳阳天章都不受影响，有空调很舒服 而且虽然在室内，舞台竟然是有水的你敢信!? 在舞台上划船、公刘三姐从头顶飘过、演员们飞檐走壁……真的很震撼
5.0,第二次看千古情了，之前看过其他地方的千古情演出，桂林千古情现场演出十分出彩，我们的位置也还不错，舞台灯光效果和演员水平都很到位，超出我的预期。千古情里有很多玩的，还有很多外场表演，性价比值得，我们线上买的票，到景区线下取票也方便，建议提前购票进入景区。
5.0,桂林千古情堪称一场视觉与心灵的双重盛宴。演出以其宏大的场景、绚丽的灯光、震撼的音效，生动呈现了桂林的历史与风情。演员们全情投入，舞蹈优美，故事感人。从古老传说到现代风貌，仿佛穿越时空。每一个画面都值得回味，给观众留下深刻印象，强烈推荐。
5.0,暑假带着孩子来到桂林千古情游玩，孩子没到6岁，是免票的，进入景区以后有虚拟空间和戏水池可以玩，天气热，所以没去沙滩，但很多可以纳凉的地方，3号秘境里面是全空调开放的，有抓娃娃的和清明上河图等，还有书吧可以看书聊天，总之孩子玩得很尽兴，大人也有鬼屋等地可以体验，外场的演出很有趣，跟演员蹦迪，室内的大剧院也有空调，工作人员很贴心的帮忙指引座位，演出很精彩，杂技太震撼了！
5.0,朋友给我种草了《桂林千古情》，此刻让我萌生了一定要来看一看的想法。园区里丰富多彩，节目多多，有鬼屋，有沙滩，有小孩玩的各项设施，还有汉服体验馆，可以在景区里面拍照，体验感满满，真是老少皆宜。一个小时的核心演出也非常精彩，演绎着桂林的民俗风情。
5.0,桂林千古情景区在山清水秀的阳朔，歌仙造像瞭望八桂大地，吸引了许多游客在这里打卡，我们找了个好角度，拍到了一张非常有纪念意义的合影。景区的内部根据农耕市井生活，打造了具有独特人文风情的阳朔古村，会有一个快闪秀在古街上表演，近距离与演员互动，还可以可以体验锅庄狂欢和莫土司招婿，晚上还有非遗打铁花和水上飞人特技秀，体验到广西特色的民族风情。大力推介大家来。
5.0,整个园区不是不大，对于小孩来说比较友好～景区里有奇妙街，3号秘境，还有玩水的区域，都很适合遛娃 推荐孩子去观看的节目：虚拟空间，裸眼3d的视觉效果，让人身临其境的感觉，太赞了 建议大家提前入场，可以去逛逛古村，鬼屋、虚拟空间，游泳池、非遗变脸、魔幻奇迹，互动秀、民族快闪秀，水上飞人等众多项目，超级丰富，可以一个一个去体验！
5.0,“一山一幅画，一水一段情”，在千古情景区身临其境的体验一场桂林文化盛宴，一场震撼的沉浸式视觉盛宴~!这里不仅仅是一场表演，这里是一个集演出、商圈、景点于一身的综合园区。这里所展现“阳朔烟火味”异常浓烈，不愧是“一生必看的演出”。 千古情是室内演出不太受天气影响，并且除了主秀演出外，里面有不少特色街区、儿童玩乐区很适合带小朋友游玩。阳朔古村、奇妙街、3号秘境、4号港湾互动表演、儿童戏水池、非遗文化遗产体验、民族快闪表演，各种换装民族服装、汉服等等，更显广西民族特色。真正做到老少皆宜，晴雨皆宜。
5.0,桂林山水甲天下，在这个人杰地灵地方，如若想了解它的前世今生，不可错过桂林千古情。这场一生必看的演出浓缩了桂林万年的历史与民俗，将掩藏在八百里漓江山水下的八桂文化带入大家的视野。全剧分为《远古的呼唤》《大地飞歌》《米粉传情》《靖江王府》《刘三姐》等场，金戈铁马，美女如云，再现了一段三生三世的桂林绝恋。看完你会被刘三姐的山歌打动，会为桂林米粉的传说触动……演出运用先进的声、光、电、全息等高科技手段和舞台机械，在水陆空三维立体空间，通过专业演员的倾情演绎，真的很震撼，现场掌声雷动。 用穿越的方式走进青山绿水？不用怀疑，在桂林千古情景区门头，是世界上最大的歌仙造像，造像神韵生动，与桂林山水融为一体，是八桂大地真善美儿女的化身。有古香古色的街道，按照桂林第一个藩王的府邸“靖王府”复原的王府城门楼，身着古装和民族服装的快闪表演， 一场莫土司招婿，平湖跃起蛟龙入海的水上飞人……你会发现原来生活充满无尽可能，精彩无处不在。 这次带老爸去玩的。其实从去年带爸妈去巴厘岛后，我就觉得得多带他们走走。旅行要趁早，带爸妈旅行更要趁早。之前带我妈去了丽江千古情，她很满意，为了公平起见这次轮到我爸了。除了室内表演，3号秘境很不错，很多交互体验，装饰得好像世外桃源，还有图书馆，会动的《清明上河图》，儿童玩乐区等。户外项目也很刺激，尤其是水上漂，各种掉水里，哈哈哈哈。感觉夏天超适合。
