评分,comments
4.0,"溶洞开发比较早，听说里面的岩石表面氧化比较厉害，都已经黑了，但其实在溶洞除了有灯光的地方其他都是黑乎乎，不会去刻意注意它本身的颜色，主要靠灯光。溶洞的灯光效果很好，比银子岩的更好，不会让人觉得艳俗。龙宫4D秀还是比较有创意的。石钟乳，石幔等跟所起的名字也比较像，感觉很精致。导游讲解态度好。在里面行走千万小心,地面湿滑，我自己就跌了一跤。有一些号称免费的照相点，但其实大照片还是要钱的。建议在携程买票，原价要120，携程价78，还有vip通道，如果旺季的话，就显出了vip通道的好处。另一个就是用打的软件去芦笛岩的话，一般都要加价5元，可以不多但是不能少，不加没人接单的，潜规则哦，说是地偏。总的而言，值得一去。"
5.0,芦笛岩距市中心5公里，是一个以游览岩洞为主、观赏山水田园风光为辅的风景名胜区。岩洞内有大量奇麓多姿、玲珑剔透的石笋、石乳等琳琅满目，组成了狮岭朝霞、红罗宝帐、花果山等景观，被誉为“大自然的艺术之宫”。
5.0,位於桂林市郊，可稱為桂林第一岩洞，因歴來增有多国元首到此参观，所以又稱為国賓洞。此景区有3路公交车可达，而打的也不过30元，所以非常方便。洞中岩景精奇，而且又配以特別的声光效果，令參观岩洞时更具特色，所以遊桂林者绝对不宜错过。
5.0,去过了象山公园，再比较芦笛岩的票价，就不觉得贵了！超值好吗！很多人建议不要去看乌龟那个景点，个人觉得带孩子的话可以多掏5块钱逛逛，小孩子会喜欢的。至于风景，如画如诗，已经真的很美。大自然的鬼斧神工在这里被展示的淋漓尽致，导游是8号，声音很动听人很美，很专业，虽然看上去比较冷艳，气质是冰美人吧。哈。
5.0,"看点 芦笛岩位于桂林市西北的桃花江畔，岩洞里千姿百态的钟乳石是由于地下水的作用，溶解岩石中的碳酸钙，经过上百万年的沉淀结晶堆积而成的。芦笛岩被人们誉为""大自然艺术之宫""。洞内有狮岭朝霞、红罗宝帐、盘龙宝塔、水晶宫、等景观，令游客目不暇接。"
3.0,蘆笛岩位於廣西桂林市西北郊的桃花江畔，在光明山的南側山腰，距離市中心5公里，是一個以遊覽岩洞為主、觀賞山水田園風光為輔的風景名勝區。蘆笛岩洞深240米，遊程500米，洞內有大量綺麗多姿、玲瓏剔透的石筍、石乳、石柱、石幔、石花等，琳琅滿目，組成了獅嶺朝霞、紅羅寶帳、盤龍寶塔、原始森林、水晶宮、花果山等景觀，如同仙境，被譽為“大自然的藝術之宮”，令遊客目不暇接、流連忘返。從唐代起，歷代都有遊人蹤跡，洞內現存歷代壁畫77則。蘆笛岩是國家重點風景名勝區、國家AAAA級旅遊景區，是桂林山水中一顆璀璨的明珠，是灕江風景名勝區的重要組成部分，被世界旅遊組織推薦為“世界最佳旅遊遊覽景區”。
5.0,洞内的钟乳石形状各异，在各色灯光的掩映下格外漂亮，听着导游的讲解再适当的发挥想象很有意思，让人不得不感叹大自然的鬼斧神工。游览时要紧跟导游的步伐，洞内每处景点的开关由导游控制，过了就熄灭，也可自己带强光手电。有两处特别漂亮的景点设有强光，但被景区设为免费照相点，说是免费，其实是让你出门领取照片时劝说你以20一张的价格买下打印的照片，但也可以免费领取底片大小的照片啦。岩洞里偶尔会滴水，据说雨季会滴得很厉害。游览完了芦笛岩，可以爬爬山，或者在山脚的湖上划划船，这种私人的竹筏可以还价的，我们当时坐的5块一个人玩儿1小时，如果自己不会划，可以请船老板掌浆，很是惬意。
5.0,景区非常值得一去 我是夏天去的 洞内很凉爽都不舍得出去 ，唯一坑的地方就是 上山的35块钱一人的小火车 才几分钟步行路程 收35块一个人，根本没多远 个人建议不要买那个小火车的票 自己步行上去 就几分钟
5.0,意料之外的惊喜，相比之前去的阳朔那边的岩洞真大好的不是一点半点，到地点了有坐上山的小列车票价35，我是不怎么推荐的，因为其实路途也不远 ，走路大概9分钟就能到，是每个小时一次的入场次序，进去之后有导游小姐姐讲解，很详细，很有趣奇形怪状的钟乳石可以发挥我们的想象力，导游小姐姐唱歌还很好听，景色真的绝美了，我就不说啥了看图吧！
5.0,写点有用的:中午开车到笋笛岩，山脚下说取票还要上山走20分钟左右建议坐35元每人的小火车上山，白花花的太阳就坐了，后来下山才发现并不远，且有树荫遮盖，大家自己选择看坐不坐小火车啦 景色还是不错的，领身体弱的老人去要带件秋衣
5.0,确实无愧于国宾洞的称号，喀斯特地貌自然形成的千年溶洞雄伟壮丽，钟乳石形状各异千姿百态，在灯光的映衬下瑰丽无比，令人震惊！特别是雪人、雄狮送客、蔬果丰收等几处景观更是栩栩如生，让人不禁由衷的感叹，大自然的力量果然神奇。个人感觉芦笛岩是除了漓江景区外最值得游览的地方，性价比很高，特别是携程的优惠价很给力。
5.0,芦笛岩是桂林风景名胜区。芦笛岩洞深 240 米，游程 500 米。洞内有大量绮丽多姿、玲珑剔透的石笋、石乳、石柱、石幔、石花，琳琅满目，组成了狮岭朝霞、红罗宝帐、盘龙宝塔、原始森林、水晶宫、花果山等景观，令游客目不暇接，如同仙境，被誉为 “ 大自然的艺术之宫 ” 。
4.0,景色很好，自然奇观，讲解的很生动规范，不虚此行。必须在洞口等候跟随景点导游统一行动，否则没有灯光一片黑暗，导游离开后二分钟内灯光熄灭，整个行程无法自由行动。但也无妨，溶洞景点全凭想像，没有导游讲解也难有趣味。需要注意的是洞内有摄影点，出洞口时可免费领取一个钥匙扣内镶照片，不要也罢，照片太小脸都看不清。领钥匙的地方可以自愿20元购买七寸照片一张，但那只是单纯一张打印照片，建议不要购买。向前走两步就有同样照片配镜框的，要价25元，可以还价到20元，同样价格商品差异太大。
4.0,芦笛岩在桂林的景观里还是值得一游的。但是桂林及阳朔做为老牌的旅游地，无论从城市管理水平、景区管理水平都急需提升，特别是景区的整体规划管理、旅游服务质量，需要花大力气整顿才能与桂林和阳朔的名气相匹配。
5.0,芦笛岩就在桂林市区，坐公交车就可以到了。但是芦笛岩的景色却并没有因为距离市区近就有丝毫的逊色。尤其是在龙宫，可以感受到非常壮观的溶洞美景。
5.0,桂林山水甲天下，洞奇石美，源于喀斯特地貌是为世界文化遗产。喀斯特地貌最典型代表就是芦笛岩-国宾洞！芦笛岩内冬夏恒温19℃，钟乳石千姿百态，光怪陆离，很是流连忘返，值得一观！
5.0,没想到洞内空间挺大的。虽说芦笛岩没新开发的几个洞那么知名了，但交通便利，近市区。洞内景色也十分漂亮。有个小洞潜龙渊，另加了钱才能进。虽然洞小，但里面的灯光搭配更美，服务人员很热情，照相，介绍都很好。是一次不错体验。
5.0,景物太形象了！以前去过北京石花洞、阳朔聚龙潭、本溪水洞、桂林穿山岩和七星岩，各色各样溶洞去过不少，但就是找不到感觉，总觉得千篇一律。直到这次来到芦笛岩，终于找到看溶洞的感觉，真的好感谢芦笛岩。像不像你自己看：图1.雪人；2.蔬菜；3.鲤鱼入土；4.雪山倒影；5.金箍棒；6.舞台帷幕；7.锦旗；8.向下游的金鱼；9.青蛙；10.狮子。
4.0,作为国宾洞，接待中外客人无数，还是名不虚传的。开发较早，里面基本已经没有还在生长的活岩。讲解员姐姐又漂亮，又高挑，声音还非常动听，各种故事各种想象娓娓道来，十分动听。洞内还有千年老龟，可以摸摸沾沾仙气。
5.0,第一眼就很喜欢的地方，群山环翠以抱水，特别的美。 芦笛岩内的钟乳石成像万千，简直看不过来。 姿态万千，玉米，橙子，大白菜花椰菜各种果树而成蔬果花园。 猪八戒照镜子，金蟾望丹桂，吊挂鲸鱼爱臭美，还有著名的水晶宫，金箍棒，孙悟空，鲫鱼钻土。陶渊明采菊东篱下，悠然仙居。蘑菇山上蘑菇王，仙人花园灵芝群，完全满足了各种想象。 还有导游声音很好听很有耐心。 乌龟先生，龟丞相有一千三百多年的年纪了，趴在那里静静睡觉，摸一下爪子，凉凉的，很舒服，有点心疼它哈哈哈 江泽民先生果然很爱到处题词，比如说桂林山水甲天下 收到了半句诗，有爱好的可以题下半句- 天生芦笛千般巧 欲写芦笛下笔难 好啦，不往此行 涨姿势呢
5.0,芦笛岩，桂林最有名的景点之一。芦笛岩景区很大，主要景点就是岩洞，也是最值得一看的地方。岩洞很长，慢慢逛需要一个小时左右，进去时每一群游客会有一位讲解员，介绍岩洞里的小景点，看着自然生成的各种各样奇形怪状的岩石，不由得感叹大自然的神奇。
4.0,芦笛岩是我国最早开发的溶洞景区，与浙江的瑶琳仙境等相比，芦笛岩的石笋、石乳、石柱、石幔、石花更为精致，特别是在绚丽灯光的照耀下，如同仙境一般，芦笛岩还有一个特点是洞中滴水声，如同吹笛声，我想大概这也是芦笛岩名称的由来。
5.0,网上定的被誉为“国宾洞”的芦笛岩门票只有几十元，游览了一个多小时，有人美声甜的导游全程清晰的讲解，还有岩顶立体小电影演示岩洞的形成过程，感受了溶洞的瑰丽多姿奇妙，是一个集亲子教育、游览名胜的好地方。
5.0,来到芦笛岩，首先要好评下讲解员，耐心细致的解答，图文并茂的讲解，让我们更好的了解的熔岩结构和生成历史，也要感谢携程提供了优惠的景区门票。让我们意犹未尽，下次来桂林还会选择去。
5.0,挺美的自然景观，导游的讲解也很到位，没有强制消费，各方面都不错，离市区也很近，打车十几块就到了，上山的小火车比较贵，35一人，也是不高处就到了，本来以为会很远，其实很近，有体力的朋友建议走上去。
5.0,大家买票的时候要注意能够使用的时间，我买的时候没注意看，到景区后工作人员说要1小时后才能用；另外，票的时间能用之后，还要等景区指定安排入场的时间，不是马上能进的；我大概等了半个小时，12点40分有一场，刚好能进。不过一切都是值得的，岩洞里面非常壮观，还有导游耐心的讲解和安排了一些节目，都非常有意思的，很值得一去！对了，地面有些湿滑，大家要注意安全哦
5.0,这里主要的岩洞，也是我比较喜欢的地方特别是坐小火车上山很有特色呢。进入岩洞之时，我被自然之美所惊艳到了，这里真的很美。原来人在大自然面前总会被自然所屈服，此刻我看到这么美丽的溶洞，忍不住惊叹与赞许，一份自然的美给内心带来了震憾之感。此刻我有一份冲动那就是不走了。也许我是陶醉于这里了。
5.0,国内的溶洞不说是千千万，也可能有无数个了，似乎南方北方哪里都有几个溶洞。所以说要想让观众留下印象就只有靠特别的存在来取胜了。 芦笛岩是几乎每个来桂林的旅游团都要进的一个溶洞，有几个太象形的溶洞景色也确实令人印象深刻了，比如水晶宫，蚊帐，狮子，虽然不可否认灯光的效果，但本身也确实足够形象。
5.0,芦笛岩位于桂林市西北的桃花江畔，是离市区比较近的一个知名溶洞。洞内有大量玲珑剔透的石笋、石乳、石柱、石幔、石花，犹如壮丽的地下宫殿。 芦笛岩洞深240米，游程约500米，大约游玩40分钟左右。进洞后，在林立的石柱缝隙中间转来转去，加上彩色灯光的照耀，如同置身仙境一般，同时也感觉眼花缭乱，拍照都来不及！岩洞内有免费的中文导游讲解服务，讲解员讲的很仔细，每个景点都会停留并且讲解，配合着讲解看会比较有感觉。但是，缺点在于讲完就直接走的，没有给游客回味的空间，并且彩灯开关就在讲解员身边，人走灯灭，所以，听讲解的同时要拍照，否则灯光暗了就来不及拍啦！
4.0,看过辽宁本溪水洞，和芦笛岩类似。本溪水洞里面是天然地下水河道，水洞里面可以跑船，进洞穿棉大衣，更有意思 。芦笛岩和贵州织金洞、阳朔银子岩基本差不多，是陆地钟乳石溶洞景观，这几个看一个就行，芦笛岩相对精致一点。进去到出洞40分钟足够了。洞里免费拍照的路子有点假，出来就一张收35元，拍的很差照片纸也差，虚的，拿出一堆让你买，没意思。洞里拍人几乎拍不好的，他们收费拍照的地方才有灯光。总体来说桂林的旅游资源得天独厚，但是管理和规划不行，服务跟不上。桂林想叫个专车都木有，着急啊！出租司机都说桂林现在比南宁落后很多，希望赶紧给桂林利好，桂林好好打造旅游名片。
5.0,这里真的值得一去，有灯光的照射，景观很奇幻。每个景观都有文字说明。景区也安排导游，免费进行讲解，很多景观在导游的介绍下更是惟妙惟肖。北京也有累似的景点，但是从规模和整体感官上来说还是比这个逊色的。
5.0,这次来桂林真的不巧，连下了十来天的雨，漓江淹了，本来说好的可以坐船游的，结果第二天也被迫取消，真是遗憾，就选择了游芦笛岩和靖江王府，芦笛岩溶洞真的很美，西游记在这里取景了，各种形状，唯妙唯笑，
5.0,还是值得一去的地方，坐那个电动火车35元一个人不怎么划算。走路也用不着一个小时，被门口买笛子的阿姨骗了，说走上山要一个小时，其实根本不用20分钟就到了，岩洞还是值得一看的。就是门票相对贵了
5.0,比想象中的要美很多，下山的小火车很坑人，分分钟就到，没有必要坐。步行也就十来分钟，导游声音很甜，灯光效果很好，灯光完全是导游刷卡控制。这也太省了吧！
5.0,芦笛岩是一个以其独特的自然景观和丰富的历史文化内涵而闻名的旅游胜地，位于广西壮族自治区桂林市秀峰区芦笛路1号。 地理位置与交通 距离桂林市中心仅5公里，交通便利。 游客可以通过市内公交3路和213路直达景区。 对于自驾游的游客，从象鼻山景区到芦笛岩只需20分钟的车程。
5.0,洞内景色美，每隔三十分钟导游带进去一次，一路讲解，洞中的景点确实惟妙惟肖，尤其水晶宫，非常宽阔很好诠释了啥叫别有洞天。国宾洞的水准体现在导游的讲解接待中，温柔又细节，还会给游客唱山歌，给人宾至如归之感。洞内有两个拍照景点，其实手机拍摄也是可以的。水晶宫内还可以看两段投影。
5.0,4A区景区，门票90元。成名已久，唐代时就有人来游玩和留下墨宝，近代邓爷爷也曾前往参观和留言。传说以前洞口长长长的竹子，可以用来做笛子，因此叫芦笛岩。洞全长约500米，全程有美女讲解，里面有两个声光表演，大概1小时左右能参观完。洞里气温超级舒服，年平均温度只有19度，真正的冬暖夏凉。
5.0,从酒店出发 已经是10点左右了 步行至汽车站对面的车站 坐3路 经过17站 在芦笛岩站下车 车程约30分钟 等车大概也用了30分钟 1元/人 到了景区也需要到半山腰的景点入口去取票 由于身体原因 坐的上山的单程小火车 35元/人 在携程订的vip 进入景点也需要等讲解员 讲解员讲解的很详细 也告诉我们从怎样的角度去看洞内的景观 最后还唱了两小段山歌 从出发到回来 加上洞内游玩的一个小时 和休息的半个小时 大概用时 三个半小时
5.0,今天参观芦笛岩真是震撼，感叹上天的鬼斧神工，感叹桂林山水甲天下真是名不虚传。给我印象最深刻的是龙王水晶宫和千年龟，据说摸了千年龟能活100岁，还有美丽的讲解员出神入化的的讲解，芦笛岩绝对值得一去的景区，太美了！
5.0,来桂林一定要看看溶洞，领略一下喀斯特地貌。因为芦笛岩是国宾洞，距离市里也近，所以就带了老公的妹妹去看了。里面的游览点还是挺多的，形态各异，讲解员也讲解得很不错。还是值得一去的。携程订的很方便，不用排长队，看到一楼没有在网上订票的长长一队，感觉携程vip通道还是很给力的。价格也很实惠。
5.0,洞内有大量奇麓多姿、玲珑剔透的石笋、石乳、石柱、石幔、石花，琳琅满目，组成了狮岭朝霞、红罗宝帐、盘龙宝塔、原始森林、水晶宫、花果山等景观，令俺们真的是目不暇接，如同仙境般，真是名副其实的“大自然的艺术之宫”。
5.0,"芦笛岩位于桂林市西北的桃花江畔，距市中心6公里，是一个以游览岩洞为主、观赏山水田园风光为辅的风景名胜区。岩洞犹如一座用宝石、珊瑚、翡翠雕砌而成的宏伟、壮丽的地下宫殿。这些千姿百态的钟乳石是由于地下水的作用，溶解岩石中的碳酸钙，经过上百万年的沉淀结晶堆积而成的。因此，芦笛岩被人们誉为""大自然艺术之宫""。洞内有狮岭朝霞、红罗宝帐、盘龙宝塔、原始森林、水晶宫、花果山等景观，令游客目不暇接。从唐代起，历代都有游人踪迹，现洞内存历代壁画77则。自1959年发现并开发后，如今已建有餐厅、茶室、水榭、湖池、曲桥，并设游船，广植花木，成为中外游客游览桂林时必至的旅游热点。芦笛岩的特点是洞中滴水多，石钟乳、石笋、石柱发育成为洞中的填塞物也特别多。游人进洞，在林立的石柱缝隙中间转来转去，加上彩色灯光的照耀，如同置身仙境一般。芦笛岩的景观，不仅精致美观，而且珠联璧合。满洞的石钟乳、石笋、石柱等等，好似象牙雕刻，仿佛黄杨木雕，美观异常。"
5.0,门票在携程订可以走VIP通道，其实如果要等讲解员也是一样的等，只不过可以先进岩洞等，凉快点也尽早适应里面较暗的环境。小火车如果不是老弱病残爬不动几级台阶的不用坐，从停车场走进去，爬两三层楼的高度到取票点/洞口，拢共十分钟就足够了（沿途拍照的会耽搁点）。停车场会有人招揽坐竹筏的…其实就是在斜对面的一个潭子里绕一周，如果人少的时节图个清幽休闲可以坐一下，十块一人可以讲个价，基本上年轻人就没必要坐了。洞里的景观还是值得一看，尤其要听讲解，自己看看不出个所以然会觉得大同小异，听着讲解发挥想象力才有乐趣。水晶宫很开阔，3D和幕布秀就在这里。有两处地方有工作人员帮游客拍照，照例2寸小照片配钥匙链是送的，7寸大照20一张鉴于洞内想拍人基本不现实（除非三脚架加过硬技术），所以为留纪念花个四十块留两张照片还是可以接受的，只不过出口处洗照片点有点不厚道之处就是加塑封膜要另收5块，除非你再25买个加了玻璃相框的照片可以把你所有的照片都加塑封……算盘打得是精，这个加相框的说是随机选，我看选的都是五十岁以上的中老年人，也许觉得他们的钱好骗点，年轻人不大会吃这一套。游程中后段有个进一个小石洞摸千年龟加拍照的点（说灯光增强了适合游客拍照），每人5元，没什么意思就没去。提醒下虽然导游讲解都很尽心，然而转换景点的脚程还是挺快的，正常成人跟上没问题年纪较大的老人就有点跟不上而且洞中有些湿滑，上下台阶切要当心。洞内其实并不算凉，不是身体很弱的即使是八十岁的老人也不一定非要长衣长裤，最多带一件薄衣吧，走走反而会有点热呢，就是相对洞外凉快点。出去有当地人卖小玩意，我们休息的时候有个老奶奶来想推销小芦笛，一块钱一个？我们给了一块没要那东西，又没小盆友，买东西也就是看人家年纪大了，光顾光顾，就像我们看到老奶奶卖卖白兰花会光顾一样。小事一件，大家开心。
4.0,整体的游览体验还不错，各种石笋，钟乳在灯光的照映下十分漂亮，携程VIP的通道很赞！说说不足，如果有租赁讲解器的选择可能会更好，讲解员的喇叭有点吵，再加上游人的各种讨论，如果在这样的岩洞能安静的欣赏，想象一下大家的体验都会不错。
5.0,桂林的岩洞非常的漂亮，芦笛岩被称为国宾洞。上芦笛岩的时候乘坐小火车15元一人，其实有点不划算因为路程很短，走路10分钟左右就到了，所以大家没必要去花那个钱。溶洞里的钟乳石形态逼真，像猪八戒照镜子，狮子送客，桂林山水，菜园丰收都像极了。因为是跟团去的所以没注意门票。里面的讲解员讲解得也很精彩声音也好听游览完后讲解员还会给游客唱首山歌。非常值得大家前去观赏。
4.0,芦笛岩是桂林主要景点之一，其实因为以前去过肇庆的七星岩，英德的宝晶宫，跟这里的感觉差不多，所以没有太大惊喜，但女儿第一次来感觉很稀奇好漂亮，还不断问为什么石头有不同颜色？岩洞里面比室外温度低大概三四度，我们大夏天中午去的，刚好可以乘凉
5.0,大自然的神奇，溶洞里千奇百怪，三分靠形象，七分靠想象，讲解员讲的很形象。景点不大，大概50分钟转完。进门那个小火车太坑了，千万别座，走路5分钟的路程，买一张小火车票要35元。
5.0,春节初二来的，洞内稍闷热，走专用通道等讲解员带领，全程一个小时左右。讲解得不错，一个个景点逐一开灯介绍，还象那么回事。有西游记的取景地和几分钟的小电影。
5.0,就在桂林市区外一点点，乘一块钱公交就可到，非常方便，在携程上买票比较便宜一点点，那个小火车35块钱真是坑人，绝对不要乘，里面风景绝对值得看，气势恢宏。
5.0,溶洞里面的景致确实漂亮，虽然很多形象确实靠脑补，但总体来说不虚此行。还有，之前看了攻略没有坐小火车。另外，游览结束的出口附近男厕也是相当有特色，哈哈
