评分,comments
3.0,漓江游船三星可以了，自己带点吃的上船，沿路欣赏下美景。到了阳朔就坑了，上岸后需要走一公里多的路才能到出口，这中间没有休息座椅，没有风扇，大夏天的反正就是闷头走。到了出口有电瓶车15元一位，但没有明显标识，不知道停哪些地方，也没工作人员说明。电瓶车很多但乘车的很少。还有很多私家车拉客的，如果你和我一样，听信他们说可以立马走，那恭喜你，继续行走1公里，带你去街口的停车场。到了出口想打车，不好意思，外面的车进不来，在周边1公里人为设置拦卡。反正要么步行去目的地，要么再走1公里出了拦卡打车或者拉客的车，要么就是15一人的电瓶车。人为把交通设置的很不顺畅。阳朔这个县城比较特殊，旅游出名，但公共设施和交通落后，接待能力差。不适合自驾，因为道路小堵塞严重，但打车又打不到，共享单车和共享电车几乎看不到，只能租私人的，但很多游玩起点终点又不在一起，还得回头去取车。还有停电瓶车就有当地人跳出来收费，反正对阳朔印象很不好。同样的地理地貌，比较推荐崇左靖西这些地方。
4.0,游玩漓江必体验！！❗️👏🏻👏🏻 交通：🚘 我是在携程订的票，可以直接再花15元买车票，他会从桂林市区你的酒店把你送到磨盘山码头。我怕学生票难买所以选择的自行前往。自行前往的朋友们可以在微信公众号“桂林出行网”上购买定制公交的票，也是15元，我从桂林站那边上的车，四五十分钟也就到了，很快。 tips：❗️ 八月份开始全日制大学生可以享受优惠票，大家可以到码头现场买票，也可以在携程上购买成人票，找携程取票员取票后再去窗口办理退差，我是给退了27元。 推荐理由：🏞 游船全程4小时左右。船上有摄影服务，100元8张照片/150元16张，带相册。船上有讲解员会给大家进行讲解。每人送一瓶水，服务总体不错。 注意⚠️20元人民币打卡点在九马画山景区，大概要在看到九马画山之后20分钟左右。当时有点替别人感到惋惜，因为路过20元人民币的地方大概是兴坪古镇那边，大家好多人都回船舱休息了，所以建议去玩的游客还是尽量多在外面转一转，过了兴坪再回舱休息。船上小哥说95%的人都拍不到那个地方。 坐完游船桂林山水就欣赏完一半了，总体还是很舒服很享受的旅程，推荐大家赶在好天气去游玩一番！
5.0,桂林最美的是漓江，漓江最美是山水，游漓江最好的方式就是游轮。四个小时的行程，让你体验中国最美的山水画卷，令人沉醉，久久难忘。
5.0,漓江游船第一次尝试，感觉就一个字“美”4个小时的行程感觉风景宜人，步步美景，不愧是桂林山水甲天下👍赶上天气晴朗气候宜人！真是不虚此行！点赞推荐给朋友去桂林旅游✌👍👏🙏🏼🌹
4.0,游览漓江，三星游船是个不错的选择。从桂林市区的码头登船，沿漓江缓慢驶往阳朔，途径百里画廊，也就是漓江阳朔段最美的景色，航程约4小时。 游船的客舱分上下两层，都是全封闭的，舱内很温暖。客舱座椅都是沙发座，很宽大舒适，两排相对而坐，中间摆有桌子和免费茶水供应。如果不想出去，可以透过玻璃窗边饮茶边欣赏两岸美景。如果觉得隔窗观景不尽兴的，可以到每层船头或船尾的开放区域，也可上三楼的开放区域观景和拍照，感觉二层比一层的视线要好一些。 船票价格中还包含一顿午餐，是高铁上那种盒饭，比航空餐要好一些，量也够大，可以果腹。如果感兴趣，还可以预订船上供应的漓江特色餐，小虾小鱼小蟹什么的，单点每小盘30元，套餐4个可优惠。但这项服务有点差强人意，我们提前定了四色小菜，最后竟然只给上了两盘，服务员说是去晚了没拿到，拿另一样我们没点的抵了一个，又要拿2盘小砂糖橘给顶上1盘。小橘子在本地很便宜，这么小的盘子两盘也就几元钱，要顶船上30元一份的特色餐，也实在是让人无语。还好虽然事情办得不地道，态度还是挺好的，后来协商后给退款了，只是我们也无法品尝到漓江特产的小水产了。 还有一项美中不足的是导游的问题。我们在二楼，隐约听到楼下似乎有介绍，但语音很是遥远，根本听不清内容，而且好像只是在刚上船时听到了几句介绍，后来就没有了，所以我们差点就在一片懵懂中游过了漓江的美景，有时景点都过了还不自知。 顶替导游这一职责的是两个摄影师，在船上的两层分别兜售摄影套餐，听起来不贵，100元8张，还给装册，也可以选择50元3张散片，漓江名景点一个也不错过。照片不用等，游完漓江，在下船的码头就可以直接看片付款取了。当然他会给你拍很多，而且有一点强买强卖，会以各种借口让你留下照片并付款。在外游玩谁也不想闹得太过影响心情，所以多会付出超出自己预期的照片款。不过对于全家出游的，如果喜欢留影，这也还是一个比较好的选择，花个200-300元，留下十几或几十张照片，又是在这么美的漓江上，也还是值得的。而且路过每个景点时都会有拍照，在拍照过程中摄影师还会介绍下景点的特色，总也是好过迷糊游漓江！但对于特别喜欢较真的朋友，就建议你从开始就不要理睬摄影师的兜售，保留一份好心情自己拍照吧！
5.0,漓江三星游船，是游览漓江山水最佳的选择，在订票时，写明住宿酒店，行程前一天，会有导游再确认居住酒店，并告之第二天到酒店接人的时间，接人后拉人到磨盘山码头。 在船上座位是皮沙发，非常舒服，途中供一份航空套餐，味道不错，量也很大。船上还有小吃，分别是炸河虾、炸小蟹、芋头、小鱼等，味道好极了。还有九十八元的啤酒鱼也不错。 乘船游览，每到景点会提高广播，提醒大家出去欣赏美景和照相。 总之，三星游船很好，物超所值！！
4.0,一层仓和二层仓的船票价格实际是一样的，想要坐在二层船舱需要额外给导游交30元辛苦费。 从上船开始船上的工作人员就开始推销，说包含的午餐一般般，让点海鲜小吃……开始只有茶水，没有白开水，茶具也很难看。 提供午餐时间和观赏九马画山和人民币图案景点的时间重叠。吃个饭也有工作人员站在你附近看着你吃，催着收餐盒。 出发时天气不好，站在甲板上风很大，游玩遇龙河后觉得这个游船不值，整体感受不好。
5.0,贵！但是天气好，所以很美很值，贵也要去！ 三星上舱，满足我的需求，四星的自助餐也不会有什么好吃的，反而没报什么希望的船上盒饭倒给了我一些惊喜，吃饭不好的儿子把它吃的很干净。 上舱里的座位宽敞舒适，一家三口一排，一点也不挤。主要去船顶上看景，座位大部分时间是空着的，不过站累了回来歇歇又会上去的。
5.0,漓江从桂林南磨盘山码头至阳朔老龙头码头间的百里水路，被称为百里画廊。乘游船游览百里画廊是最佳的一种方式，当地的三星游船近日全部完成升级，明亮的大窗户和舒适的皮沙发，感觉好极了。
5.0,第一次坐三星游船游漓江的感觉太美了，船票还是在第二层的，上面人少，观看的视野更加开阔，漓江到阳朔的风景秀丽，奇山怪石，水清澈见底，特别是20元人民币背景和九马画山的风景很值的看
5.0,漓江—阳朔游轮行沿途风光一瞥！[害羞][害羞]主要是看山看水，奇山异石需要发挥想象力去探寻意境，两岸还有竹筏漂流，旅游好去处
3.0,船票正价215元，多的10元算是市区接送费用，携程把我们拼到一个旅游团的大巴上，来回接人，市区到码头本来30min的行程2小时才到，导致我不得不6点多就起。导游在车上一直在卖特产，还美其名曰推广桂林美食，做桂林宣传大使。随后又欺骗大家说上舱位置好，体验比下舱好，让大家交50升舱，然后还说上舱位置有限，不一定能升舱，大家先交钱，到了码头她去取票，有位置就给大家升舱，实际上上舱和下舱都是215，我小*书上搜索发现座位是随机的，如果你出到上舱导游就白赚50元。实际在船上大家都会去船的顶层甲板上去看风景，也根本没必要一定要在什么舱位。因此建议大家就在携程或者通过漓江游船公司单独买船票，不要选这个拼团的接送。顺便说一句，船上盒饭30元，大家可以自带一些小零食上去。船上风景还是挺美的，值得一去。
3.0,在订票之前已经看过很多差评了，我定的是三星游船和专车接。和其他网友一样，也是早晨七点半有大巴车来酒店接，行车一个半小时到达码头，导游也推销特产和升级舱位，到达码头后等待导游取票，大概半小时，我船票是11点出发，位置是在二楼，船上有导游和摄影师，到了景点导游会提醒游客，三楼和二楼甲板都可以自由活动，一路大雨加秀丽山水，下午两点半到达，中途不停靠。本次旅途总结一下：1.导游所谓多加50元升级舱位坐二楼，只是一种为了让你花钱的借口，船票是实名且随机分配的，1-80号是一楼，80以上是二楼（具体记不清了），我的票本来就是在二楼，最后只是我们和另外几个人了，导游说优惠一点，我们两个人升级舱位50元，我担心11点还拿不到票就答应了，其实也被套路了；2.摄影师也不会一直霸占有利位置拍照，他拍完了也会让；3.快到阳朔的时候，船上也会推销特产，自愿购买，船舱环境还不错。我在等导游拿票的时候去自助购；4.自行带干粮，船上饭菜好像是30元一份，我没吃。最后我在码头自助购票机那问了一个正在取票的小哥哥，了解到可在漓江售票处公众号购票，打车到码头取票，大概50元，可以自行掌握时间和避免推销困扰。游览风景最重要～
5.0,有趣好玩，值得推荐，体验很好，景色不错，游这个船就没有必要去兴平古镇再坐那个电动船，突突突，很扫兴，还得去一趟兴平古镇，浪费时间浪费金钱，坐一次这个船再去遇龙河漂流一下基本你就没白来漓江一次，其它船看你时间和金钱，不建议坐。桂林是个旅游城市但凡能收费的绝对不放过机会，本人亲测，桂林市内没有任何花钱的必要，包括两江四湖夜游船（票价太贵拍照还不好，远不如延岸边慢慢走感受更好）和象山公园。来桂林你把三星游船，遇龙河漂流，千古情，西街正阳路，东西巷，如意峰，十里画廊（千万别去周边小景点，又贵可玩性也差，有钱有闲除外）两江四湖夜游，这些玩过也就没白来，其它看你时间和金钱吧
4.0,到桂林总得到阳朔游一下漓江，參加当地的三星游河船团算是个选择吧，￥350參加的遊河团約四个小时航程，包一午餐盒飯，在桂林接往阳朔上船，遊畢散团自行坐车回桂林，本人觉得偏贵了些。 游河船的兩旁可以看到很多小山包，有些山说成像九匹馬的畫，有些就什么西游記，有些山像官印，，，， 反正你想像力夠的话，就赚到了。。
4.0,网上买的船票355包含午餐，实际上船票是270，午餐50的标准是4菜1汤的盒饭，牛肉太硬都咬不动，坐接送车的时候被导游忽悠了下加了50元升级成二楼，其实根本没必要，因为要看风景都得上甲板，坐一楼二楼差别不大，而且一楼还更凉快，位置更大！另外还找导游买了特产也是很麻烦，价格倒是不很贵，跟网上差不多，但是上船之前就给了，可是下船以后还要去玩，然后就得一直拎着。
5.0,漓江即使冬天依旧很美，坐船那天时不时下着小雨，比较冷，但也是非常值得一游。携程定的船票不错含接送，也没有额外购物，只是导游在船上没有讲解，蹭别人的导游和船上讲解。船上各种推销消费，点了额外的餐可以坐到2楼，但非常难吃，是很差的鱼，很小很小的虾，非常不推荐。总体OK，风光不错
5.0,景色超棒，值得拥有，所有景点全部涵盖
5.0,这次乘船体验很好，回家忘记写了，翻看照片，赶紧来补上好评。车子到酒店门口接人到码头，我一个人，在船上一桌的陌生人也都是一个人😄，后来都相互帮忙拍照。船上的讲解清晰，景点不会遗漏，下次会再乘坐。
5.0,在携程参考了很多点评和攻略最终选择了3星游船。推荐自己拍照，船上拍照报名人数多就会影响照片质量。记得20元人民币背面是要在船尾拍的
5.0,第二次来桂林乘坐此游船了 觉得是桂林旅游的最佳项目 游程长 漓江两岸的山水景观类型 大概全覆盖了 又轻松 不消耗体力
5.0,全程都是亮点，九马画山，人民币背景，讲解周到认真，服务贴心，还有接送服务和航空餐，真心感谢广西人民把环境保护这么好，非常值得去，也是必去景点。
5.0,座舱都很舒适，提供罗汉果茶水。看景在三层甲板最佳，不升舱也很好。我们升舱就是坐在船二层的前端，船上会推出鱼和小食套餐，有时会比价目表优惠。。可以不定饭，再在船上定美食。我们带了很多吃的，所以就只买了一点尝尝。因前几天下大雨，水是混的。下雨五六天后，或九月过了雨季来，水会清澈些。
3.0,七点钟集合，七点半车才到酒店接，等了半小时，半小时时间打出租车都到磨盘山码头了。在“漓江售票处”，微信公众号也能买到船票价格215元，携程上多五元，但是不能准点来人，也坐不了九点半的船，只能坐十点的船，花了三个小时才登船，如果自己在城区打车去磨盘山，也就四十分钟，坐接送码头车省了打车的钱，但是浪费了两个半小时，得不偿失。
4.0,五一前一天到达景点，下车碰到两个妹子一起拼车到景点附近找了一家民宿，价钱对于其他景点来说比较亲民。游览的观光车20大洋一次，我是旅游来的就没有乘坐了，只到景点大门，从停车场到景点大门约2-3公里左右，里面还要走5-6公里左右的路，如果体力不太好的还是坐观光车吧，我是下午1点开始步行到5点左右出来，因为下雨所以提早出来了，总体来说一般般吧！打个七十分！喜欢看山水的来看看也是不错的选择！
5.0,九马画山景区是漓江边上的旅游胜地，她临江而立，石壁如削，景致迷人。九马画山下的峡谷漂流更是天下一绝，咫尺漓江300米，独特的漂流河道设计让游客如入仙境博舟，似在画中畅游。她是阳朔风景区唯一集漂流、溯溪、露营、徒步、攀岩、野战、滑道、户外拓展的综合型休闲旅游景区，是漓江边上最精华的景色，可选择徒步或骑车游览。因此，九马画山峡谷漂流被中外誉为最具人文气息的峡谷漂流。
5.0,本地导游是一位曹姓女士，前一天下午3点多打电话确认的行程，约定次日7点05酒店接站出发。出发当天有雨，车速不快，到了码头9点20（如赶时间，建议自己打车，不要跟游船大巴，码头船票单票215），座位一层和二层区别不算太大，因为大部分时间都是在甲板上。照相7张120，12张150，价格还算正常。风景很美！到阳朔下码头后银子岩行程的电车性价比很低，15元/人，距离2公里。另外建议买统一套票，会便宜很多很多
5.0,去之前因为看到网上攻略说市区离码头很远，本来想订车送码头的票，后来又考虑到车送码头需要集合等一些特殊情况，最后一家三口权衡了下还是买了纯船票打车去了，车上的航空餐还算过得去不难吃。沿途的山水很美，到看多了也会视觉疲劳，著名景点打卡就可以了。车上有摄影师会收费拍照，但如果参与人数太多建议就不要拍了，会严重影响质量和体验。。。
5.0,因为之前没有做好行程安排，临到这边开始做行程，逛了一天当地旅行社后发现其中很多事情难以理解，回到酒店果断的在携程上订了票，早上7:40大巴车准时酒店附近约定地点接上我，然后直奔磨盘山码头，小逛一下刚好9:40开船，船舱很干净，一人一座，服务人员会帮助大家协调家庭不能坐在一起的座位，期间有茶水，中餐是快餐，三菜➕米饭还有特色辣椒酱，个人觉得，大船很靠谱，希望对大家有帮助，同时携程订票很靠谱，十分钟就确定出啦，不虚此行！
5.0,在携程的票含车送码头，导游帮忙取票的，方便，女儿坐船很开心，被分到了二层，另一个不知道为什么不可以自己购票，各个景点卖给外地人的票也贵。在船上拍了照片做成册子了，1张10元。服务环境都不错，毕竟也不便宜，下了船需要15元买票坐电瓶车到阳朔，后面自由行到银子岩。
5.0,漓江乘船游是我们这次旅程的重点，泛舟而下，风光如锦绣画卷，真如古人云“山如碧玉簪，江作青罗带”，令人人赞叹不已！除了优美风光外，这次所乘游船设施之新，工作人员服务之好，中攴之美味，都给我们留下了深刻难忘的美好印象！ 非常感谢携程为我们提供如此优质的旅遊产品！我们俩老(年令相加150多岁)每次外出旅遊，携程是我们不可缺少的好帮手，一路相伴，使我们真正做到无忧无虑，开心遊玩！真心感谢携程！
4.0,漓江景色宜人。游轮服务尚可，一家老小出行，玩的不错。
5.0,在漓江上游览，现在均是桂林漓江旅游公司的船舶，都是三星和四星的星级游船。整个游览时间为四个小时，中午船上还提供一份免费的航空午餐。
5.0,很值得推荐的线路，虽然春节价格大涨，多花了很多钞票，但这一趟还是觉得值。首先游轮干净舒适，途中服务员会来整理几次。然后景色确实非常好，每到一个景点船上都会有播音提醒。拍照服务也算比较实惠。
5.0,到了漓江，才知道国画中的山重水复，远近浓淡不是凭空想象出来的，人间确有这样的美景，让人惊叹。这里气候适宜，一年四季均可来此游玩。
5.0,漓江强烈推荐值得一去，江两岸的风景美如画，江水清澈见底，邮轮视野开阔拍照方便，服务也很好，到特定的景点还有导游给做详细地讲解
4.0,普通没票了！后来改成豪华的了！船很好！景色也老美了！看着对面的破的不能再破的普通船游过，心里很是庆幸！涉及提前一天17:00前订票！对了，船上的送的中饭还是不错的！
5.0,在平台订还是很不错的！酒店门口接，导游帮取票，导游小唐还给选了靠窗的座位，很nice 座位一层二层都可以，人不多不会挤 导游会在路上推销一些产品，但还好 会给试吃试喝啦
5.0,在桂林游漓江可以乘坐三星游船，可以在携程上提前订好票，每人保证有座，而且船上还有当地的炸河虾和炸河蟹，好香，至今令人难忘。
3.0,整体风景还是不错，人在画中游的感觉。夏天应该更美，冬天枯水期，岸边的绿植也没那么葱郁了。 服务不好，整体有失水准。上船检票免票儿童还必须返回去办手续，理解也能理解，但是手续也很不人性化，超级麻烦。 船上服务员态度不好，让人很不爽，特意花钱升级二层VIP，还要看她臭脸，不符合这个标准。 包括接站的大巴在内，全程八点一直到下午三点多，这一天啥也干不成了，而且全程各种推销。 性价比低，不推荐。
