评分,comments,sentiment
5,大型 桂林山水 实景 演出 ， 它 中国 · 漓江 山水 剧场 核心 工程 。 体现 一种 淋漓尽致 豪华气派 ， 利用 目前 国内 最 大规模 环境 艺术 灯光 工程 及 独特 烟雾 效果 工程 ， 创造 出如诗 如梦 视觉效果 。 自古以来 美的 桂林山水 头一回 让 领略到 华灯 之下 优美 、 柔和 、 娇美 、 艳美 神秘 美 。 从 新 角度 升华 桂林山水 。 刘三姐 歌 圩 坐落 漓江 与 田家 河 交汇处 ， 与 闻名遐迩 书童 山 隔水相望 。 观众席 由 绿色 梯田 造型 构成 ， 180 度 全景 视觉 ， 可 观赏 江 上 两公里 范围 景物 及 演出 。 共设 座位 2200 个 ， 演员 阵营 强大 ， 由 600 多名 经过 特殊 训练 演员 组成 ； 根据 不同 场景 选用 壮族 、 瑶族 、 苗族 等 不同 少数民族 服装 。 全球 最大 山水 实景 剧场 ； 全国 第一部 全新 概念 实景 演出 ， 艺术性 、 震撼性 、 民族性 、 视觉性 集合 。 1.654 平方公里 水域 、 12 座 著名 山峰 、 61 位 中外 著名 艺术家 参与 创作 。 这部 作品 正式 公演 ， 世界旅游组织 官员 看过 演出 如是 评价 ： “ 这是 全世界 看不到 演出 ， 从 地球 上 任何 地方 ， 买 张 机票 来看 再 飞回去 值得 ” 。 已经 看到 最美 最 震撼 一次 演出 ！,positive
3,说实话 ， 确实 没 啥 看头 ， 没有 解说 ， 知道 演些 什么 ， 全程 只有 场景 稍微 惊叹 下 下 ， 而且 儿童票 居然 加 个 小木 椅子 座位 前 ， 建议 孩子 大点 ， 又 夏天 的话 ， 还是 多点 钱 买 成人 票 吧 ， 还有 夏天 阳朔 真心 好 热 好 热 好 热 啊 ！ ！ ！ 要是 带 小孩 ， 小孩 再 闹 的话 ， 真心 受罪 呀 ， 演出 结束 最好 提前 几分钟 离场 ， 不然 人多 ， 车多 ， 挤爆,neutral
3,印象 刘三姐 ， 神秘 得 有点像 国安局 ， 要 演出 当天 下午 4 点多 才 知道 订 场次 ， 如果 订 更好 座位 ， 要 当天 才 知道 能 不能 成功 ！ 现场 导游 接头 ！ 成千上万 观众 等 不同 导游 ， 尽管 只是 订票 不是 跟团 ， 但 感觉 等 导游 拿票 千辛万苦 ！ 观看 时 ， 没有 空调 ， 黑漆漆 一片 ， 也许 是因为 划船 水上 演出 ， 感觉 演出 比较 缓慢 ， 不看 遗憾终身 ， 终身 遗憾 ！ 演出 没 结束 ， 提前 五分钟 退场 ， 避免 拥挤 ， 场外 坐 电瓶车 ， 终点 碧莲 江景 大酒店 ， 步行 回 西街 酒店 4 分钟 左右 ， 途中 凉风习习 ， 方便 舒服 ， 想起 东南亚 突突 车 ， 好过 门外 乘 野鸡车 拼车 ！,positive
5,景色 秀丽 ， 非 非常 非常 好看 好玩 ， 值得一看 🎉 🎉 🎉 👏 👏 👏,positive
5,听 大家 说 刘三姐 好看 ， 抱 着 这个 态度 妈妈 一起 ， 没想到 格外 惊喜 ！ ！ ！ 千古 情 看过 ， 感觉 真 没 刘三姐 好看 ， 刘三姐 坐在 漓江 上 ， 吹 着 江边 山上 风 真的 不热 ， 观看 大型 室外 表演 很 震撼 ， 再 一次 给 印象 刘三姐 老谋子 赞赞赞,positive
4,印象 刘三姐 ， 张艺谋 执导 大型 山水 实景 演出 ， 早有 耳闻 ， 算是 来 阳朔 必 打卡 景点 ， 整体 很 壮观 ， 但 个人感觉 与 理想 差别 很大 。 说 印象 刘三姐 ， 听 着 明早 觉得 讲 刘三姐 故事 ， 应该 一直 紧扣 刘三姐 ， 但 正常 演出 除了 开始 出现 刘三姐 而已 后面 全 没 ， 而且 缺乏 字幕 提示 ， 观众 除了 感觉 场面 壮观 而已 ， 觉得 没 几个 看得懂 演员 想 表达 意境 。 最后 部分 观众 素质 有点 低 ， 迟到 入场 还 拿 着 电筒 照来照去 ， 散光 灯 拍照 ， 大声 讲话 ， 打电话 ， 走动 ， 工作人员 不管 。,positive
5,印象 刘三姐 可以 用 三个 字 形容 ， 排场 大 ， 灯光 美 。 检票口 给 带水 ， 然后 卖场 里面 冰露 矿泉水 卖 5 块钱 ， 值得 5 块钱 爆米花 卖 15 元 。 建议 大家 还是 把 吃 水 放在 背包 里面 吧 。 演出 还是 比较 精彩 ， 但是 强制 给 带水 真的 不合理 。,neutral
5,阳朔 一定 要 《 印象 刘三姐 》 山水 实景 演出 哦 ， 由 张艺谋 导演 这场 演出 ， 已有 10 多年 ， 已 先后 看过 3 次 ， 整场 演出 恢宏 大气 ， 民族特色 浓郁 ， 并 不断改进 提升 ， 棒棒 哒 ！,positive
5,《 印象 刘三姐 》 一幅 鲜活 山水画 卷 ， 它 以 震撼人心 舞台效果 深情 故事情节 ， 让 仿佛 置身于 壮族 文化 海洋 。 音乐 、 灯光 与 自然景观 完美 融合 ， 令人 流连忘返 。 演员 们 充满 激情 表演 ， 展现 刘三姐 传奇一生 ， 让 久久 回味 。,positive
5,印象 刘三姐 一直 想 没 看过 ， 这次 阳朔 终于 如愿以偿 。 名气 很响 ， 张艺谋 导演 ， 参演 演员 600 多人 呢 ， 从 开始 现在 很多年 ， 来 阳朔 游客 必看 节目 。 晚上 演出 三场 呢 ， 每场 观看 游客 依然 满满当当 ， 外国游客 很多 ， 正好 朋友 那里 ， 所以 安排 B2 区双 号 贵宾席 ， 位置 还 算 不错 ， 而且 不用 跟着 人山人海 人群 走 ， 可以 自由 进去 场地 ， 感觉 很 好 。 印象 刘三姐 最早 这样 类型 实景 场地 演出 大型 歌舞晚会 ， 它 之后 ， 才 出来 后来 印象 丽江 ， 印象 西湖 等 。 总体 来说 场面 还是 很 壮观 ， 不过 有些 场景 感觉 比较 拖时间 ， 而且 不是 那么 紧凑 ， 知道 是不是 开始 时候 比较 好 ， 后面 越来越 没有 那么 精细 ？,positive
5,说 张艺谋 阳朔 排 大型 山水 实景 演出 ， 所以 几乎 阳朔 玩 一场 演出 吧 ， 酒店 报名 当天 第一场 八点 多 ， 有车 接送 ， 之后 有点 被 吓 ， 门口 密密麻麻 等候 着 ， 感觉 像是 旅行社 带团 来 ， 乱七八糟 不让 进去 ， 带队 说 必须 要 跟 紧 导游 不然 进不去 ， 所以 一到 检票 时间 就是 各种 人挤 生怕 落下 队伍 ， 进去 之后 各自 领好票 找 好 座位 ， 它 单双 座位 分开 两边 ， 贵宾 区 ， 坐在 一百多 排 吧 ， 视线 还 可以 ， 整个 舞台 以 漓江 两面 山 跟 水 做 背景 ， 演出 时长 小时 多一点 吧 ， 以 刘三姐 这个 民间传说 为 主题 ， 美丽 漓江 山水 ， 美丽 刘三姐 ， 美丽 山歌 对唱 ， 整个 舞台 呈现 一场 极具 艺术性 ， 震撼性 ， 视觉性 ！ ！ 完 之后 还是 意犹未尽 ， 唔 ， 真心 觉得 喜欢 一场 演出 ！,positive
5,非常 棒 ， 20 年 经典 。 壮观 … … 必须 好评 。,positive
5,大型 实景 舞台 ， 以 山水 风光 为 依托 ， 以 现代科技 手段 来 实现 ， 非常 美丽 风景如画 大型 歌舞 表演 节目 。 看到 最为 壮观 、 美丽动人 、 最为 真实 演出 。 非常 值得一看 ！,positive
5,只能 用 惊讶 来 形容 ！ 宏达 场面 ， 高科技 声光电 ， 600 多人 配合 ， 各种 场面 衔接 那么 天衣无缝 ， 一场 空前绝后 水面 舞台剧 ， 绝对 一种 超值 享受 ， 记住 ！ 买票 尽量 买 后面 ， 这样 整合 画面 才 尽收眼底 。,positive
5,第二次 ， 第一次 三年 前 。 但是 这次 朋友 过来 发现 剧场 很多 变化 ， 还有 刘三姐 博物馆 ， 还有 新增 漂亮 竹制 装饰 。 演出 灯光 音响 比 以前 好 。 还是 支持 本土 文化 ， 希望 它 越来越 好 吧 ！,positive
5,毕竟 大 导演 导 带 着 爸妈 真的 很 不错 第一次 实景 还是 很 特别 。 只 可惜 当天 阴雨天 看到 一半 时候 下雨 工作人员 比较 贴心 发放 雨衣 最后 顶 着 雨 还是 把 表演 完 才 走 。,positive
3,《 印象 刘三姐 》 名气 很大 ， 慕名而来 ， 但是 完 之后 有点 小小的 失望 。 知道 是不是 演出 多 ， 这个 刘三姐 看过 其他 地方 山水 演出 相比 有点 差距 ！ 山水 背景 没 说 ， 特别 美 ， 但是 演出 剧情 不行 ， 剧情 实在 没 啥 吸引力 ！ 而且 不够 震撼 ， 张家界 比 精彩 许多 ！ 总之 有点 小小的 失望 ！,positive
5,离 西街 很近 。 时候 还 早 。 工作人员 告诉 可以 观赏 印象 刘三姐 博物馆 。 一下 感觉 很多 东西 很 价值 。 后来 进 剧场 时候 很多 。 场面 很 壮观 。 看见 演员 们 整个 演出 过程 水上 表演 。 视觉 上 感觉 很 精彩 。 真正 山水 实景 表演 。 演出 内容 讲述 刘三姐 故事 人们 日常生活 。 值得 来看 。,positive
5,时隔多年 ， 再次 阳朔 来 度假 。 出行 前 通过 携程 订票 ， 剧场 门口 自助 取票 ， 方便 得 很 ， 天然 户外 剧场 ， 一路 高大 竹子 ， 很 震撼 ！ 进场 路上 对 山歌 很 特色 ， 还 能 抢 刘三姐 抛出 绣球 。 正式 演出 场景 宏达 ， 不愧 老谋子 作品 ， 应该 来 阳朔 必看 项目 ， 希望 明天 行程 更 精彩 ！ ！ ！,positive
5,广西 阳朔 首选 实景 演出 剧场 ， 场面 十分 壮观 ， 晚上 漓江 边 ， 有山有水 ， 真人 实景 表演 ， 灯光效果 不错 ， 节目 效果 不错 ， 特意 来看 景区 爆满 ， 很多 ， 看来 慕名而来 呀 ， 场面 壮观 ， 真实 山水 表演 ， 值得 观看 ！,positive
5,山水 实景 ， 很 好 展现 广西壮族 人民 生活 场景 ， 山歌 、 鱼鹰 、 银饰 、 竹筏 、 渔火 组成 一副 瑰丽 画卷 。 现场 座无虚席 ， 外国 观众 很多 ， 很 值得 ， 个人 认为 旅行 不仅 要 踏遍 山川 河流 ， 要 体味 风土人情 才 算 圆满 ， 很 喜欢,positive
5,场面 壮观 ， 演员阵容 强大 ， 六百多 号 什么 概念 ？ 就是 值得 来看 。 几天 还 想 ， 为什么 山寨 里 没有 见到 年轻人 ， 原来 被 老谋子 找 来 表演 节目 。 推荐 观看 ， 记得 买 扇子 ， 租个 望远镜 。,positive
5,《 印象 刘三姐 》 一场 具有 独特 魅力 山水 实景 演出 ， 值得一看 。 以下 关于 这场 演出 详细信息 ： 演出 背景 ： 由 桂林 广维 文华 旅游 文化产业 有限公司 投资 建设 。 张艺谋 、 王潮 歌 、 樊跃 担任 总导演 ， 梅帅元 任 总 策划 。 历时 五年 半 完成 ， 中国 第一部 山水 实景 演出 。 演出 场地 位于 广西 桂林市 阳朔县 ， 以 漓江 山水 为 背景 。 演出 特色 ： 剧场 规模宏大 ， 利用 方圆 两公里 漓江 水域 12 座 山峰 作为 舞台 背景 。 结合 现代 灯光 工程 ， 呈现出 自然景观 与 人文 元素 完美 融合 。,positive
5,好看 ！ 非常 震撼 ！ 很 喜欢 ！ 就是 时 长 有点 短 ！,positive
3,这是 看过 很多 演出 性价比 最差 一场 演出 ， 无论是 灯光效果 ， 音响效果 还是 表演 衔接 服装 效果 值得 特地 一看 。 最让人 看不懂 尽然 出嫁 篇 一幕 观众 面前 脱 外套 ， 虽然 里面 紧身服 但 太 没有 美感 ， 真不知道 导演 怎么 想 。 很多 中途 离开 ， 要不是 朋友 坚持 完 ， 想 直接 离场 ， 太坑 爹 啦 。,positive
5,首先 想 说来 想 说 很多 人来 阳朔 纠结 到底 千古 情 还是 刘三姐 ！ 个人 认为 刘三姐 首选 ， 有人 说 里面 很 单一 没有 其他 娱乐 项目 . 但是 它 更 具有 文化差异 ， 很 具有 当地 代表 文化 符号 其次 演出 张艺谋 导演 ， 观看 过程 确实 能 看出 非凡 之 处 ， 最后 想 说 观看 时雨越 下 越 大 ， 但是 观众 演员 很棒 ， 坚守 想 说 演员 真的 很 敬业 ， 尽管 遇到 动作 细节 什么 还是 很 好 观众 很 给 力 一直 没 怎么 走 然后 整场 演出 内容 很 带入 性 ！ 欢乐 动容 感慨 无奈 很棒 有趣 好玩 ， 值得 推荐 ， 体验 很 好 ， 景色 不错 ，,positive
5,携程 上 订票 方便 ， 直接 景区 网络 取票 处换票 好 ， 工作人员 服务态度 好 ， 演出 值得 ， 很 愉快 一次 旅途 景点 要 品味 才能 知道 ， 场景 以 山水 为 背景 加上 灯光 变换 很漂亮 ， 场面 很 震撼 ， 如果 来 阳朔 看一看 这台 演出 ， 难免 要 后悔 呦,positive
5,【 景色 】 中秋 假期 带 着 老妈 老谋子 《 印象 刘三姐 》 ， 不愧 印象 系列 鼻祖 ， 演出 漓江 之上 ， 真山 实水 演出 果然 不是 一般 室内 演出 能 比拟 。 【 趣味 】 更 惊喜 园区 里 节日 氛围 布置 得 非常 十分 hin 不错 ！ 无奈 手机 拍 出来 鼓楼 震撼 感 ， 可能 只有 现场 体会 一下 嘿嘿 。 【 性价比 】 贵宾席 没多贵 ， 让 老妈 体验 一把 贵宾 ， 取票 很 方便 ， 无限 推荐 朋友 ， 节假日 要 早点 买票 ， 要不然 可能 抢 不到 哈哈 ！ 记得 早点 安检 进场 ， 园区 里 可以 各种 拍拍 拍 ！,positive
5,中秋 小 长假 来 阳朔 ， 晚上 选择 印象 刘三姐 ， 毕竟 名气 更大 。 中秋 氛围 很赞 ， 装饰 很 民族 俗气 ， 纪念品 商店 小玩意 不少 ， 设计 感 意外 很潮 哎 ， 节日 折扣 入 几样 。 演出 沉稳 大气 ， 构图 场面 感 很 强 ， 不是 那种 跟风 低质量 表演 ， 服化 道 演出 内涵 用心 。 推荐 VIP 座位 ， 单间 视野 开阔 ， 服务 更好 。,positive
5,《 印象 · 刘三姐 》 大型 桂林山水 实景 演出 ， 张艺谋 导演 各地 旅游 印象 系列 演出 代表 之一 。 演出 以 刘三姐 为主 线 ， 将 桂林山水 、 桂林 民歌 演绎 一起 。 不过 本人 不太 喜欢 表演 ， 不太 感兴趣 ， 尤其 反感 很多 旅游团 报价 把 这个 表演 作为 标配 项目 ， 不得 退换 ， 有点 不爽 。,positive
5,"场面 很 震撼 ， 值得 观看 ， 实景 山水 ， 赞赞赞 。 大 场面 表演 , 还是 很 佩服 张艺谋 导演 . 很长 一段 漓江 渔火 表演 . 黑色 夜幕 ， 江上 渔火 交相 辉应 ， 点点 火光 展现 着 阳朔 打 渔人 沉淀 千年 民俗 。 能 看到 一幕 ， 已经 觉得 此趟 桂林 之旅 不虚此行 。 只恨 手机 渣 画质 ， 不能 更好 记录 下 美丽 画面 。",positive
5,非常 好 ， 山水 之间 观看 演出 ， 形象 表达 桂林 少数民族 自然 风貌 ， 人文 气息 ， 生活 习俗 ， 刘三姐 牛郎 美丽动人 爱情故事 ， 唯美 壮观 表达 形势 ， 月亮 星星 天上 闪耀 ， 渔火 水中 游走 ， 月亮 上 美丽 女人 跳舞 ， 月亮 下 刘三姐 爱 牛郎 ， 山歌 、 渔夫 、 渔火 、 阿妹 、 红色 丝绸 、 美丽 月色 、 动人 美景 ， 扣人心弦 音乐 构成 一场 震撼 民族 艺术 盛宴,positive
5,《 印象 刘三姐 》 ， 中国 第一部 全新 概念 “ 山水 实景 演出 ” ， 以 阳朔 书童 山段 漓江 两公里 水域 为 舞台 ， 十二 座 山峰 以及 天空 作为 背景 ， 融合 刘三姐 山歌 ， 广西 民族风情 与 桂林山水 等 多种 元素 ， 既有 艺术性 ， 民族性 ， 视觉 上 又 震撼 感 ， 值得一看 ！,positive
5,之前 网上 评价 褒贬不一 ， 觉得 花个 B2 位置 还是 很值 ， 回来 搜 关于 制作 点滴 觉得 更加 震撼 ！ 以山为 幕水为 舞台 ， 这场 绝对 ！ 600 多位 当地 农民 参与 演出 ， 能 真切感 受到 壮族 祖先 单纯 甜美 幸福生活 ， 如果 三姐 多 唱 两句 更好 [ 偷笑 ],positive
5,《 印象 ♥ 刘三姐 》 挺 好 ！ 据说 张艺谋 导 ， 场面 挺大 ， 出演 人多 ！ 实景 山水 江面 上 演出 ， 一个多 小时 演出 ， 视觉效果 超好 ！ 值得 观看 ， 门票价格 请 看图 ， 自由 行 需要 走路 二三十 分钟 路程 ， 杨朔 没有 出租车 ， 只有 电三轮 。 跟团 旅行社 大巴,positive
5,整体 还是 不错 ， 看到 一半 下 一场 雨 ， 还好 入场 前会发 雨衣 ， 一边 表演 一边 下雨 得 气氛 倒 挺 爽 ， 不过 还好 下 一会 。 表演 人山人海 浩浩荡荡 ， 猛抓 视觉效果 （ 温馨 提醒 ， 表演 即将 结束 前 ， 提前 十分钟 走 不会 塞车 ）,positive
5,《 印象 · 刘三姐 》 一部 以 广西 桂林 阳朔 书童 山段 漓江 两公里 水域 为 舞台 ， 十二 座 山峰 以及 天空 作为 背景 ， 融合 刘三姐 山歌 、 广西 民族风情 与 桂林山水 等 多种 元素 大型 山水 实景 演出 。 该 演出 导演 为 张艺谋 .,positive
