评分,comments,sentiment
4.0,晚上 乘机 到达 ， 早晨 出门 才 发现 漓江 边 ， 离 伏波山 只有 几百米 ， 天空 中下 着 小雨 ， 雨 游览 伏波山 ， 公园 很小 ， 伏波山 独立 一座 小山 。 没有 想到 山内 空 ， 很 特色 ， 并且 与 还珠格格 有关 。 登 山顶 可以 俯看 桂林 城区 。,positive
5.0,买 套票 登上 叠彩山 活 一百 三 哈哈哈 虽然 百鸟园 没有 但是 还是 听得见 那些 鸟儿 鸣叫 伏波山 没找 着 路上 山 ， 有点 可惜 下面 转 练剑石 （ 好像 叫 这个 名字 忘 ） 不错 还 有点 看头 其他 还行 吧 就是 一座 山 ， 叠彩山 伏波山 步行街 每个 隔 站 不远 东西 巷 步行街 对面,positive
5.0,还珠 洞 挺 有意思 ， 洞中别 一番 天地 。 登高望远 群山 连绵 ， 俯瞰 桂林山水 风光 。 与 叠彩山 交相辉映 ， 叠彩山 4 座 山峰 ， 需要 花 更 多 时间 精力 攀登 。,positive
4.0,伏波山 位于 广西 挂林 市区 东北 ， 因 唐朝 曾 此 修建 汉伏波 将 军马 援祠 得名 ， 景区 不是 很大 ， 灰色 石头山 孤峰 突起 ， 既不象 北方 黄土高原 山脉 雄浑 高大 ， 不似 江南水乡 青山绿水 ， 却 有着 独具一格 特色 。,positive
5.0,伏波山 公园 具有 很大 观赏价值 园林式 山水 公园 。 说 伏波山 山名 由 来 ， 人们 说 每当 漓江 发大水 时 ， 汹涌 而来 江水 伏波山 时 却 平和 下来 ， 仿佛 因 它 临江 而立 、 半插 江浒 ； 由于 “ 伏波 平浪 ” 说法 ， 故称 伏波山 。,positive
4.0,桂林 伏波山 桂林 “ 两江 四湖 - 象山 ” 5A 景区 景观 之一 ， 其 位于 广西 桂林 漓江 岸边 ， 一座 依江 傍水 、 拔地而起 孤峰 。 汉代 伏波 将 军马 援 南征 时 曾经 此地 ， 故得名 伏 自波山 。 伏波山 孤峰 陡立 ， 半枕 陆地 ， 半插 江水 ， 自成景观 ， 有伏波 胜景 之 美称 。,neutral
4.0,伏波山 桂林 市区 三座 名山 之一 。 伏波山 不高 ， 本人 夜 爬 伏波山 上 山顶 用时 10 几分钟 。 登顶 可环望 城区 俯瞰 漓江 。 伏波山 号称 桂林市 最 精美 山峰 ， 因 汉代 付波 将 军马 援 此 驻扎 、 削石试 剑 得名 。 伏波山 景区 占地面积 大 ， 主要 公主 钟亭 、 还珠洞 、 试剑石 、 千佛岩 、 听涛 阁 、 癸水亭 等 景点 。,positive
4.0,买 象鼻山 伏波山 以及 叠彩山 套票 ， 其实 就是 登山 ， 个人 吧 ！ 觉得 象山 叠彩山 还是 可以 ， 这个 伏波山 ， 登山 很快 ， 登山 顶后 可以 望见 叠彩山 ， 个人 觉得 伏波山 没有 什么 意义 ， 山下 有个 还 珠洞 ， 没有 什么 看头 ， 唯一 看点 就是 石头 上刻 佛像 啦 ！ 花个 几分钟 看看 还是 可以 。,positive
4.0,位 於 广西 桂林市 內 之 伏波山 ， 山  算 高 ， 登頂 不用 半小時 步程 ， 但 頂 峯 已 可饱覽 整個 桂林市 之 山色 美景 ， 而且 山下 更 古代 石刻 及伏 波斷 石 奇观 可赏 ， 实是遊 桂林 必到 之点 。,neutral
4.0,逛 完 叠彩山 来到 伏波山 ， 波 伏山 蛮 有趣 ， 跟 象鼻山 一样 洞洞 ， 真是 奇特 喀斯特地貌 ， 这里 铸铁 大钟 千人锅 标志性 景点 ， 可以 通过 洞窟 到达 漓江 边上 。,positive
5.0,伏波山 位于 广西 桂林 漓江 之滨 ， 一座 依水 傍水 孤峰 ， 汉代 时伏波 将 军马 援 南征 曾经 过 此地 ， 故得名 。 伏波山 景致 优美 ， 岩洞 奇特 。 山 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 ， 西面 登山 石阶 ， 可 达 半山 亭 山顶 ， 登高 眺望 ， 可 看到 桂林 清秀 如画 水光山色 。,positive
5.0,其他 原因 ， 再 来 点评 一次 。 看看 能 不能 带给 大家 好 推荐 理由 。 一是 漓江 边 一座 小山 ， 不高 ， 但 可以 登高望远 美景 。 二是 很多 珍贵 石刻 ， 书法 爱好者 非常 值得 推荐 。 三是 市中心 景区 ， 交通 方便 。,positive
4.0,伏波山 位于 广西 桂林市 龙珠路 10 号 ， 紧临 桂林 漓江 西岸 一座 孤峰 ， 与 市中心 独秀峰 远远 相望 ， 视野 比较 好 ， 伏波山 内 石洞 许多 比较 好 塑像 可以 欣赏 。,positive
5.0,伏波山 桂林市 中心 漓江 西岸 ， 登頂 並不難 因為 山頂 海拔 只有 63 公尺 。 山頂 展望 良好 ， 可以 一覽 桂林 山水 360 度 全景 。 還可 看見 漓江 流經 市區,neutral
5.0,伏波山 桂林 市区 几个 必须 要 打卡 景点 之一 ， 这个 地方 非常 小 ， 个 很小 公园 ， 就是 一座 孤零零 山 ， 但是 这个 山上 很多 摩崖 石刻 ， 从 唐到 宋 。 这个 景点 几个 比较 有名 地方 ， 还 珠洞 .,positive
5.0,伏波山 景色宜人 ， 风景秀丽 ， 原生态 自然风景 ， 天然 氧吧 ， 负离子 含量 高 ， 趣味性 强 ， 性价比 超高 ， 令人 心旷神怡 ， 流连忘返 ， 棒棒 。,positive
5.0,伏波山 风景区 位于 广西壮族自治区 桂林 市区 东北 ， 滨江路 北端 与 风 北路 交界处 ， 桂林 著名 旅游景点 之一 。 这座 山以 其 秀美 自然风光 丰富 历史 文化 闻名 。 伏波山 孤峰 突起 ， 西枕 陆地 ， 东临 漓江 ， 遏波 伏澜 之势 ， 因 唐代 曾 山上 修建 汉朝 伏波 将 军马 援祠 得名 。 伏波山 公园 由 多级 山地 庭园 组成 ， 拥有 还珠洞 、 千佛岩 、 珊瑚 岩 、 试剑石 、 听涛 阁 、 半山 亭 、 千人锅 及 大 铁钟 等 众多 景点 文物 。 这些 景观 集山 、 水 、 洞 、 石 、 亭 、 园 、 文物 于 一体 ， 成为 桂林山水 缩影 。 还珠 洞 伏波山 主要 景点 ， 洞内 钟乳石 玲珑剔透 ， 勾连 曲畅 ， 洞 壁上 众多 石刻 ， 包括 宋代 大 书画家 米芾 题名 、 自画像 诗人 范成大 题诗 。 伏波山 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 ， 西面 登山 石阶 ， 可 达 半山 亭 山顶 。 登高望远 ， 可尽览 桂林山水 清秀 。 山东 麓 还有 著名 还 珠洞 ， 洞内 玲珑剔透 ， 勾连 曲畅 。 此外 ， 伏波山 景区 内 还有 癸水亭 、 公主 钟亭 等 景点 ， 以及 千人锅 大 铁钟 等 历史文物 。 伏波山 不仅 自然风光 宝地 ， 历史 文化 聚集地 。 游客 这里 可以 体验 桂林山水 秀美 ， 同时 感受 丰富 历史 文化氛围 。 伏波山 风景区 门票价格 为 成人 22 元 ， 儿童 / 老人 / 学生票 为 11 元 。 开放 时间 为 每天 07 : 0,positive
5.0,伏波山 风景区 位于 广西壮族自治区 桂林 市区 东北 ， 滨江路 北端 与 风 北路 交界处 ， 桂林 著名 旅游景点 之一 。 这座 山以 其 秀美 自然风光 丰富 历史 文化 闻名 。 伏波山 孤峰 突起 ， 西枕 陆地 ， 东临 漓江 ， 遏波 伏澜 之势 ， 因 唐代 曾 山上 修建 汉朝 伏波 将 军马 援祠 得名 。 伏波山 公园 由 多级 山地 庭园 组成 ， 拥有 还珠洞 、 千佛岩 、 珊瑚 岩 、 试剑石 、 听涛 阁 、 半山 亭 、 千人锅 及 大 铁钟 等 众多 景点 文物 。 这些 景观 集山 、 水 、 洞 、 石 、 亭 、 园 、 文物 于 一体 ， 成为 桂林山水 缩影 。 还珠 洞 伏波山 主要 景点 ， 洞内 钟乳石 玲珑剔透 ， 勾连 曲畅 ， 洞 壁上 众多 石刻 ， 包括 宋代 大 书画家 米芾 题名 、 自画像 诗人 范成大 题诗 。 伏波山 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 ， 西面 登山 石阶 ， 可 达 半山 亭 山顶 。 登高望远 ， 可尽览 桂林山水 清秀 。 山东 麓 还有 著名 还 珠洞 ， 洞内 玲珑剔透 ， 勾连 曲畅 。 此外 ， 伏波山 景区 内 还有 癸水亭 、 公主 钟亭 等 景点 ， 以及 千人锅 大 铁钟 等 历史文物 。 伏波山 不仅 自然风光 宝地 ， 历史 文化 聚集地 。 游客 这里 可以 体验 桂林山水 秀美 ， 同时 感受 丰富 历史 文化氛围 。 伏波山 风景区 门票价格 为 成人 22 元 ， 儿童 / 老人 / 学生票 为 11 元 。 开放 时间 为 每天 07 : 0,positive
5.0,伏波山 众多 古迹 ， 风景 最佳 处在 还珠 洞 之 试剑石 ， 环顾 洞壁 四周 ， 造像 间 布满 摩崖 题刻 ， 以 宋代 居多 ， 其中 米芾 范成大 墨迹 。 千人锅 大 铁钟 则 清代 唯一 汉人 格格 ( 还珠格格 ) 遗迹 。 还珠格格 孔四贞 为定 南王 孔有德 之女 ， 孔有德 降清后 封王 ， 为 明 将 李定国 所败 ， 家破人亡 ， 仅 孔四贞 由 伏波山 逃脱 ， 孝庄 封 为 格格 并 收为 养女 ， 附近 修建 定粤寺 ， 抗战时期 ， 定粤寺 被 毁 ， 仅余大 铁钟 千人锅 。 登上 伏波山 可 俯瞰 漓江 ， 远眺 象山 ， 穿山 ， 叠彩山 ， 独秀 山 等 尽收眼底 。,positive
5.0,伏波山 位于 桂林 市区 东北 、 漓江 之滨 ， 一座 傍水 孤峰 。 因 汉代 伏波 将 军马 援 南征 交趾 （ 今 之 越南 ） 曾经 此地 ， 故 名 伏波山 。 唐代 时 山上 曾 建有 伏波 将军 亭 ； 现有 癸水亭 、 听涛 阁 、 半山 亭 、 还珠洞 、 米芾 自画像 、 试剑石 、 珊瑚 岩 、 千佛岩 等 名胜 ； 还有 一口 重 1000 余 公斤 “ 千人锅 ” 重 2700 多公斤 大钟 ， 乃清定 南王 孔有德 女儿 为悼 其父 所铸 。 伏波山 孤峰 雄峙 ， 西枕 陆地 ， 东临 漓江 ， 遏波 伏澜 ， “ 伏波 胜景 ” 之誉 。 每 年春夏 ， 江水 暴涨 ， 山麓 遏阻 急浪 狂澜 ， 使 江水 倒转 回旋 ， 降伏 波涛 之力 。 伏波山 突兀 起 ， 风景优美 ， 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 ； 西面 登山 石阶 ， 可 达 半山 亭 山顶 ， 登高 眺望 ， 可 俯瞰 桂林 清秀 如画 水光山色 。,positive
5.0,伏牛山 古老 ， 神奇 岩洞 ， 实物 看到 佛教 ， 道教 一处 供奉 ， 教 行善积德 同时 又 欣赏 山水 美景 ， 真是 修心养性 好 地方 。 性价比 超高 ， 值得 一游 。,positive
4.0,伏波山 坐落 桂林市 东北方向 ， 因 唐代 曾经 山上 修建 汉朝 伏波 将 军马 援祠 得名 ， 这里 景色 非常 不错 ， 试剑石 ， 千佛岩 ， 还珠 洞 等 名胜 。,positive
4.0,伏波山 5A 景区 门票 便宜 （ 22 ） ， 当然 没 花钱 。 山不高 ， 可以 俯瞰 整个 桂林 市区 ， 风景 不错 ， 可惜 今天 下 大雨 ， 不下雨 ， 值得 一逛 。,positive
4.0,伏波山 不大 但 还是 很 特色 ， 一块 类似 象鼻 地方 ， 有人 称 小 象鼻山 ， 千佛岩 外 ， 有人 称为 佛脚 ， 可以 抱 一下 。 。 作为 山峰 山 其实 景色 大同小异 。 。 登山 顶 眺望 一下 桂林 全景 即可 。 。,positive
5.0,伏坡山 欣赏 桂林 全景 最佳 去处 ， “ 伏波 胜境 ” 之 美称 。 山上 多洞 ， 以 “ 还珠洞 ” 最为 著名 。 好奇 游人 ， 曾 伏 试剑石 下方 大 石块 上 ， 伸手 摸 一摸 奇妙 缝隙 。,positive
4.0,桂林市 内 几个 小山 景点 ， 每个 需要 门票 。 如果 时间 足够 又 想 多 景点 可以 购买 连票 。 伏波山 其实 很小 ， 个人 觉得 选个 小山 景点 就够 。,positive
4.0,闹中取静 公园 ， 距离 市中心 很近 ， 交通 方便 ， 2 - 3 小时 即可 游完 ， 但是 票价 太贵 ！,positive
4.0,桂林 出差 ， 顺便 逛逛 市内 主要 景点 ， 伏波山 景区 桂林 新 5A 景区 “ 两江 四湖 ” “ 象山 ” 景区 核心 游览 区域 ， 于 2016 年 与 两江 四湖 、 象山 景区 、 叠彩 景区 联合 申报 国家 5A 级 旅游 景区 。 伏波山 位于 桂林 漓江 之滨 ， 一座 依水 傍水 孤峰 ， 汉代 时伏波 将 军马 援 南征 曾经 过 此地 ， 所以 得名 。 唐代 时 山上 曾 建有 伏波 将军 庭 ， 现在 又 半山 亭 、 还珠洞 、 试剑石 、 珊瑚 岩 、 千佛岩 等 名胜 ， 还有 一口 重 1000 余 公斤 “ 千人锅 ” 重 2700 多公斤 大钟 。 伏波山 景致 优美 ， 岩洞 奇特 ， 山 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 ， 西面 登山 石阶 ， 可以 到达 半山 亭 山顶 。,positive
4.0,开始 觉得 就是 小 石头山 ， 但 进去 后别 风光 。 映入眼帘 还 珠洞 （ 还珠格格 原型 以前 曾 被 钦禁于 此 ） ， 进去 豁然开朗 ， 看到 试剑石 ， 米芾 书法 很赞 ， 还有 自画像 。 扫 景区 二维码 听 讲解 ， 区别 于 其他 家 景区 中规中矩 讲解 ， 很 活泼 。 登上 山顶 刚好 日落 ， 看到 桂林市 貌 ， 美不胜收 。,positive
4.0,伏波山 纪念 东 汉伏波 将 军马 援 ， 如果 没 听 过 这个 ， 马革裹尸 一定 听过 ， 说 就是 他 征战 岭南 故事 。 这里 主要 两个 看点 ， 山洞 里 千佛洞 ， 进去 开始 惊吓 ， 然后 惊叹 。 另 登上 伏波山 ， 虽然 不高 ， 但是 很 陡峭 ， 俯瞰 桂林 城 ， 眺望 远方 山水 风光 ， 甚 惬意 。,positive
5.0,桂林山水 甲天下 之 登顶 伏波山 伏波山 景致 优美 ， 岩洞 奇特 。 山 东面 临江 回廊 、 伏波 茶室 依崖 建 听涛 阁 。 西面 登山 石阶 ， 可 达 半山 亭 山顶 ， 登高 眺望 ， 可 看到 桂林 清秀 如画 水光山色 。,positive
5.0,由于 时间 紧张 ， 紧 赶慢 赶 就是 想 看看 伏波山 ， 时候 天已 黑 、 上灯 ， 算是 看到 体会 伏波山 魅力 ， 桂林 可要 早 一点 规划 时间 哈 。,positive
5.0,千佛岩 ， 试剑石 好看 ， 【 景色 】 好,positive
4.0,伏波山 石头 很 有趣 ， 小盆友 很 喜欢 玩 ， 山洞 里 转来转去 ， 可以 玩 捉迷藏 ， 外面 绿化 还 可以 ， 拍 很多 照片 ， 有个 大缸 很 好玩 ， 感觉 可以 煮 个 娃娃,positive
5.0,小 众 景点 ， 园区 大 ， 千佛岩 还 珠洞 众多 摩崖 石刻 非常 值得一看 ， 可惜 米芾 自画像 由于 年代久远 ， 风化 厉害 目前 已经 很难 辨认 。,neutral
5.0,伏波山 很矮 ， 不过 山顶 能 看见 不错 景色 ， 虽然 没有 叠彩山 明月 峰 那么 高 ， 但是 才 20 多块 啊 ， 比 象山 便宜 不是 一点点 。 游玩 完 伏波山 可以 叠彩山 ， 很近 。,positive
4.0,伏波山 位于 漓江 边上 ， 其山 半伏于 水面 上 ， 山水 相接 ， 似伏于 水面 上 又 因 汉伏波 将 军马 援 南征 经此 ， 还珠 伏波 得名 。 唐时 山上 曾 建有 伏波 将军庙 。 园内 亭台楼阁 一应俱全 ， 一处 不可多得 综合性 旅游景点 。,positive
5.0,时候 下雨 ， ， ， 一边 下雨 一边 闷热 ， 还要 爬山 ， 搞 得 要 虚脱 ， 但 还是 坚持 下来 ， 爱 桂林 山水 。 伏波山 很 值得 一去 。,neutral
3.0,呢 ， 这次 主要 散心 ， 这边 真心 没什么 景点 可以 玩 ， 还有 半天 时间 那里 消遣 一下 。 这里 给 感觉 还 行 ， 大 ， 很小 ， 非常 小 ， 携程 花 20 多元 有点 不值 ， 不过 还 可以 。 山脚下 那个 还珠 洞 挺 凉 ， 还有 水在 往下滴 ， 再有 就是 山顶 观景台 ， 观景台 没有 亭子 没有 坐 ， 打算 上面 听歌 晚上 ， 人少 安静 下 ， 隔个 半个 钟来 一波 游人 ， 半个 钟 这样 又 走 ， 他们 走 能 坐在 台阶 上 听歌 静静地 探望 远方 。,neutral
5.0,伏波山 纪念 伏波 将 军马 援 公园 ， 山 可以 爬 ， 不是 很 高 ， 可以 全城 风景 。 里面 地方 大 ， 癸 水亭 、 听涛 阁 、 还珠洞 、 试剑石 等 几个 景点 ， 不到 小时 可以 逛 完 。 还 里面 看到 还珠格格 历史 故事 ， 原来 还珠格格 桂林人 啊 ！ 没想到 啊 ！ ！ ！ 试剑石 旁边 很 滑 ， 想照 个 相 站不住 哈哈 ！ 值得 一去 ！,positive
4.0,有人 说 ， 桂林 山 很 奇特 ， 奇特 之 处 在于 它 多 、 它 秀 、 它 青 、 它 美 ， 还 在于 这些 山 本身 蕴藏 着 丰富 内涵 ： 文物 云集 ， 国魂 永存 ； 见证 历史 ， 富于 传奇 。 故而 清代 陈元龙 说 ： “ 看山 如观 画 ， 游山 如读 史 。 ” 桂林 景点 之 伏波山 位于 桂林市 中心 偏 北部 、 漓江 西岸 ， 山势 陡峭 。 下面 仰望 ， 给 一种 压迫感 。 说 伏波山 山名 由 来 ， 人们 说 每当 漓江 发大水 时 ， 汹涌 而来 江水 伏波山 时 却 平和 下来 ， 仿佛 因 它 临江 而立 、 半插 江浒 ； 由于 “ 伏波 平浪 ” 说法 ， 故称 伏波山 。 有人 说 是因为 唐代 至 清代 ， 山上 建有 纪念 东汉 年间 伏波 将 军马 援 新息 侯祠 ， 以 其 名号 给 山 命名 。,positive
4.0,夜游 两江 四湖 时候 ， 看到 这座 非常 漂亮 山 ， 还有 美丽 传说 ， 伏波 将军 有关 。 山上 加 很多 颜色 彩灯 ， 因此 看起来 非常 梦幻 。,positive
5.0,环境优美 ， 地理位置 好 ， 交通 方便 ， 房间 舒适 卫生 ， 服务 人员 很 热情 ， 乐于 提供 各种 帮助 ， 早餐 丰富 。 设施 很 人性化 ， 网络 高速 信号 好 ， 窗外 风景 好 。 特别 开床 服务 ， 房间 小 摆件 设计 很 特色 。 性价比 不错 ， 下次 还要 入住 。,positive
4.0,伏波山 位于 桂林市 中心 漓江 岸 ， 一座 依水 傍水 孤峰 ， 民间传说 伏波山 由 来 是因为 汉代 伏波 将 军马 援 曾 于 此山 射箭 退敌 ， 削石试 剑 ， 故得 此名 。 伏波山 大门口 立着 一尊 伏波 将军 骑马 铜像 。 伏波山 体 景色 一般 ， 登山 时 感觉 爬山 路 较 陡 ， 虽然 不高 还是 要费 一番 力气 。 登上 山顶 ， 只有 小 平台 ， 不过 多 ， 景色 尚佳 ， 可以 看看 周围 叠彩山 、 漓江 风光 。,positive
4.0,公园 大 ， 离 独秀峰 象山 公园 不远 ， 山 高 ， 大概 60 多米 ， 爬起来 比较 容易 ， 10 多分钟 顶 ， 山顶 可以 看到 漓江 ， 山 底下 试剑石 挺 有趣 。,positive
5.0,山不高 ， 十几分钟 可以 爬上去 ， 山顶 风景 很 好 ， 远眺 独秀峰 ， 叠彩山 ， 漓江 风景 ， 俯瞰 城区 ， 二十二 元 门票 比较 划算 ， 挺值 !,positive
5.0,位于 桂林 市区 东北 ， 孤峰 突起 ， 还 珠洞 、 千佛岩 、 珊瑚 岩 、 试剑石 、 听涛 阁 、 半山 亭 、 千人锅 及 大 铁钟 等 景点 文物 ， 集山 、 水 、 洞 、 石 、 亭 、 园 、 文物 于 不足 1 万平方米 范围 内 ， 成为 独特 桂林山水 缩影,positive
5.0,桂林 山清水秀 洞 奇石 美 ， 三山 皆 漓江 边 ， 皆 属于 两江 四 湖景区 ， 伏波山 钻洞 探奇 ， 叠彩山 登顶 远眺 ， 象鼻山 远 观看 型 。 自古以来 很多 文学 大家 ， 留下 诗文 无数,positive
4.0,通往 山上 路 由于 维护 封闭 ， 但伏 波洞 更 可 观赏性 。 游客 多 ， 本省 游客 门票 减半 ， 总算 沾 一次 本省 光 ， 哈哈 ！ 去年 外省 游客 减半 ！ 景色 不错 ，,positive
5.0,很 乐趣 ， 很 高 山 爬 好久 ， 站 山顶 一览无余 ， 全部 景色 眼前 ， 就是 有点 冷,positive
4.0,景色 不错 ， 不要 景点 买 门票 ， 携程 买 或 旅行社 买要 便宜 啊 ！,positive
4.0,伏波山 市中心 比较 繁华 地方 ， 可以 登高 揽胜 ， 千佛岩 很多 唐代 摩崖 石刻 ， 还有 试剑石 ， 离 地面 只有 缝隙 ， 真是 神奇 喀斯特地貌 啊 ， 边上 就是 清澈 漓江 ， 水草 可见 ， 很 不错 公园,positive
4.0,伏波山 不是 很大 ， 叠彩山 顺路来 这里 转 一圈 ， 还 挺 好 ， 下面 有个 还 珠洞 ， 挺 有意思 ， 四通八达 ， 小 公园 环境 很 好 。 还有 个千人 锅 ， 真的 很大 。,positive
4.0,伏波山 距离 叠彩山 很近 ， 可以 一起 游玩 。 。 山 不是 很 高 ， 景色 不错 。 。 携程 特价 票 性价比 高 ， 时间 充裕 的话 还是 值得 一去 。,positive
4.0,伏波山 不是 很大 ， 但 很 值得 ， 叠彩山 ， 伏波山 ， 象鼻山 ， 桂林市 区内 很 有名 山 ， 山不高 ， 一会 可以 上去 ， 最 主要 还 珠洞 ， 挺 有意思 。,positive
4.0,伏波山 位于 广西 桂林 漓江 之滨 ， 一座 依水 傍水 孤峰 ， 汉代 时伏波 将 军马 援 南征 曾经 过 此地 ， 故得名 。 伏波山 又 因 孤峰 雄峙 ， 半枕 陆地 ， 半插 江潭 ， 遏阻 洄澜 ， “ 伏波 胜景 ” 之 美称 。,neutral
