评分,comments,sentiment
4,三江 县为 旅游 城区 中心 沿江 建设 大 侗寨 景区 （ 免费 ） 拥有 三项 世界 吉尼斯 记录 ： 世界 最大 侗族 风雨 桥 、 最大 侗族 鼓楼 （ 晚上 亮灯 时 漂亮 多 ） 、 最大 鸟巢 式 侗寨 （ 侗 文化 商业 建筑 ， 外观 更 像 圆型 客家 土楼 ） 。 一到 广西 ， 当然 首先 来 一碗 俺 最 爱 美食 之一 — — 正宗 广西 米粉 啦 ！ 可惜 如今 不但 比 以前 贵 1 、 2 元 （ 春节 另加 1 元 ） ， 还 不如 以前 多达 10 多种 免费 自选 小菜 呀 ！,positive
5,景色 很 美 ， 全是 大自然 风光 ， 当地人 就餐 一次 ， 很 朴实 热情 。,positive
5,桂林 三江 风景 特 漂亮 ， 少数民族 特色 民宿 、 服装 、 美食 。 三江 侗族 风雨 桥 最 民族特色 ， 风雨 桥 中间 桥 与 亭 复合体 ， 桥 与 周围环境 溶 为 一体 。,positive
5,美丽 乡村 感受 宁静 世外桃源 。,positive
5,安逸 小镇 ， 值得 小住 几日 ， 可以 吃江里 鱼 ， 很 好吃,positive
5,小桥流水 人家 ， 值得 一去 ， 就是 晚上 有点 多 安静,positive
4,侗乡 景色宜人 ， 民风 淳朴 ， 值得 一游 ！ 没 观看 “ 坐妹 ” 表演,positive
3,侗乡 以 它 独特 风格 向 世人 诠释 着 侗族 建筑 文化 精髓 所在 ， 不仅 具有 华美 外观 ， 复 长廊 式 、 楼阁 式 、 密檐 式 等 整体 完美 和谐 艺术 特色 融入 其中 ， 演出 《 坐夜 》 让 领略 侗族 风情 。,positive
5,几处 可玩 景点 ， 适合 自驾游 玩,positive
5,鼓楼 很棒 可以 上到 4 楼 门票 不高,positive
5,侗族 。 非常 古老 传统 民族 。 这里 年轻 男女 。 异常 好客 。 老年人 非常 热情 。 这里 环境 很 好 。 早上 起床 八九点钟 依然 那种 烟雨 蒙蒙 感觉 。 仿佛 远离 城市 喧嚣 。 回归 大自然 平静 。 让 心灵 得到 最好 生活 。,positive
5,总得 还 说 不错 吧 ， 白天 晚上 各有 风采,positive
5,三江 侗乡 值得 看看 ， 民族风情 浓郁 ， 城内 侗乡 鸟巢 、 三江 鼓楼 、 三江 风雨 桥 很漂亮 。,positive
3,真的 小 县城 ， 旅游 还 没 发展 起来 ， 到处 挺 荒凉 感觉 ， 没什么 ， 没什么 店铺 ， 短短的 一条 月亮 街 ， 小小的 广场 ， 风雨 桥 个 亮点 吗 ？ 没有 觉得 ， 晚上 亮 灯 还 可以 ， 吃 特色 应该 酸 鱼酸肉 吧 ， 真的 吃 不惯 ， 烤鱼 配料 很多 ， 但 感觉 不到 烤 过 鱼 ， 这次 唯一 满意 就是 侗乡 国宾馆 ， 住 得 挺舒服 ， 房间 很大 ， 景色 漂亮 ， 饭菜 味道 挺 好,positive
5,近期 想 三江 侗乡 玩 ， 周末 要 怎么 玩 呢 ？ 那里 景点 多 吗 ？,positive
3,看看 民族特色 不错 选择 吧 。,positive
5,很 好玩 ， 热闹 ， 很 好 侗族 风情 。,positive
4,沿途 公路 两侧 ， 各种 景色 等 发现 ， 需 自驾 。,positive
5,三江 侗乡 位于 湖南 、 贵州 、 广西 三省 毗邻 地带 ， 临河 沿溪 一带 ， 许多 极富 民族特色 民舍 木楼 ， 就是 保留 完整 侗乡 民居 ， 它们 带有 浓郁 传统,positive
5,非常 漂亮 ， 但是 商业化 气息 很浓 ， 最好 那里 住 两天 ， 气候 非常 宜人 ， 吃点 特色小吃 ， 住 木制 阁楼 ， 生活节奏 比较慢 ， 整个 人会 感觉 放松 很多,positive
5,这个 三省 交界 地方 成为 一处 黄金 路口 。 这里 侗族 人口 超过 半数 ， 有着 纯净 民族 文化 。 木质 桥梁 、 鼓楼 大屋 建筑 工艺 最为 出色 。,positive
5,免费 景点 ， 春天 时候 风景 最好 ， 水 清澈,positive
5,新疆建设兵团 建三江 建设 兵团 建国初期 为了 开荒 种地 设立 生产者 ！,positive
5,真的 还 不错 ， 侗族 大歌 表演 很 不错 ， 特别 服装 特别 漂亮 ！ 太 喜欢,positive
4,春节 期间 不少 。 有点 冷 。 景区 管理 还 需要 进一步 规范 。 村民 们 竟然 还 能 卖 门票 领 客人 进入 ， 对 景区 管理者 公平 。,neutral
5,景色 不错 ， 可惜 就是 高速 还 没 修通 ， 据说 要 十月 一日 ， 时 再 来 一次,positive
5,购物 景点 ， 卖 银子 ， 国家 精准 扶贫 项目,positive
5,时间 一定 要 … 好好 玩 上 几天,positive
5,少数民族 地区 ， 传统 服饰 ， 非常 漂亮 ， 民族舞 ， 传统 美食 ， 值得 体验 一番,positive
5,三江 景区 很 特色 ， 民族 文化 很浓,positive
5,少数民族 建筑 ， 宏伟 直观 ， 值得一看,positive
5,最有 印象 那个 标志性 建筑 非常 独特 ， 像 大蒸子 。,positive
5,很 民族特色 ， 侗族 少数民族 风情 ， 乡民 很 热情 ， 很 纯朴,positive
5,春节假期 ， 挺 热闹 ， 能 很 好 感受 少数民族 风情 。,positive
5,侗族 木楼 很 好看 程阳桥 还有 三江 风雨 桥 可以 看看 。,positive
5,浓浓的 民族 气息 ， 尤其 风雨 桥 ， 聚集 传承 智慧 ！,positive
5,属于 侗族 自治县 ， 可以 看到 不少 侗族 风土人情 。,positive
4,如今 坐 高铁 来 真 方便 啊 ！ 想当年 坐 汽车 来 太 艰辛 。 县城 世界 最大 风雨 桥 与 最高 鼓楼 啊 。,positive
5,值得 大家 了解 侗族 文化遗产 ， 空气清新 自然,positive
5,风景 很漂亮 ， 山山水水 ， 空气 好好 。,positive
5,很 民族特色 ， 值得一看 ， 还 不错 哦,positive
5,这里 少数民族 传统 文化 很 丰富,positive
5,侗族 民族 表演 ， 百 家宴 非常 壮观 。,positive
4,开发 完善 ！ 物价 低 ， 地方 善良 。 几年 后会 大 发展 ！,positive
5,浓郁 民族风情 漂亮 特色 美极了,positive
4,少数民族 文化 气息 浓厚 ， 一起 努力 保护 好 身边 所有 美好 东西,positive
5,就是 侗楼 ， 好看 ， 建仪 不要 玩 ， 外面 一下 可以 ， 值得 买票 里面 ， 里面 爬 四层 ， 不能 再 上去,neutral
4,侗族 婚恋 非常 奇特 ， 侗族 风情 主旋律 ， 让 中外 艺术家 如痴如醉,positive
3,风景 还 可以 ！ 大家 可以 看看 ， 自驾游 更 方便,positive
4,非常 不错 地方 很 好玩 风景 很 美 值得 一去,positive
4,不错 ， 值得 ， 看头 ， 部分 景点 没 到达 。,positive
4,还行 吧 ， 这些 新建 吧 ， 小城 不错,positive
4,值得 玩 一下 ， 斗牛 ， 坐 如本 。,positive
4,好玩 好吃 好 地方 ！ 物价 低 ， 值得 ！,positive
4,风景优美 自然保护区 ， 性价比 超高,positive
4,看着 还 不错 ， 很 壮观 ， 景色 很 好,positive
4,三江 侗乡 与 肇兴 侗寨 各有 各 风格,neutral
5,值得 一去 地方 ， 感受 下 侗乡 风土人情 ， 风雨 楼 ， 百 家宴 ， 篝火 晚会 。 。 。,positive
3,没见 过 鼓楼 鸟巢 可以 看看 ， 但 仅此而已 。,neutral
3,值得 。 根本 不用 上 鼓楼 ， 这里 还 售票 实在 有点 骗人 嫌疑 。,neutral
3,可以 看看 ， 景色 还是 可以 滴 。 呵呵,positive
3,柳州市 三江 县 ， 快到 贵州省 ， 动车 可以,positive
3,柳州市 三江 县 ， 高铁 车站 可以 。,positive
3,一片 完整 侗乡 木楼 ， 鲜明 民族特色,positive
3,挺 民族风情 县城 ， 值得 看看 吧,positive
5,木塔 挺 好看 ， 可惜 不能 爬 顶 。,positive
5,值得 票价 ， 好玩,positive
1,携程 地图 上 那个 地点 根本 对 ， 沿着 地点 过去 ， 还 下 超级 陡坡 ， 小路 下去 废弃 工厂 还有 卖 床上用品 店铺 ， 白跑 。 附近 只有 那么 亭子 ， 还有 一堆 摆摊 市民 摆摊 ， 不过 当地 特色 艾磁 的确 可以 一试 ， 10 块 一斤 ， 很 新鲜 ， 味道 还 不错 。,neutral
4,鼓楼 旁边 没有 什么,positive
