评分,comments,sentiment
5,东西 巷 桂林 明清 遗留下 历史 古巷 ， 古色古香 氛围 很 适合 拍照 ， 青砖 灰瓦 红灯笼 ， 各色 创意 商品 店铺 林立 ， 老 匠人 手工 织锦 ， 弄堂 里 飘出 地方 彩调 ， 巷口 传来 剁 椒 香气 ， 仿佛 触摸 做 城市 脉络 ， 置身于 古时 商业 鼎盛 。,positive
4,好像 新 开发 颇具 小资 情调 地方 ， 挨着 正阳 路 步行街 靖江 王府 ， 各种 小店 。 古 古今 今 ， 好像 还有 个 能 表演 台子 ， 下面 玻璃 地面 ， 玻璃 里 遗留 古物 ， 走 上面 晕晕 ， 有点 意思 。,neutral
5,听说 东西 巷 挺 出名 ， 进去 沉浸 这片 灯笼 海 不能自拔 ！ 走累 随便 进去 吃个 桂花 豆花 ， 想不到 吃 完 之后 断货 ， 要 等 20 分钟 才 货 ， 后面 来 客人 失望 归 啊 ～ 反正 晚上 觉得 美翻 啦,neutral
5,贵阳 之前 打算 ， 行程 里 没有 东西 巷 安排 ， 恰好 附近 别的 活动 ， 直接 东西 巷 ， 期望值 很 高 情况 下 没有 失望 。 人流量 不算 大 （ 西街 比 起来 ） ， 下午 ， 灯笼 没 亮 ， 好看 ， 图 说话 。,neutral
5,这个 街 市区 里 ， 对面 正阳 路 步行街 ， 哈哈哈 ， 想 玩 朋友 可以 一起 逛 一下 ， 东西 巷里 还有 个 王府 ， 但是 晚上 关门 啦 ， 从 龙脊 跟团 回来 ， ， 时间 刚刚 好 ， 很 热闹 ， 吃 桂林 有名 米粉 ， 很 好吃 ， 巷子 里 买 桂花 糕 桂花 糖 ， 真的 很 好吃 ， 没 忍住 买 一些 ， 还 地下通道 看到 DQ ， 买 抹 茶味 ， 加 布朗 尼 ， 还 想 吃 虾饼 ， 没 把 撑死 ， 但 不管怎么 说 ， 出来 玩 就是 要 高兴 ， 这种 人气 街道 ， 买 东西 多 ， 还是 很 适合 大家 看看,neutral
5,这个 季节 并 不是 桂林 最好 季节 ， 应 秋季 ， 但 夜幕降临 之际 ， 把 凉爽 带来 ， 东西 巷里 走 走 ， 师傅 手工 做 芙蓉 糕 、 桂花 糕 、 马蹄 糕 等 本地 小吃 ， 偶尔 挑 一两样 吃 吃 ， 以 飨 味蕾 ， 然后 继续 穿街 走巷 。 面人馆 手艺人 聊面 手艺 … … 一座 城市 性格 ， 一种 温度 一种 心情 ， 慢下来 ， 走 走 。,positive
5,东西 巷 免费 景点 ， 像 江南 古镇 一样 ， 这里 桂林地区 明清 时代 遗留下 唯一 一片 历史 街巷 ， 空间 尺度 宜人 ， 桂林 古 历史风貌 观 景区 ， 包含 正阳 街东巷 、 江南 巷 、 兰 井巷 等 桂林 传统 街巷 。 体现 桂林 历史 文脉 。,positive
4,东西 巷 邻近 靖江 王府 ， 一片 集 旅游 、 民俗 、 文化 、 购物 、 餐饮 、 休闲 、 娱乐 为 一体 综合型 商业街 区 ； 北接 独秀峰 王城 景区 ， 南接 正阳 路 步行街 ， 中间 解放路 横穿 ； 一片 仿 明清 建筑群 ， 展示 有着 多元 文化 复合型 历史风貌 区 。,positive
5,东西 巷 桂林 一条 文化 美食街 ， 东巷 玲琅满 目的 商铺 ， 各种各样 美食 铺子 ， 自然 很多 。 走 着 走 着 来到 状元 廊 ， 它 将 东西 巷 逍遥 楼 连接 一起 （ 桂林 历史 上 出现 过 八位 状元 ） ， 登上 逍遥 楼 可以 看到 漓江 美景 。 西巷 一段 保留 完成 城墙 ， 基本 没有 商铺 ， 闹市 显得 很 清净 。 总体 来讲 ， 东西 巷 还是 值得 一逛 。,positive
5,漫步 于 东西 巷 ， 感受 两条 老巷 独 古朴 风韵 与 市井 格调 。 犹如 戴望舒 作词 《 雨巷 》 那种 像 极了 爱情 感觉 ， 可谓 一城 山水 甲天下 ， 雨巷 風情 醉 神州 。 东西 巷 其实 改造 出来 一条 新巷 ， 与 正阳 步行街 隔 解放 东路 ， 其 定位 类似 成都 宽窄 巷子 。 仿 桂林 明清 时期 建筑 ， 桂林 古 历史风貌 观 景区 ， 包含 正阳 街东巷 、 江南 巷 、 兰 井巷 等 。 不过 依托 王城 景区 改造 得 还 不错 ， 吃喝玩乐 皆 ， 空间 尺度 宜人 ， 三两 好友 穿梭 其间 体验 还是 不错 。,positive
4,距离 正阳 路 步行街 很近 ， 建筑 类似 古建筑 ， 但是 还是 逃脱 不了 后期 人工 痕迹 。 里面 有家 买 腐竹 腐乳 小店 ， 店面 挺不错 ， 里面 包装 感觉 不错 ， 看着 干净 ， 卫生 ， 价格 还 可以 ， 比起 景点 里 便宜 很多 。 逛 完 正阳 路 这里 还是 可以 开 逛逛,positive
5,来 桂林 自由 行 旅游 ， 说实话 最 爱 就是 东西 巷 夜市 ， 桂林 玩 三天 ， 每天晚上 必须 要 夜市 里 逛一逛 ， 吃吃喝喝 必须 不能 少 ， 嘻嘻 ！ 从 2 号 晚上 开始 ， 东西 巷 夜市 越来越 多 ， 从 躲 ， 挤 ， 简直 就是 人山人海 啊 。 东西 巷 夜市 占地面积 不小 ， 集 各路 小吃 于 一体 ， 还有 服装服饰 ， 说书 茶楼 ， 表演 舞台 ， 买 小玩意儿 ， 画糖 ， 拉洋片 ， 还有 卖 桂林 特产 ， 貌似 不光 桂林 本土 ， 还有 外地 特色 这里 能 轻而易举 找到 。 桂林 米粉 这里 有家 老店 ， 明桂 米粉 ， 味道 正宗 ， 物美价廉 ， 就是 人多 等位 真心 比较 虐 。 烤羊肉串 ， 鱿鱼 串 比较 多 ， 但 更 爱 吃 烤 昆虫 ， 高蛋白 ， 又 营养 又 美味 。 买 饮料 店铺 最 多 ， 再 加上 天气 比较 热 ， 基本 每家 小店 前 3 ， 5 个人 排队 。 东西 巷 夜市 ， 就是 图个 热闹 ， 图个 乐 ， 桂林 旅游 ， 还是 建议 大家 感受一下 。,neutral
5,东西 巷 ( East West Street ) ， 位于 靖江 王城 正阳门 前 ， 分别 又称 “ 正阳 东巷 ” “ 正阳 西巷 ” ， 桂林 明清 时代 遗留下 唯一 一片 历史 街巷 ， 空间 尺度 宜人 ， 桂林 古 历史风貌 观 景区 ， 包含 正阳 街东巷 、 江南 巷 、 兰 井巷 等 桂林 传统 街巷 。 漫步 街道 ， 周报 各种类型 小店 ， 餐饮 、 购物 ， 旅游 纪念品 看样子 花 些 心思 ， 很 可爱 ， 七 扭八绕 格局 ， 很 有些 意思,positive
5,桂林 历史 丰茂 历史 文脉 ～ 东西 巷 东西 巷 包含 正阳 街东巷 ， 江南 巷 ， 兰 井巷 等 。 【 性价比 】 建议 游玩 时间 2 - 3 小时 。 【 景色 】 亮点 特色 ： 美景 ： 桂林山水 胜地 ， 此地 桂林 一大 地标 打卡 之处 哦 。 晚上 夜景 绝对 值得 等待 。 【 趣味 】 就是 吃 吃 吃 ， 一顿 胡吃海喝 对 。 美食 ： 桂林 米粉 ， 油茶 ， 桂花 糕 ， 尼姑 素面 ， 马蹄 糕 ， 第一个 尝 就是 米粉 。 嘻嘻 崇善 米粉 ， 推荐 给 大家 品牌 米粉 。,positive
5,独秀 王城 城墙 下 繁华 东西 巷 步行街 古色古香 桂林 明清 时代 遗留下 唯一 一片 历史 街巷 因 位于 桂林 王城 正阳门 东西 两侧 得名 离 正阳 路 步行街 很近 包含 正阳 街东巷 江南 巷 兰 井巷 等 桂林 传统 街巷 东西 巷 显得 比较 文 气 艺术性 历史感 很 好 从 江南 巷 进去 穿 东巷 喝茶 戏 从 西边 出来 过 状元 廊 逍遥 楼 解放 桥 夜景 沿着 漓江 赏月 吹风 享受 美妙 时光,positive
4,这是 桂林市 区内 老街 ， 当然 现在 改造 成 古建筑 商业街 ， 走走看看 拍拍 照 很 不错 ， 风光 可以 ， 尚 修建 恢复 ， 有空 可 逛逛 。,positive
5,很 热闹 地方 ， 仿古 建筑 旅游 街区 ， 不少 特产店 ， 人多 。 闹市区 ， 正阳 步行街 对面 ， 还有 个 地下商场 。 这里 夜晚 看起来 蛮 好 ， 灯笼 装饰 得 很 味道 。,positive
4,东西 巷 很小 ， 如果 只是 遛 遛 差不多 1 - 2 个 小时 能 逛 完 。 可以 解放 桥站 下车 ， 先逛 东西 巷 ， 然后 过 地下通道 正阳 步行街 ， 最后 走 尽头 日月 双塔 。 东西 巷 就是 一段 仿 明清 风格 小 步行街 ， 吃饭 、 卖东西 地方 ， 没 这里 吃 ， 知道 价格 ， 不过 ， 晚上 夜景 确实 很漂亮 ， 灯笼 ， 来 这里 拍拍 照 比较 不错 ！,positive
5,免费 景点 ， 与 南侧 桂林市 中心 ， 正阳 步行街 相连 ， 形成 大片 购物 街 ， 古建筑 保留 较 好 ， 夜晚 灯笼 灯光 闪耀 ， 逛街 过程 不会 觉得 无趣 。 建议 晚上 游览 ， 逛 吃 逛 吃 逛 吃 。 路线 建议 ， 下午 完 王府 ， 逍遥 楼 出发 ， 经历 东西 巷 ， 到达 正阳 步行街 ， 市民 广场 结束 。 要是 还有 体力 ， 可以 直接 步行 至榕杉湖 公园 日月 双塔 。,positive
5,東西巷 位置 很 好 ， 王城景區 、 疊彩伏 波景區 與 象山 景區 中心 ， 非常 適合景 區後補 充體力 ， 或是 兩個 景區 休息 。 東西巷 分為 商場 跟 遺 蹟 ， 遺 蹟 用 透明 材質 地板 展示 。 商場 設計 非常 文化 特色 ， 適合來 此遊 玩 拍照 。,positive
5,东西 巷 位于 广西壮族自治区 桂林市 秀峰区 ， 正阳 路 解放 东路 交叉口 东 100 公尺 处 。 东西 巷 桂林市 人民政府 十二五 期间 重点 规划 项目 。 名列 桂林市 免费 景点 上榜 第二名 。 可见 东西 巷 桂林 老百姓 心中 地位 。 2020 年 新年伊始 时 ， 游玩 独秀峰 王城 景区 时候 ， 顺便 游玩 东西 巷 。,positive
5,东西 巷 本人 桂林 市区 最 喜欢 商业 步行 观光 街区 。 条 明清 遗留下来 古街 ， 街道 两旁 保留 很多 故居 旧址 遗迹 ， 看起来 古色古香 ， 个 历史风貌 街区 。 晚上 灯火通明 ， 夜景 很 美 ， 这边 逍遥 楼 、 遗址 广场 、 靖江 王城 等 密集 景点 ， 很多 网红 美食 餐饮店 及 精美 饰品店 ， 颇具 少数民族 民俗文化 风情 。 桂林 市区 网红 时尚 地标 。 来桂 东西 巷是 必逛 历史 文化 街区 。 推荐 指数 5 ⭐ ⭐ ⭐ ⭐ ⭐ 。,positive
5,桂林 东西 巷 老 桂林 一条 小巷 ， 有点像 北京 胡同 。 记忆里 经典 小吃 ， 小 餐馆 。 现在 进行 改造 ， 比 以前 漂亮 很多 ， 美食 多 不胜 数 。 但 只有 小 广场 那点 残旧 石墙 ， 还 能 依稀 看到 旧时 场景 。,positive
5,东西 巷子 原本 一条 小小的 仿古 街道 ， 经过 改造 之后 成 今天 这个 片区 规模 ， 蕴含 文化 还有 购物 ， 美食 于 一体 。 里面 美食 小 店铺 上 百家 ， 还有 超大 美食 广场 ， 晚上 时候 经常 一些 文化 汇演 ， 还是 挺 有意思 。 可以 直接 从 逍遥 楼 那边 走 过来 ， 如果 慢慢 逛 的话 ， 可以 逛 两三个 小时 ， 很多 地方 适合 拍照 ， 晚上 很漂亮 ， 很 热闹 。,positive
5,东西 巷 位于 桂林 王城 正阳门 东西 两侧 得名 。 经 改造 这里 整洁 干净 ， 巷子 不是 特别 大 ， 各地 商业街 大同小异 ， 服装 、 饰品 、 纪念品 、 小吃店 ... 应有尽有 。 来到 这里 走 走 ， 看一看 ， 吃 吃 ， 各种各样 当地 小吃 ( 桂花 糕 、 马蹄 糕 、 桂林 米粉 ... ） 等等 ， 对于 吃货 来说 ， 这里 绝对 天堂 。 晚上 东西 巷 灯光 迷人 ， 客人 很多 ， 来到 这里 散步 非常 舒服 惬意 ， 尽情 享受 美妙 时光 。 友情 提示 : 这里 免费 景点 。,positive
5,“ 千年 桂林 城 ， 繁华 东西 巷 ” 。 桂林 正阳门 前有 两条 十分 狭窄 巷子 ， 以 方向 命名 ， 一条 叫 东巷 ， 一条 叫 西巷 。 正阳 东巷 明清 时期 曾 鸿儒 商贾 、 达官显贵 云集 往来 之地 。 目前 ， 这里 桂林 市区 仅存 、 房屋 年龄 最长 成片 街区 ， 体现 桂林 历史 文脉 ， 被誉为 “ 老 桂林 街巷 唯一 标本 ” 。 但是 ， 经过 时间 磨砺 战争 洗礼 ， 东西 巷 已经 非常 破旧 ， 违章建筑 随处可见 ， 早已 失去 往日 繁华 景象 。 现在 已经 改造 完 。,positive
4,终于 等到 晚上 ， 整条 街 亮 起来 ， 当然 逍遥 楼 亮 起来 ， 逍遥 楼 旁边 一条 新建 商业街 ， 桂林 东西 巷 定位 为 桂林 首家 多功能 立体式 特色 商业街 ， 桂林市 一个集 旅游 、 民俗 、 文化 、 购物 、 餐饮 、 休闲 、 娱乐 为 一体 综合型 商业街 区 ， 山水 江南 大 背景 下 桂林人 民 硬生生 建造 出 山西 大院 一般 商业街 ； 灯笼 很漂亮 ， 很多 吃 ， 干净 整洁 ； 相对 于 老 一派 脏乱差 情况 ， 整个 东西 巷 还是 感觉 不错 ， 客户 体验 很 好 ；,positive
5,桂林 东西 巷有 一家 青 三舍 艺术 客栈 ， 非常 格调 ， 虽然 中式 风格 ， 却 不失 典雅 轻松 。 2019 年 暑假 带 老人 孩子 来 桂林 旅游 最好 住宿 ， 为 此次 旅游 加 分 不少 。 打算 以后 出差 选 这家 ， 交通 非常 方便 。,positive
5,东西 巷 记录 桂林 千年 历史 商业街 区 ， 太多 故事 ， 太多 回忆 ， 建议 行程 加上 。 晚上 可以 街区 逛一逛 ， 吃个 特色小吃 ， 买点 当地 特产 。,positive
5,东西 巷 位于 桂林 市中心 ， 来 桂林 必去 步行街 ， 步行街 上 建筑 有古色 古味 ， 这里 可以 寻找 桂林 著名 小吃 美食 ， 总的来说 性价比 不错,positive
5,桂林 东西 巷 位于 市中心 ， 靠近 步行街 王城 景区 ， 内有 各式各样 美味 小吃 当地 特色 米饭 ， 还有 小商品 、 纪念品 、 演艺 吧 等等 。 地下 还有 购物广场 可以 闲逛 一下 。 晚上 来 这里 可以 欣赏 夜景 川流不息 人群 。,positive
4,东西 巷 桂林 历史 文化 名街 。 靖江 王府 正门 必经之地 。 统一 风格 门面 ， 感觉 建筑 后来 重建 。 主要 售卖 当地 特产 小吃 店铺 ， 白天 比较 冷清 ， 晚上 应该 很 热闹 。 时间 可以 逛逛 。,positive
4,笔记 标题 ： 桂林 东西 巷 美食 攻略 🍽 ️ 🍜 🍲 来到 桂林 ， 怎么 能 错过 东西 巷 美食 呢 ？ 这里 桂林 本地人 最爱 小吃 一条街 ！ 小编 整理 几款 必吃 美食 ， 如果 来到 东西 巷 ， 一定 要 尝试 哦 ！ . 🍽 ️ 烤 猪蹄 ： 皮薄肉 厚 ， 一口 咬 下去 肥瘦 相间 ， 入口 香脆 ～ 超级 好吃 ！ . 🍜 螺蛳 粉 ： 虽然 螺蛳 粉 南方 各地 很 常见 ， 但是 这里 螺蛳 粉 真的 一绝 呀 ！ 加上 独特 桂林 米粉 ， 汤汁 浓郁 ， 味道鲜美 ， 一定 要 来 品尝 哦 ！ . 🍲 桂林 米粉 ： 这里 米粉 细而软 ， 汤汁 鲜美 ， 可以 加上 川味 酱 、 榨菜 等 配料 ， 让 欲罢不能 ！ . 如果 想 吃 得 更 多 ， 还 可以 尝试 椰子 饭 、 腊肠 糯米饭 、 金华 火腿 炒饭 等 桂林 特色美食 ～ 快 来 东西 巷一探 究竟 吧 ！ . 🍴 吃货 福利 ： 东西 巷有 一些 清真 餐厅 ， 提供 清真 食品 哦 ， 非常适合 穆斯林 朋友 前来 品尝 ！,positive
5,东西 巷 ， 桂林 必须 打卡 地方 ， 这里 可以 吃饭 逛街 购物 ， 可以 拍照 发圈 ， 还有 很 好 夏天 里面 逛 不会 热 ， 巷道 比较 窄 ， 店铺 空调 吹出来 ， 怕热 可以 愉快 玩耍 。,neutral
5,东西 巷 桂林 市区 一条 仿古 商业街 ， 很 特色 。 从 正阳 步行街 过去 需要 从 地下 人行 通道 过去 。 古街 里面 很多 特色 小巷 ， 古色古香 ， 江南 巷 民俗文化 街 不错 。 往里 走 还 可以 通往 独秀 王城 景区 。,positive
5,东西 巷 ， 桂林 明清 时期 一条 具有 历史 意义 老 巷子 ， 算是 桂林 历史 文化 街区 ， 桂林 城 城墙 依稀 还 ， 还有 榜眼 及第 、 状元 及第 ， 分 传统 文化 街区 时尚 风情 街区 ， 个 多 元素 综合 商业区,positive
4,特色 商业城 ， 桂林市 一个集 旅游 、 民俗 、 文化 、 购物 、 餐饮 、 休闲 、 娱乐 为 一体 综合型 商业街 区 。 正阳 步行街 对面 ， 游客 逛街 走巷 好去处 。,positive
3,桂林 市区 ， 一块 开发 比较 商业化 商业区 ， 建筑 以 仿古 建筑 为主 ， 主要 还是 以 小吃店 、 甜品店 等 为主 ， 靠近 靖江 王府 。 闲时 可以 逛逛,positive
4,桂林 出差 ， 顺便 逛逛 市内 主要 景点 ， 来到 东西 巷 。 东西 巷 位于 靖江 王城 正阳门 前 ， 分别 又 称为 “ 正阳 东巷 ” 、 “ 正阳 西巷 ” ， 桂林 明清 时代 遗留下来 唯一 一片 历史 街巷 ， 桂林 古 历史风貌 观 景区 ， 见证 桂林 城自 唐代 武德 年间 建成 后近 1400 年 历史 兴衰 ， 鼎盛 时 还有 “ 青龙 白虎 ” 宝地 美誉 ， 这里 包括 正阳 街东巷 、 江南 巷 、 兰 井巷 等 桂林 传统 街巷 。 现在 东西 巷内 不少 桂林 传统 小吃 ， 桂林 米粉 、 油茶 、 松花 糖 、 桂花 糕 、 尼姑 素面 、 马蹄 糕 等 。 目前 由于 疫情 原因 ， 游客 比较 少 ， 不是 全部 店铺 开门 营业 ， 所以 相对 显得 有点 冷清 。,positive
4,东西 巷 ， 桂林 市区 地方 ， 如果 不是 特意 靖江 王府 不要 ， 很 短 巷子 ， 各种 买 特产 店 外面 ， 住 附近 溜 一圈 没事 ， 特意 过去 要 失望 ， 就是 看看 灯 这种 ， 就是 特意 ， 专车 过去 12 元 ， 然后 专车 回去 哎 ， 所以 买 些 特产 ， 其实 桂林 哪里 可以 买 。,neutral
5,一直 喜欢 这种 古巷 韵味 ， 巷子 真的 很窄 ， 分东巷 西巷 ， 里面 大多 小吃 特色 购物 ， 这个 很多 古巷 一样 。 灯光 现在 古巷 墙壁 上 特别 味道 ， 不过 人多 时候 估计 很 难过 。 大年初一 晚上 还有 免费 表演 ， 而且 很 精彩 呢 。,positive
4,觉得 桂林 东西 巷 ， 就是 一些 简单 仿古 建筑 ， 加上 商业 步行街 ， 还有 地下 商业 ， 生意 看起来 不是 很 好 。 你们 专门 儿 小吃 一条街 ， 但是 并 不是 很大 ， 没有 太 多家 。 臭豆腐 蛮 好 。,positive
4,桂林 明清 时代 遗留下 唯一 一片 历史 街巷 ， 桂林 古 历史风貌 观 景区 ， 包含 正阳 街东巷 、 江南 巷 、 兰 井巷 等 桂林 传统 街巷 ， 一片 集 旅游 、 民俗 、 文化 、 购物 、 餐饮 、 休闲 、 娱乐 为 一体 综合型 商业街 区 。,positive
