评分,comments,sentiment
5,"山顶 观景台 , 可以 看到 平安 梯田 全貌 , 这里 2 个 景点 , 七星 伴月 , 九龙 五虎 . 可惜 没有 导游 介绍 , 研究 半天 没 出来 ， 只能 看看 热闹 ， 不过 梯田 还是 非常 壮观 ！",positive
5,6 月份 龙脊 梯田 太美 ， 云里雾里 ， 仙境 一般 ～,positive
4,"“ 九龙 五虎 观 景点 ” “ 九龙 ” ， 指 顺着 梯田 走向 可以 看到 九条 山岭 脊梁 ， 像是 九条 长龙 从 天空 俯 下身 金 江河 饮水 ， 其 旁边 ， 五个 小山包 像 五只 老虎 一样 蹲 地上 ， 守护 着 一方水土 。 梯田 如链 似带 ， 从 山脚 一直 盘绕 山顶 ， 小山 如螺 ， 大山 似塔 。 浩瀚 如海 梯田 世界 里 ， 共有 大小 各异 梯田 15 , 862 块 ， 最大 梯田 只有 0.62 亩 ， 最小 梯田 只能 插 3 株 禾苗 ， “ 青蛙 一跳 三块 田 ” “ 一床 蓑衣 盖过 田 ” 说法 。",positive
5,浩瀚 如海 梯田 世界 里 ， 共有 大小 各异 梯田 15862 块 ， 大 梯田 只有 0.62 亩 ， 小 梯田 只能 插 3 株 禾苗 ， “ 青蛙 一跳 三块 田 ” “ 一床 蓑衣 盖过 田 ” 说法 。,positive
5,住 九龙 五虎 ， 网上 说 七星 伴 景色 比 九龙 五虎 好 ， 看看 吧 ， 结果 大失所望 ， 但 从 观景台 看看 景 ， 九龙 五虎 好 多 ， 多个 角度 有景 ， 能够 拍照 ， 无论是 日出日落 ， 七星 伴月 观景台 正在 建设 ， 但 基本 完工 ， 上面 只能 看个 不算 所谓 七星 伴月 ， 场面 大 ， 欣赏 角度 有限 ， 还有 几颗 松树 遮挡 ， 相机 没 拿 出来 用 。 而且 九龙 五虎 可以 住 观景台 附近 ， 车 能 上来 ， 那边 不行 ， 如果 住 平安 寨 ， 要 爬山 ， 从 九龙 五虎 走 ， 倒 比较 平缓 ， 但 要 走 20 - 30 分钟 。 有时 还 真 不能 完全 相信 网上 评论 ！,positive
5,沿途 风光 很 美 ， 路程 虽 比较 远 ， 但是 值得 ， 登顶 其实 还 不如 侧面 ， 梯田 更 纯粹 ， 观景台 太 人工化 。,positive
4,特别感谢 工作 员 ， 昨天 非常 耐心 给予 专业 指导 ， 默默 点个 赞 👍 交通 非常 便利 ， 多条 地铁 公交线路 直达 ， 必须 给 个 好评,positive
5,梯田 四季 景色 一样 ， 这里 可以 鸟瞰 整个 平安 寨子 梯田 。 观赏 龙脊 最佳 地点 。,positive
4,来 这么 多次 没有 踩 过雷 ， 非常 不错 ， 想来 可以 冲 优惠券 好 划算 ， 这样 算下来 打折 力度 很大 ， 网上 提前 预订 确实 划算 多,positive
5,非常 棒 一次 出行 ， 印象 非常 好 ， 来 很 多次 ， 还会 再 打卡 ！,positive
5,景色 迷人 ， 不错 地方 ， 没有 之一,positive
5,美爆 景色 ， 来 第一次 很 不错 ， 空气 赞 不得了 。,positive
5,非常 棒 景点 ， 美轮美奂 ， 大美 中国 ！ 印象 非常 深刻 。,positive
5,确实 很 值得 看一看 ， 非常 雄伟壮观 景点 。,positive
5,九龙 五虎 ， 名字 起 好威风 。 景色 很 美 。,positive
5,这里 景色 很 美 ， 照出来 照片 太 好看 。,positive
5,很 壮观 ， 让 心旷神怡 ， 值得 地方,positive
5,这里 景色 很 美 ， 来 这里 游览 非常 多 。,positive
5,风景 很 美 。 当地人 很 质朴 。 物价 高 。,positive
5,大自然 创造 神奇 地质 现象 ， 美不胜收,positive
5,不错 ， 值得 推荐 。 很 特色 地方 ！,positive
5,喜欢 地方 ， 可以 让 人心 立刻 平静下来,positive
5,值得 地方 ， 适合 大人 孩子 一起,positive
5,景色 不仅 好看 ， 梯田 看起来 非常 壮观,positive
5,景色 很 好 ， 性价比 不错 ， 很 不错 哦,positive
3,观景 很 不错 ， 但 停车费 一直 收 真的 很坑,neutral
4,这里 景色 很漂亮 ， 很 意境 呢 。,positive
1,这次 桂林 游让 体验 最深 什么 叫 路霸 。 免费 骗人 ， 门口 门票 收 80 元 进去 什么 景色 没有 。 开车 进去 停车场 必须 坐 他们 车 才能 继续 开上去 ， 一人 50 元 。 完全 欺诈 行为,neutral
