评分,comments,sentiment
3,“ 桂林山水 甲天下 ， 阳朔 堪称 甲 桂林 ； 群峰 倒影 山 浮水 ， 无山 无水 入神 ” ， 高度 概括 阳朔 自然风光 在世界上 所 占有 重要 位置 。 桂林 世界 著名 风景 游览 城市 ， 有着 举世无双 喀斯特地貌 。 这里 山 ， 平地 拔起 ， 千姿百态 ； 漓江 水 ， 蜿蜒 曲折 ， 明洁 如镜 ； 山多 洞 ， 洞 幽景奇 ， 瑰丽 壮观 ； 洞中 怪石 ， 鬼斧神工 ， 琳琅满目 ， 于是 形成 “ 山清 、 水秀 、 洞奇 、 石美 ” 桂林 “ 四绝 ” ， 自古 “ 桂林山水 甲天下 ” 赞誉 。,positive
4,喜欢 吃 猪蹄 朋友 可以 过来 试试 。 口味 还 不错 。,positive
5,给 爷爷奶奶 ， 特地 定 贵宾席 。 老同志 很 喜欢 ， 说 演出 精彩 。 尤其 摩托 表演 。 赞 ！ 携程 拿票 很 方便 。,positive
5,场面 大气 ， 杂技 惊人 ， 特别 压轴 大戏 ， 5 辆 摩托车 大铁 框里 转圈 ， 精彩,positive
4,山水 间 文艺演出 还是 相当 好 ， 舞台 布景 演员 演出 很 精彩 。 老鼠屎 就是 开场 字画 拍卖 环节 ， 恶心 低俗 ， 大 耍活宝 磨 鸡巴 剑 ， 五星级 赞,positive
4,如果 时间 够 还是 可以 一看 。 剧场 稍旧 ， 节目 就是 桂林 景点 大串联 ， 演员 就是 几个 轮番上阵 ， 但 杂技 真功夫 ， 近距离 还是 比较 震撼 。,positive
4,还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行 还行,positive
5,很 好 一次 观看 之旅 。 下次 再来 观看 一次,positive
5,特地 来看 桂林山水 间 那个 剧场版 ， 剧场 舞台 局势 非常 不错 ， 来 的话 一定 要 一下 。,positive
4,山水 间 演出 开场 ， 主持人 售卖 书法家 字画 。 大概 10 分钟 时间 。 后边 以 杂技 特技表演 为主 。 演员 名气 大 。 但是 很 努力 ！ 希望 朋友 们 多 支持 。,positive
4,山水 间 所有 演员 表演 很 卖力 ， 尤其 里面 摩托车 表演 刺激 ！,positive
5,节目 显示 出 桂林 特色 。 好几个 项目 耍 杂技 ， 技术 高超 啊 ！ 叹为观止 ！,neutral
5,很 好看 表演 ， 特别 值得 看看 ， 有山有水 友情 。,positive
5,不错 体验 ， 演出 很 精彩 ， 希望 大家 一下 。,positive
5,表演 以 杂技 为主 ， 芭蕾舞 表演 全是 男 。 以 桂林 山 、 水 、 石 、 洞为 主题,positive
3,山水 间 主要 一些 杂技表演 如果 看过 大型 马戏表演 这个 演出 可以 忽略 相比 起来 那些 更 震撼 更好 这个 比较 平常 唯一 就是 铁球 摩托 表演 5 位 摩托车 选手 骑着 摩托车 铁球 里 变换 队形 上下左右 转圈 很强 配合力 相信 很多 朋友 家乡 以前 这个 表演 但 现在 很 难 找 没想到 这里 看到 兴趣 朋友 可以 看看,positive
5,桂林市 山水 很 美 ， 夜景 更美 购物 不贵,positive
5,桂林山水 甲天下 ， 小学 课本 写 ， 还 没 去过 ！ 机会 一定 看看 ！,positive
5,还行 吧 ， 最后 摩托车 表演 比较 刺激,positive
5,通过 宽 荧幕 ， 短时间 展现 桂林山水 之美 ， 浓缩 精华 ， 叹 ！,positive
5,值得一看 ， 旅行社 安排 ， 外面 黄牛票 很 便宜,neutral
5,位置 超级 超级 偏 ， 做 最后 一排 加座 ， 不过 演出 挺不错 ， 孩子 很 喜欢,positive
5,全场 满座 。 演员 们 表演 很 卖力 ， 很 敬业 。 压轴 骑 摩托车 表演 很 震撼 ， 其中 女生 ， 太 厉害 。 非常 值得一看,positive
5,山水 间 演出 ， 一定 要 演出 啊 ， 太 震撼 。,positive
1,环境 一般 ， 上来 来 卖 字画 ， 海 拍卖 ， 好 特别 低级 ， 就是 一些 简单 杂技 秀 ， 票子 还 那么 贵 ， 性价比 低 ， 观众 还 很 吵 ， 噼里啪啦 玩 魔兽 ， 应该 好好 整顿 一下,positive
5,比 预想 好看 ！ 很多 精彩节目 如 空中飞人 等,positive
3,这样 场所 这样 表演 性价比 一般 一去 5 个人 中途 4 个人 睡觉 最后 压轴 表演 摩托车 还是 不错 不然 差评,neutral
5,演出 不错 ， 只是 为什么 非要 ， 霸王 条款 。,positive
5,确实 挺 特色 表演 ， 非常 不错 ， 好 地方,positive
5,很 精彩 ， 尤其 最后 摩托车 表演 ， 很 刺激,positive
5,非常 不错 演出 ， 购买 贵宾 座 ， 不错 选择 ， 下次 如果 再 ， 一样 会选 贵宾 座 ， 总之 字 好好 好好 好好 ， 得 大家 非常高兴 。,positive
5,演出 很 身临其境 ， 非常 不错 ！ 值得一看 。,positive
4,這是 一場 歌舞 舆雜技 一起 劇場 。 歌舞 一般般 。 雜技 很 好 。 尤其 五架 電單 車在寵 一幕 。 以 携程 35 元 票價 ， 值得一看 。,positive
5,来 桂林 非常 值得 一去 地方 ， 景色宜人,positive
5,很 文艺 表演 ， 看着 有些 发困 ， 一般般,positive
4,演出 效果 比较 好 ， 观众 人数 不算 很多 时间 多 的话 推荐 观看,positive
5,非常 棒 ！ 物有所值 ！ 超值 ！ 只是 觉得 杂技演员 很 辛苦 ， 平时 肯定 吃 不少 苦 ， 才 台上 精彩表演 ！,positive
5,老爸 老妈 订 ， 他们 很 喜欢 。 这次 桂林 旅游 很 成功 。 对 ， 晚上 那场 表演 取消 ， 换 下午 ， 郁闷 没有 退 差价 给 。,neutral
5,绚烂 色彩 炫目 背景 不错 哦,positive
4,这场 演出 大多数 杂技表演 ， 不过 比较 紧凑 ， 比 印象 刘三姐 更 剧情,positive
5,挺 好看 ， 趣味性 高 ， 表演 很 精彩 ， 环境 还 可以 ， 性价比 高 ， 老人家 ， 小孩 适合 ， 里面 摩托车 表演 很赞 。,positive
5,定 贵宾席 给家 公家 婆看 ， 老人 觉得 很 精彩 ！ 携程 预订 很 方便 ， 直接 门口 取票 。 非常 合适 老人 观看 景点 。,neutral
4,还有 八桂 风情 少数民族 演出 ， 灯光 、 效果 、 编排 一流 。,positive
5,表演 主要 杂技 ， 感觉 演员 很 敬业 ， 很 卖力 ， 最后 骑 摩托 太 惊险 ， 值得一看 ！,positive
4,最后 表演 摩托车 ， 赢得 全场 赞赏 ！,positive
4,演出 效果 比较 好 ， 观众 人数 不算 很多 时间 多 的话 推荐 观看,positive
4,时间 还是 可以 看看 ， 不过 个人 觉得 票 有点 小贵 。,neutral
5,表演 好看 ， 小孩子 很 喜欢 。 门口 领票 有点 熟 业务 折腾 很久 才 领到 票 ， 幸好 给 前排 ， 弥补,neutral
4,无聊 的话 可以 一下 ， 演员 比较 卖力 ， 如果 开始 前不卖 画 更好 ， 以 杂技表演 为主 ， 摩托车 表演 精彩 ， 但是 看不出 与 山水 间 主题 什么 联系,positive
1,本来 想 看看 演出 不看 刘三姐 看看 这个 结果 开场 卖 书法 画 很多 团来 真 心想 退票 看到 差评 还 想着 试试 真的 一百个 差评 一共 155 分钟 上来 卖 书法 画卖 十多分钟 158 块钱 就是 这么 赚 ？ 欺骗 游客 ？,neutral
5,很 精彩 表演 ， 每个 节目 很 震撼 ， 最 主要 还有 优惠券 ， 所以 特别 划算 ， 机会,positive
5,坐 完 游船 ， 下船 步行 ， 时间 正好 。 拍 一副 字 ， 演出 。 晚上 接着 吃饭 。 行程 正好 。,positive
5,很棒 ， 杂技演员 们 很 辛苦 ， 表演 很 精彩,positive
4,大型 歌舞 表演 节目 ， 兴趣 可以 看看 。,positive
5,大型 文艺表演 ， 把 桂林山水 风土人情 以 艺术 形势 展现 世人 面前 ， 值得 一观 。,positive
4,可以 推荐 给 朋友 节目 ， 摩托车 队 技术 水品 给力 。 为 他们 加油 助威 。 唯一 不足 卫生间 太 潮湿 。 可以 改善 一下 整体 感觉 加分 哦 。,positive
4,表演 很 精彩 ， 带 家里 长辈 ， 老人家 很 满意 。,positive
5,少 し で も 興味 が あ れ ば 見 て く だ さ い 。 時間 も 長 く は な い の で 。,neutral
4,演 还 不错 ， 杂技 ， 歌舞 ， 摩托车 车技 ， 钢管舞 ， 又 蹦 又 跳 很 欢腾 ， 加钱 还 不贵 ， 性价比 挺 高 ～,positive
4,摩托车 骑手 很酷 ， 空中飞人 不错 ， 开场 演出 前有 个 书法 推介 环节 ， 不太 喜欢 。,positive
5,表演 很 不错 ！ 出票 时出 点 状况 ！ 谢谢 携程 帮忙 解决 ！,neutral
5,很 好看 ， 性价比 很 高 ， 就是 找 售票处 难 找点 ， 比较 隐蔽,positive
5,表演 精彩绝伦 ， 午台 风格 及 美工 音乐 引人入胜 。,positive
5,杂技 歌舞 完美 组合 表演 让 耳目一新 。,positive
5,象鼻山 旁边 ， 节目 很多 ， 非常 好看 ， 超值,positive
5,就是 杂技表演 ， 胜 票价 便宜 ， 35 元,positive
5,比 想象 精彩 呀 ！ 一定 会介紹給 其他 朋友 。,positive
5,山水 间 演出 很 精彩 ， 孩子 大人 喜欢 。,positive
5,演员 太 厉害 ， 非常 职业 敬业 ， 赞赞赞,positive
1,开场 怀疑 我进 拍卖会 ， 还有 售票 人员 态度 不好 ， 爱理不理 ， 推荐 来 ， 票价 贵 ， 演出 一般 别的 能 看到 ， 性价比 不高 ， 如果 只是 想换个 地方 体验 现场 演出 ， 以上 当 没 说,neutral
1,节目 一般 ， 价格 还 比较 贵 ， 时间 小时 不到 。 这种 门票 算 30 觉得 贵 ！ 唱歌 ， 跳舞 ， 杂技 ， 摩托车 ， 老 段子 ！ 摩托车 表演 乡下 不要 钱 能 看到,neutral
5,节目 比 预想 精彩 ， 老妈 很 喜欢,positive
4,表演 大气 ， 只是 蚊子 太 多 ， 太 热,neutral
5,真的 很 好看 ， 值得 推荐 ， 特技 很 震撼,positive
5,很 精彩 演出 ， 不错 ， 不错 ， 不错,positive
5,不错 演出 ， 杂技 精彩 ， 布景 美丽,positive
5,不错 演出 ， 刘三姐 杂技 结合,positive
5,非常 好 ， 很 美 、 很 刺激 ， 值得一看,positive
3,很漂亮 ， 很 美 ， 桂林山水 甲天下 。,positive
4,还 不错 ， 可以 看看 ， 每个 表演 容易 ， 台上 一分钟 台下 十年 功,positive
4,还 不错 ， 小孩子 很 喜欢 ， 很 兴奋 ， 高兴 得 不得了 。,positive
4,歌舞 一般 ， 但 雜技 一流 ， 值得 觀看 携程 價位 。,positive
3,剧院 有点 旧 ， 最后 睡着 ， 没事 可以 看看,neutral
3,很 好 一场 演出 ， 只是 孩子 现场 买票 贵多 ， 其实 可以 这里 买 ， 亏了 呢,positive
3,挺 好 ， 表演 漂亮 ， 一切 还好 。 。 。,positive
1,真的 大坑 ， 花 158 元 不到 50 分钟 表演 ， 感觉 就是 杂技团 拼凑出 一台 歌舞 ， 设施 差 ， 音响 差 ， 歌舞 实在 不敢恭维 ！ 开始 前 10 分钟 字 画展 卖 更是 大煞 心情 。 比起 国内 其他 地方 同价位 演出 ， 真 不知 差 多少 ！,neutral
2,跟 团来 ， 杂技团 拼 节目 ， 歌舞 没意思 真的 推荐,neutral
1,卖 字画 卖 20 分钟 ， 吃 相 难看 ， 不是 跟团 绝对 来 。,neutral
1,环境 一般 ， 上来 来 卖 字画 ， 1 分差评 。,neutral
1,上来 卖 字画 ， 真的 6 ， 绝 。,neutral
1,挺坑 ， 对 桂林市 内 旅游 失望 。 收费 贵 但 体验 一点 不好 ， 旅游 服务 专业 啊 。,neutral
1,1 个 小时 演出 结果 广告 推销 半小时 ， 剧场 设施 陈旧 ， 大 夏天 没有 空调 ， 坐在 剧场 里 喘 上 气 。,neutral
1,非常 差 节目 ， 一台 杂技 秀 ， 还且 还 质量 不高 ， 做 为 桂林 唯 一台 综艺 目 ， 让 遗憾 。,neutral
1,太 坑人 ， 这破 表演 还要 这么 贵 ， 环境 那么 差 ， 剧场 里 股 味道 想 让 吐 ！,neutral
1,提前 订 票 ， 当天 下午 还 没 出票 ， 结果 二楼 票 ， 满意,neutral
