评分,comments
4,演绎 故事 来源 真实 ， 侗族 儿女 能歌善舞 ， 据说 80 年代 还有 这种 风俗 ！ 最后 还有 互动 ， 演出 值得 推荐 ， 旁边 和谐 家园 公寓 酒店 ， 很 安静 ， 很漂亮 ！
4,来源于 现实生活 ， 演出 内容 丰富 ， 过去 侗族 儿女 就是 打着 油茶 谈情 天亮 ， 如果 下 对方 ， 结婚 生 孩子 摆酒 庆祝 ！ 好 演出 ， 值得 点赞 ！
4,如果 从来 没有 看过 类似 实景 歌舞 表演 节目 朋友 ， 可以 推荐 一下 。 毕竟 花 这么 多 人力物力 华服 灯光 音效 营造 出来 75 分钟 表演 ， 还是 非常 值回 携程 百来 块钱 票价 。 但是 之前 看过 印象 刘三姐 ， 相 较 之下 ， 差距 真的 不是 一点点 。 视觉效果 ， 除了 刚 开始 led 搭配 灯光 ， 后面 非常 视觉 疲劳 。 一段段 开始 结束 ， 没有 太多 高潮 感 。 整个 舞台 最 多 时候 同时 三十多 吧 。 没有 出现 百 人阵 仗 震撼 。 不过 三江 县城 ， 能 排出 这个 节目 很 值得 鼓励 。 四星 。
5,灯光效果 很 好 ， 演员 演出 很 卖力 ， 让 看到 一样 名族 ！ ！ ！ 很多 一样 风情 ， 这次 侗乡 之旅 最 值得 地方 ， 小朋友 喜欢 呢 ！
5,灯光 ， 表演 不错 ， 但 刘三姐 比 ， 还有 差距 。 时候 淡季 ， 人不多 ， 可以 前排 观看 。 侗族 服装 特别 漂亮 ， 超级 喜欢 ， 遗憾 没 机会 穿
4,演出 位于 三江侗族自治县 中心 鸟巢 剧场 ， 演 侗族 男女 追求 爱情 历程 ， 可以 打发 晚上 时间 。 舞台 做 得 不错 ， 不过 只有 单一 场景 。 演员 表演 很 卖力 。 演出 前后 还 可以 参观 附近 三江 风雨 桥 侗寨 鼓楼 。 [ Gym ] 演出 时间 ： 20 ： 00 - 21 ： 15
4,"三江 鸟巢 剧场 外观 更 像 土楼 ， 其实 坚持 民族特色 ， 何必 凑 鸟巢 热闹 。 舞台 露天 ， 占 半个 圆 ， 观众席 另 半个 圆 , 上 顶盖 ， 受限 木结构 ， 观众席 与 舞台 之间 木柱 ， 视野 受 影响 很大 。 演员 表演 很 卖力 ， 场景 灯光 不如 刘三姐 ， 但 看看 侗族 风情 比较 特色 。 晚上 8 点 开始 ， 表演 1 个 半小时 。 门口 又 拍照 套路 ， 结束 需要 付钱 买 洗出来 照片 ， 可惜 鸟巢 背景 p 上去 ， 太假 。 如果 像 景区 那样 ， 从 电子 相片 里 选 ， 再 打印 出来 比较 好 。 洗出来 不要 全部 销毁 ， 太 浪费 。"
5,充满 民族风情 表演 ， 演员 当地人 ， 虽然 表演 并 完美 ， 但是 贵在 真实 。 整体 效果 还是 很棒 ， 把 侗族 婚俗 浓缩 展现 一个多 小时 里 ， 来 三江 确实 必看 。 另外 ， 观众 区分 ABC 区 ， b 区 最 中间 ， 网上 买 票 直接 取 ， 知道 能 不能 选 位置 ， 如果 下次 有人 能 选 的话 可以 试一下
5,不得不 说 《 坐妹 》 一种 新 形式 表演 ， 区别 以往 传统 表演 ， 更能 给 观众 带来 直接 感受 。 从 舞台 布局 演员 投入 表演 ， 每一处 打动 人心 。 也许 听不懂 那些 侗家 语言 ， 但是 却 能 感受 浓浓的 情义 。 让 沉醉在 美景 ， 让 难以忘怀 。
5,很 震撼 侗族 大歌 ！ 愿意 再 花钱 一次
5,实景 演出 ！ 木楼 ， 河水 ， 小船 … … 实物 ！ 几十人 同时 台上 演出 ， 还有 互动 ， 很 震感 ！
4,"三江 鸟巢 剧场 外观 更 像 土楼 ， 其实 坚持 民族特色 ， 何必 凑 鸟巢 热闹 。 舞台 露天 ， 占 半个 圆 ， 观众席 另 半个 圆 , 上 顶盖 ， 受限 木结构 ， 观众席 与 舞台 之间 木柱 ， 视野 受 影响 很大 。 演员 表演 很 卖力 ， 场景 灯光 不如 刘三姐 ， 但 看看 侗族 风情 比较 特色 。 晚上 8 点 开始 ， 表演 1 个 半小时 。 门口 又 拍照 套路 ， 结束 需要 付钱 买 洗出来 照片 ， 可惜 鸟巢 背景 p 上去 ， 太假 。 如果 像 景区 那样 ， 从 电子 相片 里 选 ， 再 打印 出来 比较 好 。 洗出来 不要 全部 销毁 ， 太 浪费 。"
4,三江 这样 一座 不算 发达 小 县城 里 ， 这样 表演 还是 挺 惊艳 ， 剧场 很 特色 ， 灯光 、 音乐 还 不错 ， 演员 表演 算是 合格 ， 几个 还是 很 功底 。 但 剧情 脉络 不是 很 清晰 ， 感觉 整个 没有 串 起来 ， 总体 来说 还是 值得一看 ， 最后 观众 互动 环节 很赞 ， 气氛 很 好
5,三江 个 游玩 好 地方 ！ 很 特色 。 风雨 桥 ， 鼓楼 ， 侗乡 鸟巢 “ 坐妹 ” 表演 ， 演出 很 精彩 ， 很 民族特色 ， 非常 值得 。 可惜 没得 程阳八寨 。
5,值得一看 表演 ， 很 精彩 ， 看个 表演 能 了解 侗族 生活 ， 还有 他们 表达 感情 方式 ， 对 丰收 庆祝 ， 还 可以 欣赏 他们 各种各样 服饰 。
5,整体 还是 比较 震撼 ， 舞台 布景 舞美 不错 ， 但是 跳舞 人员 舞蹈 技巧 一般 ， 不过 县城 这个 水平 很 不错 。 值得一看 ， 挺 好 。
5,坐妹 演出 地點 月 侗寨 得 鳥 巢裡 ， 劇情 很 精彩 ， 高潮 蝶起 ， 全長 75 分鐘 ， 最 後 可以 上台 演員 一起 跳舞 ， 好 熱鬧 ， 挺 歡樂 有趣 ！
5,值得一看 。 讲述 青年 男女 恋爱 故事 。 背景 宏大 ， 服装 漂亮 ， 演员阵容 大 。 舞蹈 编排 挺 好 。 观众 互动 多 。 小时 紧凑 ， 完 大家 还 意犹未尽 。
5,还 值得 ， 坐妹 ， 侗族 大歌 ， 很 美
4,夜幕 之下 ， 头顶 繁星 ， 手提 油灯 ， 翻山越岭 ， 拔山 涉水 ， 沿着 梯田 间 弯弯曲曲 田梗路 ， 隔壁 寨子 撩妹 ， 现场 以 唯美 画面 声音 描述 让 荷尔蒙 高涨 场景 。
5,挺 震撼 可以 很 鲜明 展现 侗族 文化 底 表演 那天 刚好 遇到 下雨 但是 舞蹈演员 还是 很 专业 表演 ！
4,两个 字 仙气 ， 谁 谁 知道 ， 三江 特色 值得 一去 ～
4,8 点 半左右 ， 表演 开始 ， 观看 不是 很多 ， 所以 可以 自由 选 位置 。 不过 环形 ， 基本 每个 角度 可以 得 全面 。 很 好看 表演 ， 跟 白天 程阳 内容 类似 ， 但是 更 细致 ， 更 全面 ， 场景 布置 很 好看 ， 内容 丰富 ， 比 《 印象 刘三姐 》 好看 多 。 将近 两个 小时 表演 ， 意犹未尽 。
5,演出 内容 丰富多彩 ， 服饰文化 与 歌舞 结合 完美 ； 演出 效果 如 梦幻 世界 般 ， 加上 动人心弦 音乐 ， 让 耳目 大醉 ， 心情 放轻 ， 流连忘返 ， 赞声不绝 ， 叹为观止 ； 不愧为 一部 传统性 ， 民俗 性 ， 价值 性 侗族 大型 实景 演出 ， 值得 大家 看一看 。
5,场面 壮观 ， 实景 演出 。 这是 一场 大型 实景 演出 侗族 歌舞剧 。 场景 宏大 壮观 ， 现代化 灯光 舞美 音响 衬托 下 让 赏心悦目 。 ‘ ’ 有凳 坐凳 ， 有岩 左岩 ， 无登无岩 ， 坐妹 荡 腿 ‘ ’ 。
5,侗乡 特色 表演 ， 场景 很 逼真 ， 灯光 音响效果 好 ， 演员 表演 很 卖力 ， 值得一看 表演 。
5,坐妹 表演 值得一看 ， 平时 买票 携程 便宜 一些 ， 就是 三月 三有 两百 套票 ， 更 便宜 ！
4,充分 体验 一把 浓浓的 侗族 风情 ， 姑娘 小伙 能歌善舞 ， 服饰 非常 独特 漂亮 。 整个 剧情 把 侗家 恋爱 婚嫁 表现 得 淋漓尽致 ， 歌曲 好听 。 就是 舞台灯光 太暗 ， 想 看清楚 有些 难 。
5,首部 中国 侗族 风情 大型 实景 演出 ， 将 侗族 地区 丰富多彩 传统 文化 ， 服饰 文必 ， 耶歌 文化 等 与 现代化 灯光 ， 舞美 结合 起来 ， 如梦如幻 ， 心旷神怡 。 另外 ， 出票 A 区 ， 但人少 ， 坐在 B 区 ， 正中间 ！
5,很棒 表演 ， 值得 ！ ！ ！ 非常 精彩
4,“ 坐妹 ” 又称 “ 行歌 坐夜 ” 或 “ 坐夜 ” ， 侗语 称 “ 鸟 蓊 ” ， 侗族 唱歌 交往 、 青年 恋爱 求偶 一种 独特 风情 。 侗族 地区 ， 每当 入夜 ， 寨里 姑娘 三五 作伴 ， 聚在 女伴 家中 纺纱 、 刺绣 、 纳 鞋垫 ， 等待 腊汉 （ 小伙子 ） 来访 。
5,鸟巢 不是 只有 北京 才 ， 三江 鸟巢 ， 上面 一个个 鸟 图案 。 每天晚上 坐妹 表演 ， 还是 值得一看 ， 讲述 壮族 年轻人 自由恋爱 故事 ， 还是 满 不错 。
5,坐妹 ， 很 精彩 演出 ， 非常 好看 ， 来 三江 必看 一场 演出 。
5,小镇 这样 表演 非常 精彩 ， 最后 时候 下 大雨 演员 们 还 坚持 表演 完
5,支持 下 传统 文化 。 很多 传统 文化 已 流逝 时间 里
5,游 三江 ， 晚上 巜 坐妹 》 民族 演出 ， 非常 好看 ！
5,不错 ， 第二次 观看 ， 这次 带 家人 来 一起 欣赏 … …
5,很 不错 演出 ， 将 民族 文化 文艺表演 结合 起来 ， 有助于 更好 游玩 。 里头 民歌 很 好听 ， 结尾 时 还 邀请 观众 上台 同乐 ， 还 能 合影 ， 挺 有意思 。
3,侗乡 鸟巢 里 表演 ， 建筑 很 特色 ， 实景 演出 很 特色 。 展现 侗族 风情 ， 很多 民族 歌舞 引入 入胜 。 演员 很 用心 表演 。 很 民族 价值 。
5,当地 下午 才 点开 看看 买 买票 ， 直接 跳 出来 优惠 ！ 不买白 买 看白 啊 哈哈哈哈 才 30 左右 。 就是 带 着 两岁 多 娃 ， 他怕 ， 没 多久 出来 ， 这钱 不算 亏了
3,携程 上订 3 份 产品 共 8 张票 ， 按 提示 下午 7 点 去取 票 ， 竟然 演出 场 最 角落 位置 ！ 开演 时 看到 场内 还有 蛮多 空位 ， 腾挪 些 位置 ， 但 还是 A 区 。 演出 场 B 区 位置 最好 ， A 区 角落 ， 看不到 演出 整体 造型 效果 ， 体验 非常 不好 。
5,不错 ， 阵容庞大 ， 好看 ， 侗族 特色 表演
4,音响 不错 ， 歌手 声音 好听 ， 灯光效果 不好 。
5,实景 演出 ， 不错 《 嫁女 》 看得 流眼泪
5,这个 表演 远比去 程阳桥 景区 值得
5,风情万种 ， 眼前一亮 ， 场景 情节 那么 生动有趣 ， 吸引 ， 让 振奋 惊叹 ， ， 想要 恋爱 感觉 ， 让 向往 古老 、 浪漫 纯真 爱情 ， 体验 爱 被 爱 感觉 。
5,表演 团队 人数 应该 超过 100 多人 ， 灯光 、 舞台 、 服饰 、 帅哥 靓女 表演 很棒 ， 特别 精彩 ， 无与伦比 ， 还 想 一次
4,买 坐妹 表演 程阳八寨 套票 。 八寨 游客 众多 ， 商业 味 比较 重 ， 但 基本 风貌 还 维持 得 可以 ， 且 节假日 节目 安排 得 比较 丰富 ， 基本 可以 热热闹闹 地玩 大半天 。 坐妹 表演 地方 特色 ， 但是 单买 表演 门票 的话 ， 性价比 太 低 。 另外 ， 剧场 里 大柱子 很 烦人 ， 遮挡 很多 好 角度 。
5,百鸟朝凤 ， 鸟巢 果然 不同凡响 。 特色 建筑 装饰 引人入胜 。
4,不如 桂林 印象 刘三姐 ， 过来 三江 值得一看 吧 ， 毕竟 文化 习俗 这种 事 ， 各地 差异 还是 明显 。 虽然 桂柳 一家 ， 但是 讲真 ， 听不懂 他们 唱词 。
5,很 好 体验 景色 不错 ， 有趣 好玩 ， 性价比 高 ， 总体 超赞 ，
5,很 不错 ， 点
5,剧场 景观 新颖 ， 表演 内容 趣味性 强 ， 场景 转换 紧凑 ， 就是 位置 比较简单 ， 许多 位置 柱子 遮挡 得 不能 尽兴 。 这种 表演 模式 建议 演员 有时候 可以 从 观众席 出场 ， 多 增加 与 场内 观众 互动
4,订票 取票 方便 ， 演出 还 不错 ， 送 嫁 那段 挺 感触
5,值得一看 ， 环境 可以 ， 值 这个 价 ， 真实 震撼 ， 效果 杠杠 。 服装 ， 灯光 ， 配搭 很 好 ， 很 真实 。
5,值得 推荐 ， 体验 很 好 ， 景色 不错 ， 有趣 好玩 ，
5,网上 订票 很 方便 ， 现场 取票 操作 很 简单 。 节目 不错 哦 ， 体现 当地 侗族 生活 。 值得
5,把 侗族 谈恋爱 ， 结婚 ， 生 孩子 … 各种 习俗 搬上 舞台 。 有点 厉害 ， 这么 小 地方 能 看到 这么 好 大型 演出 ！
5,很 好看 ， 舞台 设计 音乐 、 灯光效果 很棒 ， 很 震撼 ， 不比 印象 刘三姐 差 很 值得一看 ！
5,一场 视觉 听觉 侗族 风情 文艺 盛宴 。 灯光 舞美 佳 ， 演出 叙事 连贯 ， 直接 ， 易懂 。 演员 表演 较 到位 ， 剧场 秩序 管理 及 现场 指挥 调度 有序 ， 演员 与 观众 互动 良好 ， 演出 准点 开始 。
5,很 不错 表演 ， 民族 文化 浓郁 ， 场面 很 震撼 ， 推荐 值得一看
5,实景 演出 ， 的确 很 味道 ， 灯光 音效 舞蹈 比 想象 还要 好 。 值得 游客 一看 ， 能 帮助 大家 更好 了解 侗族 青年 爱情 与 生活 。
5,非常 值得一看 演出 ， 共 分为 4 节 ， 每节 独立 单元 ， 讲述 侗族 青年 儿女 恋爱 场景 ， 歌舞 很 少数民族 特色 。
5,表演 很 到位 ， 彰显 民族特色 ，
5,方便快捷 取票 ， 经济 实惠 ， 演出 精彩纷呈 ， 灯光 ， 音响 ， 舞蹈 等 不错 。
4,还 可以 ， 演员 很 到位 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。
5,坐妹 多耶喜 迎客 ， 风雨 鼓楼 侗乡 情 。 很 好看 表演 ， 取票 方便 。
5,非常 值得一看
5,好 。 其中 有段 母亲 送女 出嫁 情节 很 感动 ， 演员 歌声 动听 ， 就是 灯光 没 那么 好 ， 演员阵容 不够 强大
5,同行 朋友 观看 演出 钱包 掉 ， 以为 找 不到 情况 下 ， 第二天 竟然 被 搞 卫生 阿姨 捡 ， 原封不动 还给 失主 ， 特别感谢 鸟巢 大 剧场 全体成员 ， 感谢 ， 感谢
5,资格 很 好 ？ ️ 、 哪 ！ 是因为 看法 、 这些
5,原汁原味 侗族 歌舞 表演 ， 本次 行程 只是 选择 三江 作为 歇脚 点 ， 没想到 坐妹 表演 给 难忘 感受 ， 场面 宏达 ， 音效 动听 ， 非常 值得 推荐 。
5,有点 小贵 ， 但是 值得 ， 真的 特别 喜欢 ， 服装 真的 很漂亮 太 喜欢 ！ 希望 下次 还 能 来
4,三江 虽然 几个 民族 聚居 一起 ， 地方 很大 ， 但 比较 和谐 、 休闲 。 三江 个 游玩 好 地方 ！ 。 风雨 桥 、 鼓楼 、 鸟巢 等 ， 民族特色 。
5,非常 值得一看 ！
5,好 漂亮 演出 ， 效果 非常 不错 ， 推荐 ！
5,柳州 最大 惊喜 亮点 就是 这个 ， 如果 机会 的话 ， 再 第二次 ！ 陪 爸妈 ， 他们 好 激动 ， 灯光 舞台 很 炫 ！ 还有 拿票 很 方便 ， 店家 送票 酒店 或者 地方
5,值得 钦佩 这些 演员 ， 那么 冷 天 ， 还 下着雨 ， 居然 整场 下来 完成 表演 ！ 太 谢谢
4,还 可以 ， 灯光 不行 ， 何生 很 特色
5,独具特色 民俗风情 ！ 值得 亲临 体会 ， 方 可知 其中 乐趣 ！
5,三江 坐妹 不错 ， 大家 来 游玩 游玩
5,三江 最 值得 节目 。 非常 好 ， 宣传 三江 文化 ， 希望 大家 参观 一下 ， 机会 还 带 朋友 继续 游览 三江 美景 ， 喝 三江 油茶 ， 坐妹 节目 。
5,很 少数民族 特色 。 正好 碰到 月亮 ， 很 味道 。 侗乡 场 演出 还是 值得 。 侗族 大歌 是非 遗 ， 感受一下 还是 很 好 。
5,表演 很 好看 ， 很大 气 ， 灯光 结合 非常 好 ， 一次 不错 旅行 。 值得 观赏 。
5,场景 不算 大 ， 但 灯光 舞美 做 得 还 不错 ， 歌曲 侗乡 语言 ， 别有 一番 风味 。 一直 被 女演员 们 头戴 饰 吸引 ， 真是 很漂亮 啊 ！ 每个 特色 ， 从 服装 头饰 绑带 。
5,那样 吧 没什么 大 感觉 ， 知道 能 不能 一下
5,坐妹 实景 演出 非常 值得一看 侗族 风情 演出
4,还好 吧 ， 看着 听 好 ， 建筑风格 独特 ， 但是 就是 欣赏 一两次 差不多 ， 并 没有 什么 好玩 ， 但 还是 值得一看
5,超级 好看 ！ 非常 推荐
5,晚上 演出 很 有名 族 特色 ， 灯光 挺 美的 。
5,很 有趣 ， 业务 演员 。 还有 互动 环节
5,特别 好 演出 ， 演员 们 演 很 用心 ， 演 很 好 。 非常 值得 观看 。
4,携程网 上 订好 票 ， 然后 由 工作人员 直接 送票 酒店 ， 比较 方便 。 演出 场面 辉宏 ， 实景 演出 。 民族 故事情节 ， 加上 现代化 灯光音响 ， 使 演出 更具 观赏性 。
5,舞台 露天 ， 夏天 一定 很 凉快 ， 不过 二月份 还是 有点 冷 ， 记得 多 穿点 。 演出 很 惊艳 。 喜欢 最后 送别 歌 。
4,好山好水 好 迷人 ， 就是 广西 三江 ，
5,节目 精彩纷呈 ， 民族风情 浓郁 ， 场面 惊艳 ， 值得 观看 。
5,超级 棒 演出 ， 全程 津津有味 ， 体验 感 很 强 ， 故事 感 很 强 ， 有点 惊艳 ， 下次 朋友 来 一定 推荐
5,侗族 音樂 與 歌曲 很 好 聽 ， 男女 對話 讓 真 快樂中 。
5,演出 效果 很 好 ！ 很 少数民族 特色 ！ 演出 效果 很 好 ！ 很 少数民族 特色 ！ 演出 效果 很 好 ！ 很 少数民族 特色 ！ 演出 效果 很 好 ！ 很 少数民族 特色 ！
5,很具 民族特色 表演 ！ 原来 搞 接待 时 ， 不下 十遍 。
3,带 老人家 演出 ， 携程 上 买 票 根本 没法 ， 全 剧场 最 偏远 位置 ， 说明 携程 跟 三江 这个 地方 并 不是 良好 合作 关系 ， 花钱买 教训 ， 以后 再也 回来 三江 ， 完全 商业化 。 大家 今后 不要 携程 买 这种 实景 演出票 。
5,很 不错 ！ 很 民俗风情 ！ 很 特色 ！ 就是 门票 有点 贵
4,舞美 效果 不错 ， 感受 侗乡 人文 民族 文化 ！
5,带有 浓浓的 名族 风情 苗家 传统节目 哦 来 吧 ！
5,第二次 来看 ， 还是 那么 有趣 。 演员 换 一批 ， 内容 场景 换 。 其他 还是 原来 样子 。 不过 ， 不同 来看 ， 不同 感受 。
5,震撼 多 声部 合唱 ， 舞台效果 及 舞蹈 表演 超赞 ！
3,3 分是 给 演员 们 ， 3 度 天气 下 穿 那些 衣服 真心 冷
5,好看 ！ 演出 场地 露天 ， 春节 期间 要 多 穿点 。
5,非常 用心 实景 演出 ， 沉浸 式 体验 少数民族 风情 传统 文化 ， 最后 还有 互动 环节 ， 大人 小孩 喜欢 ， 三江 旅行 必须 要 打卡 行程 。
3,大家 不要 携程 上 购买 这种 实景 演出票 ， 以前 买过 ， 觉得 还 不差 。 这次 简直 ， 携程 所谓 超级 会员 ， 上面 买 票 ， 全场 最 偏远 地方 ， 其实 现场 中间 位置 还有 很多 空闲 座位 ， 说明 这个 地方 跟 携程 并 没有 达成 良好 合作 协议 。 花钱买 教训 郁闷 ， 三江 地方 今后 不会 再 来 ， 完全 商业化 ， 坑 。
5,七点 左右 ， 侗乡 鸟巢 大厅 自动 售票机 上 取票 ， 很 方便 。 演出 很 精彩 ， 机会 还会 来看 。
5,不错 表演 ， 挺 好看 ， 可以 体验 侗族 风情 。
5,来到 广西 三江 ， 亲临 “ 坐妹 ” 表演 现场 。 一次 美妙 风情 欣赏 ， 不管 从 旋律 还是 舞台灯光 、 表演 佳人 ， 构成 一幅 民族 画卷 ， 太美 ！ ！
5,开场 前 旅行社 套票 带进去 ， 才 100 元 。
5,非常 值得 很大 气 壮观 这里 价钱 最 便宜
5,实景 表演 ， 真实 反映 少数民族 风情 … …
5,歌舞 表演 ， 太 震撼 ， 很 好看 ， 消费 高
5,携程 给 票 中间 ， 但 客人 多 ， 早到 拿到 前排 位置 。 演出 还 不错 值回 票价 。 下雨天 不怕 ， 坐席 屋檐 遮挡 ， 演员 淋雨 。
5,三江 大 品牌 ， 值得 三江 游客 观赏
5,好 震撼 ， 一定 要 现场 ， 场景 很 不错 ？
5,很 好看 ， 很 震撼 。 还是 值得 来 一次 三江 。
5,三江 坐妹 一大 特色 ， 歌舞 精彩 ， 很 壮观
5,壮观 ， 大气 ， 场景 设置 唯美 ， 值得一看 ！
5,三江 喜欢 哟 。 机会 你们 得 试试看
5,哈哈 、 再 一次 不腻 ， 确实 很 精彩 ！
5,很 特色 ， 氛围 好 有趣 ， 值得一看 ，
5,不错 表演 ， 侗歌 缭绕 ， 侗舞 曼妙 。
5,演出 不错 ， 推荐 观看 ， 效果 很 好 。
5,演员 演出 很 卖力 。 很 民族特色 。
5,很 值得一看 少数民族 经典 演出 。
5,非常 震撼 ， 大型 表演 ， 值得一看 。
2,"网上 好多 评价 说 很 好 ， 所以 决定 看一看 ， 门市价 158 , 网上 购票 118 ， 后来 才 听说 门市价 买 票 场地 中间 B 区 位置 ， 网上 偏 ， 坑爹 ！ 表演 一般般 ， 跟 千古 情 没法 比 。"
4,第一次 三江 县 ， 坐妹 演出 很多 朋友 推荐 ， 淡季 ， 游客 不是 很多 ， 但 演员 精神状态 很 好 ， 很 认真 。 但 内容 艺术 成分 太高 ， 理解 接受 起来 很大 难度 。
5,"实实在在 体验 一次 侗族 恋爱 过程 , 音效 光影 美轮美奂 , 非常 值得 推荐 一次 体验 ！ 有趣 好玩 ， 性价比 高 ， 总体 超赞 ，"
4,一般 吧 ， 比起 其他 实景 演出 便宜 很多 。 不是 特别 喜欢 ， 但是 小盆友 想 。 还 没 开场 黑黑的 。 老人 很 容易 摔跤
5,很 不错 一场 演出 ， 灯光效果 很 好 ， 演员 很 专业 ， 很 具有 民族特色 ， 趣味性 强 ， 服装设计 、 搭配 很 好 。 值得一看 。
3,由于 阳朔 发大水 临时 改 行程 三江 ， 遗憾 没 看到 印象 刘三姐 ， 坐妹 预料 之外 ， 云南 印象 丽江 西双版纳 歌舞 比 起来 迷你 一点 震撼 小 点 ， 但 坐在 第一排 离 舞台 很 近 ， 所以 感受 还 不错
4,三江 风景 不错 坐妹 演出 很 好看 要是 广西 旅游 三江 真的 值得 一去
5,每次 三江 必看 。 预定 票 虽然 便宜 一些 ， 但是 位置 非常 不好 。 建议 还是 现场 买 。 表演 大概 一个半 小时 。
4,【 趣味 】 很 民族特色 音乐 剧场
