评分,comments
5,很大 一块 石头山 ， 临江 一面 几乎 垂直 ， 加上 天马行空 图案 ， 被 称之为 九马 画山 。 古镇 这边 的话 可以 开车 九马 画山 码头 ， 轮渡 口 坐个 轮渡 过去 ， 冷水 码头 刚好 可以 看九马 画山 。 渡口 两边 景色 不错 。
5,各个 角度看 九马 画山 一样 。 侧面 ， 甚至 像 一峰 半卧 骆驼 。 正面 ， 要 仔细 分辨 ， 更 多 一种 写意 山水 可 意会 不可言传 。 漓江 很 美 ， 阳朔 很 美 。 最美 风景 还是 心中 。
5,桂林山水 甲天下 ， 走 哪里 展开 精美 中国 山水画 卷 。 沿着 漓江 一路 山水 丰润 ， 至兴 平民 镇段 便是 著名 九马 画山 景区 。 溯江而上 四公里 处 。 临江 而立 ， 石壁 如削 ， 远望 如 一幅 巨大 画屏 ， 山石 削壁 屏立 ， 高 、 阔 各 一百多米 。 石壁 上 赭 、 黄 、 绿 、 白 ， 五彩斑斓 ， 浓淡 相间 ， 班驳 致 ， 宛若 巨幅 壁画 ， 因而 叫 画山 。 细看 九马 画山 ， 石壁 顶端 、 下方 、 左边 、 右边 鱼尾 峰 上 合共 九匹 马 ， 故称 九马 画山 。 山麓 还有 饮马 泉 ， 泉旁 石壁 上 刻有 清代 阮元 “ 清漓 石壁 图 ” 几个 字 。 九马 画山 五峰 连属 ， 东南 北三面 环山 ， 西面 削壁 临江 。 清代 诗人 徐弓 赞道 ： “ 自古 山如画 ， 如今 画 似山 。 马图 呈 九首 ， 奇物 人间 ” 。
4,一路上 一直 说 漓江 没有 见到 九马 画山 ， 老大哥 听闻 ， 带 走 一条 从来 没有 游客 去过 通往 九马 画山 神秘 小路 ， 回来 跟 同事 讲 ， 同事 说 ， 九马 画山 从没 看到 这个 浅水 地方 ， 骄傲 告诉 他 ， 这条 路 一条 未经 开发 神秘 小路 。 不多 说 ， 上 图 。
5,九马 画山 桂林 漓江 精华 景点 ， 位于 阳朔县 兴坪 镇 该 景区 九峰 相连 ， 耸峙 漓江 大 石山 。 这里 。 因 山形 独特 ， 形状 似山 壁画 有九皮 骏马 得名 。 九马 画山 群山环绕 ， 宛若 巨幅 壁画 ， 因此 叫做 画山 。
5,九马 画山 漓江 杨堤 至 马山 一段 。 从 杨堤 坐 竹筏 一路 往 下游 ， 能 看到 多个 景观 ， 两岸 山峰 此起彼伏 ， 连绵不绝 ， 给 感觉 非常 舒心 愉悦 。 特别 九马 画山 ， 这是 大自然 鬼斧神工 ， 犹如 一幅 泼墨山水 画 ， 十分 巧妙 。
5,九马 画山 漓江 漂流 最 精华 景点 ， 临江 山壁 又 如 一幅 巨大 画面 ， 据说 仔细观看 能 看出 一幅 九马图 ， 当然 不是 每个 能 出来 ， 能 出来 不是 一般 ， 好像 看出 7 匹
5,携程 订 九马画 山票 ， 负责 接送 ， 从 阳朔县 城到 兴坪 镇 大巴 ， 然后 再 坐 电瓶车 乘船 点 ， 最后 原 路 返回 ， 全程 一位 导游 安排 取票 什么 ， 省 很多 麻烦 。 提醒 一下 ， 乘船 点 检票口 ， 向 回 走 几步 能 看到 20 元 人民币 那个 景 。 还有 如果 天气 好 ， 最好 坐 竹筏 ， 视线 更好 ， 竹筏 调头 返回 地方 ， 就是 那个 能 看到 九匹 马 山 ， 注意 拍照 ！ 另外 注意 ， 阳朔县 高铁 站 兴坪 镇 ， 打算 坐 高铁 朋友 可以 把 九马 画山 安排 最后 一站 ， 游完 不用 再 回到 阳朔县 城 ， 省 再 专程 坐车 再 来 ！
5,时 适逢 下雨 ， 绵绵 阴雨 造就 漓江 如烟 似雾 画境 ， 美不胜收 ， 虽然 冷 要命 却 值得
5,一路 从兴坪 古镇 搭车到 渡口 ， 坐 渡船 对岸 九马 画山 ， 九马 全看 出来 。 路上 还 经过 二十元 人民币 景点 黄布 倒影 ， 绝对 超值 。
4,随着 旅游 过度 开发 ， 能 拍 最好 位置 地方 让 当地 一些 村民 圈 起来 ， 进入 拍照 收 几元 ， 如果 爱 显摆 ， 还 可以 花 几十元 租 一套 民族服饰 穿 上 ， 好好 扮 一回 少数民族 ， 尽情 拍照 ， 不亦乐乎 ， 不过 观点 是不是 任何人 适合 穿 那些 民族服饰 ， 穿 好看 ， 有些 穿 太过 惊悚 ， 模样 惨不忍睹 啊 ， 有句 话 好像 说 “ 穿 上 龙袍 像 太子 ” ， 这次 真的 看见 那种 好多 哈哈哈 ， 自娱自乐 一下 ， 请勿 见怪 。
5,从 桂林 南郊 磨盘 山起 ， 进入 漓江 百里 画廊 ， 其中 最 著名 当属 “ 九马 画山 ” ， 高大 岩壁 上 ， 通过 想象 ， 人们 能 看出 九匹 形态各异 骏马 。 她们 回来 观望 ， 低头 饮水 ， 还有 奔腾 向前 。
5,九马 画山 ， 漓江 景区 最 经典 经典 之一 ， 看马郎 ， 看马郎 ， 看出 七匹 榜眼 ， 看出 九匹 状元郎 ， 当年 周总理 游 漓江 ， 看出 九匹 马 ， 您 看出 几匹马 呢 ？
5,漓江 漂流 很 好玩 ， 携程 订 折扣 还 不错 ， 只要 至少 提前 30 分钟 联系 取票 一般 挺 顺利 。 7 月 16 日 天气晴朗 ， 漓江 上 凉风习习 景色 优美 ， 点赞 。
5,九马 画山 风景 非常 秀丽 。 坐船 慢慢 观赏 两岸 风景 。 如果 想象力 丰富 的话 ， 可以 把 连绵不断 山峰 看成 一个个 人物造型 ， 欣赏 山水画 故事 。
5,九马 画山 一座 九峰 相连 ， 耸峙 漓江 江畔 大 石山 。 漓江 最 经典 景观 之一 ， 是从 杨堤 码头 坐 竹筏 九马画 山下 。 风景如画 ， 烟雨 漓江 。
5,九马 画山 桂林 漓江 著名 景观 之一 。 临江 而立 ， 石壁 如削 ， 远望 如 一幅 巨大 画屏 ， 山石 削壁 屏立 ， 高 、 阔 各 一百多米 。 石壁 上 赭 、 黄 、 绿 、 白 ， 五彩斑斓 ， 浓淡 相间 ， 班驳 致 ， 宛若 巨幅 壁画 ， 因而 叫 画山 。
5,感觉 游 半程 更好 ， 游 全程 的话 感觉 时间 有点 长 ， 风景 差不多 耶 。 但是 旅行 很 有趣 。 还有 就是 坐 竹筏 比 大船 好 。 坐 一趟 船 还是 很 值得 哟
4,桂林 非常 美的 风景 ， 像 一幅幅 美丽 风景画 ， 景色 超美 ， 风景秀丽 ， 空气清新 自然 ， 感觉 舒服 ， 像 画中游 ， 趣味性 强 ， 性价比 超高 。
5,九马 画山 景区 漓江 边上 旅游胜地 ， 她 临江 而立 ， 石壁 如削 ， 景致 迷人 。 九马画 山下 峡谷 漂流 更是 天下 一绝 ， 咫尺 漓江 300 米 ， 独特 漂流 河道 设计 让 游客 如入 仙境 博舟 ， 似 画 畅游 。 她 阳朔 风景区 唯一 集 漂流 、 溯溪 、 露营 、 徒步 、 攀岩 、 野战 、 滑道 、 户外 拓展 综合型 休闲 旅游 景区 ， 漓江 边上 最 精华 景色 ， 可 选择 徒步 或 骑车 游览 。 因此 ， 九马 画山 峡谷 漂流 被 中外 誉为 最具 人文 气息 峡谷 漂流 。
5,九马 画山 景区 位于 广西壮族自治区 桂林市 阳朔县 ， 葡萄 镇九马 画山 峡谷 景区 ， 上榜 桂林 登山 挑战 榜 第五名 。 九马 画山 桂林 漓江 一日游 重点 风景点 。 九马 画山 桂林 唯一 集 漂流 ， 登山 ， 玩水 ， 攀岩 徒步 于 一体 ， 不可多得 景区 。
5,九马 画山 景区 漓江 边上 旅游胜地 ， 她 临江 而立 ， 石壁 如削 ， 景致 迷人 。 九马画 山下 峡谷 漂流 更是 天下 一绝 ， 咫尺 漓江 300 米 ， 独特 漂流 河道 设计 让 游客 如入 仙境 博舟 ， 似 画 畅游 。 她 阳朔 风景区 唯一 集 漂流 、 溯溪 、 露营 、 徒步 、 攀岩 、 野战 、 滑道 、 户外 拓展 综合型 休闲 旅游 景区 ， 漓江 边上 最 精华 景色
4,九马 画山 阳朔 漓江 最 精华 路段 ， 这边 可以 找到 20 块钱 背景 ， 景色 真的 ， 相当 不错 ， 可惜 过来 时候 下 着 大暴雨 ， 所以 的话 ， 整个 漓江 水位 暴涨 ， 很多 道路 封闭 ， 所以 只 能够 一条 道路 上面 一下 ， 竹筏 停运 ， 可以 看到 九马 画山 另外 一面 算是 一种 幸运 吧 ！
4,2017 年末 从兴坪 徒步 过来 九马 画山 ， 她 位于 兴坪 溯江而上 四公里 处 马 山村 ， 兴坪 开始 这段 竹筏 漂流 终点 ， 马 山村里 找 新开 客栈 住 下 ， 顺着 安静 山村 小道 走 码头 ， 这里 渡轮 过 对面 小 村庄 ， 有步 道 可以 从 漓江 另一面 观看 九马 画山 景色 。 九马 画山 石壁 上 天然 壁画 ， 不过 如果 没有 旁边 卖 番薯 老人家 指点 ， 还是 很难 辨识 九马 ， 但 即便如此 ， 还是 只 认出 6 匹马 ， 如果 坐 竹筏 ， 像 这样 徒步 ， 现在 漓江 不是 水位 高 时候 ， 可以 直接 站 石滩 上 观看 连绵 山峰 。
4,过 画 山村 ， 九马 画山 岩石 旁 ， 路 没 只有 小 码头 ， 往前 继续 走 就要 坐船 摆渡 过去 （ 看九马 画山 全景 还是 要 摆渡 对岸 为 佳 ） ， 摆渡 费 10 元 ， 然后 往 一直 走 可以 走到 杨堤 。 多次 坐船 游 漓江 ， 多次 欣赏 过九马 画山 一景 ， 所以 没 摆渡 过江 。 然后 离开 九马 画山 岩石 旁 码头 ， 一路 慢慢 走 ， 走 回到 兴坪 码头 。 码头 上 68 元 坐船 往 渔村 游船 （ 上岸 ） ， 以前 一段 坐船 游过 ， 好久 景点 没 印象 ， 价格 贵 ， 于是 再 一次 坐船 从兴坪 游到 渔村 再 返回 ， 开始 第二个 行程 ：
4,已经 不知 哪里 老 村头 冷水 村 交界 ， 只 知道 一路 田园 风景 美 得 极好 ， 像 山水画 廊 一样 。 没有 漂流 竹筏 踪影 ， 估计 漓江 支流 所经 之处 。 它 那样 平静 幽幽 。 世外桃源 为 哪般 ？ 大概 就是 像 这样 一片 净土 差不多 吧 。 直到 前面 已 没有 车 可行 地方 时 ， 便 冷水 渡 渡头 。 开始 还 担心 前 无 去路 怎么办 ， 但 后来 一问 ， 车 可以 直接 过渡 ， 就是 10 元 / ， 5 元 / 台车 而已 。 两只 渡轮 轮流 往来于 江面 之上 ， 但 没有 多少 游人 。 可 不要 小看 冷水 渡是 个 小 渡头 。 它 风光 极好 。 旁边 就是 一片 卵石 滩 ， 还有 漓江 边 河滩 、 连山 美景 。 要是 骑车 ， 这里 徒步 行走 ， 步步 一景 啊 。 能待 上 一会 发 发呆 ， 看着 漓江 水 匆匆 ， 一种 享受 。
4,从九马 画山 顺流 漂 筏子 ， 挺 多 雾蒙蒙 山 像是 卧 江面 骆驼 漂九马 画山段 逆流 风 有点 大 。 穿厚 点 ， 最好 带 着 帽子 。 迎风 吹 冷 嗖嗖 没有 出来 多少 马匹 ， 可能 跟 角度 关系 完全 开阔 江面 。 很 难得 。 很 壮阔 水墨 烟雨 画
4,相传 九匹 马本 天宫 神马 ， 趁 齐天大圣 孙悟空 任 “ 弼 马温 ” 时 看管 不严 ， 便 偷下 凡间 。 不巧 漓江 边 饮水 时 ， 被 画工 看见 ， 画工 想 描绘下来 ， 结果 马群 受惊 ， 慌乱 误入 石壁 而永留 人间 。 由于 它们 均 为 神所变 ， 因而 形态 莫测 ， 难以辨认 ， 所以 历代 流传 这样 歌谣 ： “ 看马郎 ， 看马郎 ， 问 神马 几多 双 ？ 看出 七匹 榜眼 ， 能 九匹 状元郎 。 ”
4,九马 画山 游览 漓江 途中 一座 九峰 相连 大 石山 ， 据说 石壁 上 由 赭 、 黄 、 绿 、 白 自然 形成 一幅 壁画 ， 细看 九匹 马 ， 故称 九马 画山 。 但 要 看出 9 匹马 还 真不容易 ， 可能 一介 凡人 ， 反正 没有 看出 九匹 马 ， 能 看到 两匹 不错 ， 游览 玩 心情 ， 不要 太 较真 。
4,游览 漓江 九马 画山 一段 ， 马达声 哒 哒 得 响 ， 时不时 得 浅 起 水花 。 一船 被 四周 美景 惊呆 ， 惊叹声 不断 ， 齐刷刷 拿 手机 出来 拍 ， 昨天 遇 龙河 两种 味道 ， 遇 龙河 小家碧玉 ， 漓江 则 大家闺秀 。 这里 20 元 人民币 对照 图 ， 还有 奇形怪状 山 ， 山水 还是 美得 让 陶醉 ， 九马 画山 船家 还 让 上岸 游玩 一会 。
3,离 老街 有点 距离 ， 本来 想 步行 往返 ， 三轮车 兜生意 ， 幸好 最终 没有 靠 步行 ， 单程 就要 3 个 小时 左右 。 所以 最好 就是 坐车 过去 走 回来 或者 反过来 ， 但 不要 坐车 ， 不然 沿江 景色 根本 看不到 。 时候 人不多 ， 所以 很 清静 ， 很 适合 慢慢 游览 。
5,当时 是因为 晕车 不想 坐车去 ， 客栈 老板 给 推荐 路线 ， 后来 租 电车 ， 先到 相公 山看 “ 漓江 第一 湾 ” ， 下山 九马 画山 时候 刚好 下 大雨 ， 几个 坐在 九马 画山 对面 小摊 上 吃 炸 小鱼 ， 一边 吃 鱼 一边 找 九匹 马 怎么 ， 太 高深 看不出来 ， 江面 上 很多 小船 游轮 ， 加上 大雨 ， 这样 来看 漓江 九马 画片 ， 别 一番 情趣 。
4,一路上 一共 15 个 风景点 ， 全靠 想象 ； 印象 比较 深 就是 “ 九马 画山 ” ， 介绍 人员 说 这块 岩石 说 人才 可以 看到 9 匹马 ， 当年 记得 哪个 国家 领导 来 看出 9 匹马 ， 然后 让 ， 其实 一匹 马 看不出来 ； 这个 只 上 没有 什么 关系 ， 只是 噱头 ；
5,九马 画山 桂林 漓江 山水 里 最 著名 景点 ， 这座 山峰 高 五十多米 ， 山峰 立 面上 依 岩石 颜色 植物 分布 ， 构成 各种 画面 ， 经 仔细观察 ， 最多能 看出 九匹 骏马 。
4,九马画 宀 位于 桂林市 阳朔县 兴坪 镇 漓江 边上 ， 需 坐船 或 竹筏 进行 观赏 ， 九马 画山 一座 山石 削壁 屏立 大 石山 ， 石壁 上 五彩 色调 宛如 九匹 马 ， 但 只是 看出 七匹 。
5,阳朔 可以 坐车到 杨公堤 ， 然后 杨公堤 坐船 游览 观光 ， 九马画 山下 船 ， 步行 青岩 古镇 ， 途中 可以 看到 20 元 人民币 创作 原型 位置 ， 古镇 游玩 ， 可以 坐车到 阳朔
5,竹筏 四个 一组 ， 乘坐 竹筏 到达 九马 画山 ， 到达 开始 返程 回到 朝板 山 码头 。 到达 码头 竹筏 之旅 结束 。 就是 漓江 最 精华 部分 。
4,九马 画山 漓江 到阳溯 最 精华 景点 ， 坐在 游船 上 ， 凉风习习 ， 两边 景色 醉人 ， 九马 画山 ， 大家 努力 数着 能 看到 奔马 ， 数来数去 ， 只能 看出 五匹 马 。
5,确实 还是 不错 ， 风景秀丽 如画 ！ 已经 第二次 来 桂林 ， 前面 一次 已经 时隔 十数年 ， 桂林 这种 静逸 美 ， 跟 其它 名山大川 壮观 险峻 完全 一样 ， 宛如 小家碧玉 一般 亭亭玉立 ， 还是 让 流连忘返 ！
5,不愧 桂林山水 甲天下 ， 烟雨 蒙蒙 漓江 更是 美不胜收 ， 让 陶醉 其中 ， 流连忘返 。 甲板 上 留下 一家 幸福快乐 合影 ， 更是 觉得 不虚此行 。
5,如果 没有 坐 游轮 从 桂林 下 阳朔 ， 建议 一定 要 坐 这个 体验 一次 ， 大江 大河 之美 一样 。
5,"细看 九马 画山 ， 石壁 顶端 、 下方 、 左边 、 右边 鱼尾 峰 上 合共 九匹 马 , 故称 九马 画山 。 山麓 还有 饮马 泉 ， 泉旁 石壁 上 刻有 清代 阮元 “ 清漓 石壁 图 ” 几个 字 。"
5,九马 画山 ， 真的 像 画 一样 ， 去过 应该 记住 他 美丽 天然 ， 而且 记住 美景 不是 只有 设备 ， 还 游客 各自 心里 。 坐在 电动 竹筏 上 其实 有点 感觉 煞风景 ， 传 视频 事 把 马达 哄哄 鸿 突突 兔 声 给 弄 没 ， 其实 坐在 竹筏 上 这个 声音 一直 伴随 着 ， 恼人 厉害 。
5,九马 画山 景区 漓江 边上 旅游胜地 ， 她 临江 而立 ， 石壁 如削 ， 景致 迷人 。 九马画 山下 峡谷 漂流 更是 天下 一绝 ， 咫尺 漓江 300 米 ， 独特 漂流 河道 设计 让 游客 如入 仙境 博舟 ， 似 画 畅游 。 她 阳朔 风景区 唯一 集 漂流 、 溯溪 、 露营 、 徒步 、 攀岩 、 野战 、 滑道 、 户外 拓展 综合型 休闲 旅游 景区 ， 漓江 边上 最 精华 景色 ， 可 选择 徒步 或 骑车 游览 。
5,九马 画山 桂林 漓江 著名 景观 之一 ， 位于 兴坪 溯江而上 四公里 处 。 临江 而立 ， 石壁 如削 ， 远望 如 一幅 巨大 画屏 ， 山石 削壁 屏立 ， 高 、 阔 各 一百多米 。 石壁 上 赭 、 黄 、 绿 、 白 ， 五彩斑斓 ， 浓淡 相间 ， 班驳 致 ， 宛若 巨幅 壁画 ， 因而 叫 画山 。
