评分,comments
5,非常 完美 ， 美丽 ， 直 一去 ， 去过 ， 你们 吗 ， 没去 ， 快点 吧 ！
4,气候宜人 ， 环境优美 ， 治安 及 交通秩序 良好 ， 物价水平 稳定 ， 生活节奏 慢 ， 适合 退休 闲适 生活 ， 适合 居家 旅行 ， 各 公园 能 呼吸 新鲜空气 及 负氧离子 交换 剂
5,环境 好 ， 最 重要 空气质量 特别 高 ！
5,临桂 桂林 总统 之 乡 ， 将军 之 乡 ， 状元 之 乡 ， 冠军 之 乡 ， 人才辈出 ， 风水宝地 。
5,每次 离开 临桂 好 舍不得 。 临桂 现在 很漂亮 好 和谐 ，
5,桂林 飞虎 公园 值得 一去 ， 全是 桂林 以前 打仗 用 东西 ， 如果 来 桂林 历史 值得 这个 地方
5,第一次 来 临桂 ， 正在 榕山 酒家 吃饭 ， 男人 们 喝 得 好欢 ， 好 痛快 !
5,现在 临桂县 发展 很快 ， 桂林市政府 搬 临桂 ， 机场 临桂 哦 ， 高楼大厦 到处 ， 路 认识
5,临桂 位于 “ 山水 甲天下 ” 桂林 西郊 ， 不仅 有九滩 瀑布 、 李宗仁 古居 、 罗山 水库 ， 还有 与 兴安 灵渠 相对 ， 称西渠 古桂柳 运河 。
5,购物 方便 ， 物 廉价 美 ， 美女如云 帅哥 多
5,正在 开发 ， 城市 性价比 超高 ， 商品价格 实惠 。
5,好美 ， 果真 印 那句话 ： 桂林 三水 甲天下 ， 漓江 山水 甲 桂林
5,家乡 ， 现在 到处 开发新 楼盘 ， 特别 多 ， 外地人 跑过来 买房子 。
5,挺 好 ， 现在 桂林 暖和 ， 好 挺好玩
5,两馆 一院 ， 临桂 新区 ， 开发 不错 啊 ！ 很 喜欢 这个 地方 啊
5,以前 临桂县 ， 现在 临桂 区 ， 桂林 新城区 ， 很 不错
5,来 临桂 房子 ， 逛 临桂 步行街 ， 大 圆盘 广场 。
5,景色宜人 ， 旅游 度假 不二 之地 。 非常 好
5,一般 吧 ， 真是 看景 光景 。 说 阳朔 好看 ， 准备 看看 。
3,这里 基本 没有 收费 景点 ， 但 这边 见 过 最 和谐 社会 ， 没有 坏 社会风气 ！
5,临桂 现在 发展 很快 ， 日新月异 ， 特别 新区 ， 非常 漂亮
5,家乡 临桂 ， very good very good
5,这里 风景优美 ， 空气清新 ， 居家 旅游 好 地方 。
5,房地产 开发区 ， 到处 房子 ， 好多 。
5,非常 不错 地方 ， 一家人 散步 观光 好 地方
5,稍微 有些 偏 远离 市区 啦 但是 还是 生活 可以
5,很 好 ， 觉得 很 干净 ， 空气 非常 好
5,山好 水好 景色 迷人 ， 空气清新 自然风光
5,点赞点 赞点 赞点 赞点 赞点 赞点 赞点 赞
5,才 知道 ， 心情 很 美丽 ， 赏心悦目
4,没有 什么 好玩 景点 ， 不是 很 热闹
4,山水 之间 ， 各位 可以 尽情 游玩 ， 多数 收费 便宜 ， 甚至 免费 ， 酒店 贵
4,感觉 林桂县 到处 风景 ， 水 ， 山 很 和谐 结合 ， 给 美的 享受 。
3,临桂县 去年 几年 才 被 划为 桂林市 区 ， 总体 发展 水平 相对 市区 还是 比较落后
4,风景如画 ， 环境 好 ， 经济 一般 ， 消费 高 ， 很多 玩 景点
3,正在 开发 … 现在 还 很 荒 ， 估计 再 过 几年 好 ～
