评分,comments
5,舞台 非常 梦幻 ， 演员 演出 非常 非常 精彩 ， 下次 机会 ， 还 再 欣赏
4,老实 说 表演 一般 ， 建议 携程 上定 ， 比 现场 买票 便宜 很多 ， 而且 贵宾 座
5,可以 可以 还 可以 ， 座位 不是 很 舒服 ， VIP 贵宾席 第六 排 ， 视线 不怎么 好 ， 整个 表演 节目 不错 ， 值得 观赏 。
5,新 梦幻 漓江 大型 山水 前景 距 展现 漓江 故事
3,节目 内容 还 可以 吧 ， 练 杂技 真的 容易 。 编排 看得出来 以 桂林 代表 景色 为 依托 。 就是 这一人 120 贵宾席 真的 肉疼 ， 为啥 ， 进去 发现 大部分 观众席 ， 一楼 中间 前排 一点 贵宾席 ， 坐 旁边 没什么 太 大 影响 ， 真的 没什么 人买 贵宾席 ， 开场 前 坐 那里 真的 很 忧桑 。 建议 购买 观众席 就够 。 另外 所谓 提前 两 小时 预约 ， 守规矩 预约 ， 接线 人员 态度 不太好 ， 没来 过 才 需要 问 网络 购票 取票 处 是不是 地方 啊 ， 回答 特别 烦躁 。 说 报 尾号 。 没 听 清 ， 我报 全部 手机号 又 怎么 ， 报 前面 几位数 ， 那边 迟迟 没 声音 ， 又 说 来 报 订单号 吧 ， ， ， ，
5,开 文艺 ， 观众席 人山人海 ， 舞台 上 气氛 热烈 。 舞台 上 吹拉弹唱 样样 俱全 ， 闪光灯 不停 照耀 舞台 观众席 。 观众 不停 鼓掌 ， 连续 喝彩 ， 气氛 高 到极点 。
5,场面 宏大 ， 与 自然 美景 融合 一体 ， 太 值得 ！ 灯光 很 美 ！
5,好 ， 非常 棒 ， 演员 表演 很 到位 ！ ！
5,很 好看 小朋友 们 很 努力 很 喜欢 这些 年轻 表演家 加油 哦
4,演出 挺 好 ， 内容 丰富 ， 票价 有些 高 ！ 演出 挺 好 ， 内容 丰富 ， 票价 有些 高 ！ 演出 挺 好 ， 内容 丰富 ， 票价 有些 高 ！ 演出 挺 好 ， 内容 丰富 ， 票价 有些 高 ！ 演出 挺 好 ， 内容 丰富 ， 票价 有些 高 ！
3,地理位置 有点 偏 ， 不太好 找 ， 大部分 旅行团 导游 带 过来 表演 ， 剧场 不算 大 ， 分 1 楼 2 楼 ， 坐 1 楼 第四 排 中间 ， 几乎 舞蹈 杂技表演 ， 没 报幕 ， 节目 很 紧凑 ， 互动 节目 几乎 没有 ， 舞台 上 烟雾 机把 观众 熏 够呛 ， 表演 市场 70 分钟 ， 总的来说 ， 节目 不算 太 差 ， 谈不上 精彩 ， 还 可以 ， 能 。
5,舞台效果 真的 不错 ， 超赞 ！ 意犹未尽 ！
4,猴赛 雷 呀 ， 演员 们 很 优秀 ， 表演 高难度 ， 值门 票价 ， 一句 尾 ， 很 精彩 ！ 好好 好
5,值得 一去 ， 表演 结合 当地 特色 。
5,小朋友 表演 棒棒 ， 演出 很 精彩
5,表演 大约 1 个 小时 ， 内容 还 二十 富 ， 只是 民族 风 ， 民族特色 节目 少 一点 ， 演出 地点 离 市区 很近 ， 适合 老人 小孩 观看 。
4,舞台 非常 梦幻 ， 演员 演出 非常 非常 精彩 ， 下次 机会 ， 还 再 欣赏
5,以 天地 为 背景 ， 场面 宏大 ， 比较 震撼 ， 没 看过 很值 一看 ， 当然 ， 看过 一次 可以 ， 个人 没有 第二次 想法 。
2,啥 破 玩意儿 ， 旅行团 还 卖 画 ， 骗 老头 老太太 ～ 一百 五 贵宾票 其实 一样 ， 表演 乡村 18 线 风格 ， 很 像 小时候 村口 卖艺 ， 总是 打烟 感觉 有毒 ， 好评 刷 吧 ！ ！ ！
5,很 不错 表演 ， 演员 很 专业 ， 很 敬业 ， 很不简单 。 黄衣服 估计 未来 戏班 主角 ， 很 潜力 ， 小朋友 喜欢
2,感觉 一般 ， 除了 几个 杂技表演 还 可以 ， 其他 节目 看不出 什么 特色 ， 感受 不到 漓江 美 。 毕竟 不是 来看 杂技表演 ， 原本 想 通过 演出 感受 另外 漓江 美 ， 但 比较 失望 。
5,处 售票 取票 服务 人员 心不在焉 职责 敷衍 态度 外 ， 其他 很 好 ， 工作人员 加强 职业培训 监督
5,不错 ， 带上 全家 一场 还是 挺 意义 。 老人 挺 喜欢
1,一家人 过来 旅游 ， 结果 被 占 座位 ， 叫 一女 工作人员 来 调位 ， 结果 态度 差 要死 ， 还 嚣张 ， 搞 两个 坐 地上 ， 给 那么 多钱 门票 ， 就是 来 坐 地上 ？ ？ ？ 差评 ， 无力 吐槽 那种 ， 网络 卡 ， 发布 照片
4,不错 啊 ， 晚上 坐船 游江 ， 不少 灯光 、 景点 什么 ， 可以 看一看 ..........................
5,下次 不会 再 ， 太 值得 ， 什么 知道 ， 全国 类 演出 差不多 ， 下次 不会 。
5,很 精彩 。 可以 一去 。 就是 停车 方便 。 人多 ， 需要 注意安全 ！ 座位 越靠 越 好 ！ 最好 买 包厢
5,物美价廉 ， 值得 游玩 ！ 物美价廉 ， 值得 游玩 ！ 物美价廉 ， 值得 游玩 ！ 物美价廉 ， 值得 游玩 ！
4,首先 ， 位置 超级 靠 ， 还 不如 在家 DVD ； 全部 1 个 来 钟 ， 杂耍 + 舞蹈 ， 说真的 ， 100 块 门票 贵 。 略无语 开场 前 还 卖 字画 … …
4,很 不错 哦 大爱 。 有种 很 好 feel
4,演出 还是 很 不错 哟 ， 非常 值得 观看
3,可能 报 希望 太 大 ， 拿 它 千古 情 比较 ， 所以 并 不是 很 满意 ， 演员 不是 很 专业 ， 但是 普通人 看够 ， 可能 经常 演出 ， 所以 要求 比较 高
5,节目 非常 好 ， 演员阵容 强大 ， 很棒
5,不算 最好 演出 ， 但 演员 很 认真 敬业 ， 非常 值得一看 。
5,还 不错 ， 表演 很 精彩 ， 现场 很 活跃 ， 卖画 过分
5,特别 好看 ， 期待 很久 演出 ， 没有 辜负 期待
4,没有 想象 那么 精彩 ， 一般 吧 ， 前面 还有 一大 段 卖 画儿 ， 有点 商业 味 太重 ， 性价比 低
5,不错 ， 小孩子 们 表演 更 不错 ， 努力 ， 加油
5,非常 棒 ， 价格便宜 ， 位置 最佳 观看 点 。
5,感觉 不错 ， 灯光效果 好 ， 表演 精彩
5,总体 超赞 ， 有趣 好玩 ， 性价比 高 ，
5,杂技表演 真的 很 好 ， 得 非常 舒服
3,超级 多 ， 乌央 乌央 ， 管理 一般 ， 一条 路 过去 堵 不行 ， 节目 效果 小时 ， 一般 ， 坐 后面 点 听 清楚 ， 大失所望
3,第二天 坐 动车 ， 临时 想要 看看 演出 ， 看后 感觉 演出 水平 一般 ， 没有 想像中 好 ， 更 没有 体会 不到 与 漓江 关系 内容 。
4,表演 漓江 没什么 关系 ， 纯粹 就是 杂技表演 ， 小孩 高兴
4,整体 还 不错 ， 感觉 像是 一场 灯光 杂技 秀 。 情景 欠缺
3,演出 很 一般 ， 实话 不值 那个 票价 ， 位置 较 偏 ， 演员 除个别 其他 专业 ， 有些 失望 ， ，
3,携程 上订 普通 座 ， 现场 说 没 位置 ， 得 补 贵宾席 差价 ， 没有 旁白 解说 ， 不是 很爽
3,总体 感觉 相当 一般 ， 性价比 很 一般 。
3,一般般 。 。 。 。 。 。 。 。 。 。 。 。
3,不是 实景 演出 ， 小剧场 里 ， 杂技 还 可以 吧 。
3,该 表演 有点 陈旧 。 表演 水准 一般般 。
3,剧场 老旧 ， 观感 不佳
1,如果 0 星星 那么 绝对 给 一星 ， 值得 来 ， 演员 还有 笑 场 ， 很无语 ， 动作 不够 协调 。 150 一位 值得
1,没 ， 0 分差评 。 本来 网络 订单 需要 电话 预约 就是 混账 条款 ， 什么 叫 “ 预定 ” 啊 ？ 不会 啊 ！ 打电话 过去 她 居然 给 手机号 ， 让 再 打 给 他 预约 。 手上 没有 纸笔 没 办法 记录 ， 不会 打 。 为了 一场 表演 折腾 ， 他们 原本 没有 请 诚意 。
2,完全 导游 剧场 联合 起来 坑 游客 ！ 票务 员 态度 极其 恶劣 ， 很 不耐烦 ， 无论是 致电 咨询 ， 还是 现场 咨询 ， 爱理不理 ！
1,强烈建议 大家 不要 ， 剧场 很 旧 ， 票务 员 服务 极差 … … 但 演员 演出 很 精彩 ， 演员 技艺 精湛 ， 特别 杂技演员 很 卖力 ！
1,超级 小 老式 剧场 ， 主要 杂技 歌舞 表演 ， 提不起 兴致 ， 演员 感觉 懒洋洋
1,太坑 爹 ， 不是 跟团 票 安排 坐 最后 一排 ！
1,山水 情景 一点 搭边 ！ 1 点 20 开始 ， 前 10 分钟 卖 书法 ， 绝 ， 头 一次 见 这样 ！ 情景 存在 ， 节目 ， 杂技 、 舞蹈 ( 舞蹈 不看 也罢 ， 毫无 美感 可言 ！ ) 真的 没 必要 花钱 来 这里 毫无 联系 几个 好 节目 ！ ！ ！
1,................ ！
1,............. ？ bb
