评分,comments
4,位于 县城 河边 侗寨 鼓楼 世界 上 最大 ， 晚上 夜景 更加 漂亮 。 三江 县为 旅游 城区 中心 沿江 建设 大 侗寨 景区 （ 免费 ） 拥有 三项 世界 吉尼斯 记录 ： 世界 最大 侗族 风雨 桥 、 最大 侗族 鼓楼 （ 晚上 亮灯 时 漂亮 多 ） 、 最大 鸟巢 式 侗寨 （ 侗 文化 商业 建筑 ， 外观 更 像 圆型 客家 土楼 ） 。
4,晚上 关门 之后 外面 ， 灯光 很 美 。 晚上 关门 之后 外面 ， 灯光 很 美 。 晚上 关门 之后 外面 ， 灯光 很 美 。 晚上 关门 之后 外面 ， 灯光 很 美 。
5,特色 侗族 建筑 ， 良心 收费 ， 现今 动辄 几十块 门票 ， 十几块 收费 真的 很 划算 。 即 买 即 用 ， 很 方便 。 可以 登上 四层 ， 可以 击鼓 ， 还 可以 了解 一些 鼓楼 知识 。
4,还 行 ， 拍照 点多 ， 租 衣服 20 块 一套 ！
5,被誉为 “ 世界 第一 鼓楼 ” 三江 鼓楼 ， 作为 三江侗族自治县 50 周年 县庆 项目 ， 于 2002 年 11 月 建成 ， 当地 著名 侗族 民间 工匠 杨似 玉 为首 民间 楼桥 师傅 队伍 携手 建造 而成 ， 集 文化 、 观赏 、 旅游 等 多项 功能 于 一体 。 三江 鼓楼 创 “ 四个 ” 之 最 ：
5,三江 最大 鼓楼 就是 这座 ， 可以 进去 看看 ， 算是 比较 新 建筑 ， 为了 这个 地方 旅游 应运而生 吧 ， 里面 还有 程阳八寨 各寨 鼓楼 说明 。 先到 还是 可以 。
3,当地人 说 鼓楼 三江 标志 ， 围着 鼓楼 转 收费 ， 进去 鼓楼 里面 15 元 ， 倒 不贵 ， 进去 刚 看到 表演 ， ， 太多 意义 大 ， 或许 是因为 建筑 榫卯 ， 没用 一颗 钉子 ， 成为 历史 名 建筑
4,五一 出行 ， 健康 码 登记 什么 很 严格 ， 最高 能 爬 上 四楼 这样 ， 楼梯 一点 小 陡 ， 看看 神奇 建筑 ， 前人 智慧 ， 还 行 还是 很 不错 ， 值得一看
5,誉为 “ 世界 第一 鼓楼 ” 三江 鼓楼 ， 作为 三江侗族自治县 50 周年 县庆 项目 ， 于 2002 年 11 月 建成 ， 当地 著名 侗族 民间 工匠 杨似 玉 为首 民间 楼桥 师傅 队伍 携手 建造 而成 ， 集 文化 、 观赏 、 旅游 等 多项 功能 于 一体 。
4,鼓楼 侗族 村寨 标志 灵魂 。 三江 鼓楼 侗乡 第一 鼓楼 ， 被誉为 “ 世界 第一 鼓楼 ” 。 这个 景点 ， 楼主 晚上 ， 周边 很漂亮 ， 霓虹灯 五彩 变化 ， 周边 街道 大 红灯笼 高高挂 ， 给 感觉 回到 另外 时代 ！ 晚上 鼓楼 前 广场 喷泉 与 灯光 相映 ， 更 民族特色 演出 ， 着实 不错 。
3,鼓楼 为 近代 建做 ， 很 侗族 民族特色 风格 ， 位于 县 中心 民族 广场 后面 ， 不用 门票 ， 白天 蓝天白云 下 晚上 华灯 点缀 各有 其 独特 观赏性
5,这是 三江 最大 鼓楼 。 鼓楼 由 四根 很粗 很 高 杉木 做 支撑 ， 气势磅礴 。 整个 鼓楼 全 木结构 ， 没有 使用 一颗 钉子 ， 楼高 42.6 米 ， 世界 第一 大 鼓楼 。
3,昂视 鼓楼 内 楼顶 结构 — — 感受 非凡 美丽 建筑 艺术 。 鼓楼 中部 几个 大鼓 ， 古时候 遇到 入侵 、 打劫 、 偷盗 、 火灾 等 不祥 事件 响起 ， 警示 作用 。
3,"三江 鼓楼 位于 月亮 街 鸟巢 之间 ， 一共 27 层 ， 9 几年 时候 建造 ， 现在 大概 20 个 年头 ， 小孩 门票 10 元 ， 大人 15 , 没 看过 可以 看看 。"
5,风情 三江 个 旅游 好 地方 特产 多多 美景 多多 美女 多多
5,不错 ！ 县城 里 醒目 位置 ， 侗族 最大 鼓楼 啦 ！
4,三江 鼓楼 ， 作为 侗族 精神 图腾 县城 集中 展示 ， 缺少 侗族 群落 开放式 公共 活动 功能 ， 被 演绎 成 城市雕塑 ， 缺乏 互动性 ， 建议 当地政府 能够 吸取 侗族 文化 精髓 ， 将 三江 鼓楼 还给 当地 居民 ， 免费 开放 ， 让 大家 乐于 其中 活动 ， 复刻 侗寨 活动 场景 ， 看电视 ， 下棋 ， 议事 ， 观影 ， 烤火 ， 织布 ，
5,鼓楼 作为 侗族 特色 建筑 ， 值得 一游 。 游玩 时间 半小时 足够 。 携程 上 票 比 现场 买票 便宜 一点 ， 需要 提前 买票 。 现场 买好 票 直接 进去 。
4,三江 鼓楼 侗族 村寨 标志 灵魂 。 它 属 木质 结构 ， 以 榫 穿合 ， 整座 建筑 不用 一枚 铁钉 ， 几层 至 几十层 等 ， 以 单数 居多 ， 呈 四面 、 六面 或 八面 形 ， 一般 高 十多米 ， 最高者 达 几十米 。 形似 宝塔 ， 巍峨 壮观 ， 飞阁 重檐 ， 结构 严谨 ， 做工 精巧 ， 装饰 细致 ， 色彩 朴质 。
5,入住 柳州 三江 万怡 酒店 ， 景色 十分 秀丽 。
5,侗族 鼓楼 ， 标志性 建筑 ， 雄伟壮观 。
5,民族 气氛 比较 浓 ， 比较 值得 一去 。
5,大气 高端 ， 非常 完美 世界遗产 。
5,每 一次 难过 独自 一眼 广场 ！ ！ ！ ！ ！ ！ ！ 然后 所有 一切 好 起来 ！
5,应 朋友 邀请 ， 来到 三江 玩 几天 ， 朋友 第一站 带 月亮 街 ， 观看 三江 标志性 建筑 — — 鼓楼 ， 很 壮观 ， 很 侗家 特点 ， 晚上 灯光 照射 下 ， 更加 漂亮 ！
4,号称 世界 第一 鼓楼 ， 高 42.6 米 ， 位于 多耶 广场 三江 县城 标志性 建筑 ， 门票 15 元 ， 65 岁 以上 免票 ， 晚上 20 : 30 左右 当地 演出 团体 表演 。
4,三江侗族自治县 群山环绕 之中 ， 不是 很大 ， 三月 三人 很多 ， 县城 很 干净 ， 讲 桂林 柳州 话 ， 贵州 湖南 接壤 ， 好 地方 ， 鼓楼 全 木结构 ， 侗乡 特色 ！
3,比较 大 鼓楼 ， 但是 没有 什么 特色 ， 值得 收钱 。 其他 地方 ， 免费 。 比如 从江 鼓楼 。 。 。 周边 没有 啥 ， 只是 顺路 看看 外观 好 ， 不用 特意 ， 不用 买票 进去
5,新造 鼓楼 ， 特别 大 ， 但 属于 现代化 建筑 ， 还是 程阳八 寨里 鼓楼 更 值得一看 。
4,美食 ， 美女 ， 夜景 ， 三江 鼓楼 ， 倒影
4,三江 县城 正 中央 很 壮观 差不多 傍晚 六点 正好 买 上 携程 当日 票 只 可以 上 四楼 楼上 鼓 可以 试着 敲 很棒
5,纯 木质 结构 。 走起路来 ， 吱 吱呀呀 作响 ， 但是 结构 很 稳定 。 但 楼上 往下 看时 ， 还是 有些 心慌慌 ... 非常 值得 参观 ！
4,坐妹 ， 顺道 看看 鼓楼 ， 晚上 ， 灯火通明 ， 很漂亮 。
5,广东 户籍 只要 十元 ， 柳州 广东 扶贫 对 像 。
5,虽然 现代 建筑 ， 还是 很 震撼 ， 值得一看 。
5,这里 免费 ， 很 特色 建簇 ， 带 北方 朋友 来 ， 很 值得一看
4,外边 看看 可以 ， 15 块 进去 值得
3,集 文化 ， 观赏 ， 旅游 等 多项 功能 于 一体 。 鼓楼 60 根 柱头 着 ， 27 层 瓦檐 ， 除 楼顶 两层 外 ， 其余 层 瓦面 等距 收分 ， 层层 紧缩 ， 使 楼面 呈 金字塔 形 ， 显得 端庄 平稳
5,值得 拥有 ， 三江 民族风情 ， 欢迎 大家 来 体验 。 各种 特色小吃 ， 节目 演出 。
5,鼓楼 很漂亮 ！ 很 雄伟 ！ 透着 古老 气息 ， 一种 复古 美的 感觉 ， 非常 喜欢 ！
5,鼓楼 侗家 所 ， 寨里 大小事 那里 处理
5,号称 世界 最大 壮族 鼓楼 ， 建在 县城 江畔 高 台上 ， 晚上 亮灯 时 更加 美 。
4,反正 天天 就是 没有 健身 设施 ， 就是 散散步
5,值得 参观 。 木结构 能 做到 如此 高 ， 容易 。
5,三江 又 一大 名片 ， 上 吉尼斯 世界 记录 ， 侗族 能工巧匠 巨作
5,鼓楼 建筑 令人惊叹 ， 鼓楼 门前 广场 举行 百 家宴 挺好玩 。
5,不错 ， 下次 还来
5,景色 很 好 登上 最高层 可以 尽览 三江 美景
5,少数民族 特色 ， 登上 最高处 一望无际 感觉 真的 很 好 ！
4,值得 一游 ， 好山好水 好 地方 ， 地方 又 热情 ， 性价比 比较 好
5,代表 三江 网红 打卡 ， 奇特 侗乡 民俗风情 建筑设计
5,非常 民族特色 建筑 。 晚上 当 彩灯 亮起 时 ， 非常 美 。
5,有着 侗族 风情 三江 鼓楼 门票 实惠 ， 值得 一游 。
5,好 奇特 建筑风格 设计 很漂亮 必去 打卡
5,没有 铆钉 鼓楼 ， 值得 看看 ！ 一定 要 上楼 ！
5,三江 特色 景点 ， 上去 要钱 ， 纯 木头 制成
5,鼓楼 历史悠久 值得一看 三江 著名景点 之一
5,三江 鼓楼 非常 雄伟 ， 位于 三江 广场 之上 。
5,威武 霸气 ， 全是 木头 做 ， 很 民族特色
5,三江 鼓楼 著名 侗族 古楼 ， 很 值得一看
5,15 元 门票 五分钟 之内 完成 四楼 转 一圈
5,侗族 民族风情 ， 木质 建筑 奇观 。
5,木结构 建筑 奇观 ， 侗族 民族风情 。
5,非常 壮观 侗族 建筑 ， 值得 参观 。
5,技艺高超 ， 世界 一流 ， 中国 代表作
5,特色 景点 ， 建筑 悠远 ， 历史 文明 。
4,感觉 还 可以 ， 大家 可以 过来 玩玩 ！
5,很 特色 ， 值得一看 。
5,非常 好 ， 通过 这些 建筑 不得不 佩服 这个 名族 智慧 ； 只是 可惜 以后 不会 再 延续下去 ； 大家 现在 改住 楼房 ；
4,本人 对 建筑 了解 ， 如果 时间 ， 可以 走走 。 这里 空气 很 好 。
5,值得 一去 ， 建筑 非常 特色 ， 我国 瑰宝
4,值得 一去 ， 很 壮观 ， 三江 标志性 建筑 。
4,很 民族特色 地方 ！ 唯一 不足 就是 进入 要 收钱
4,很 壮观 ， 做工 很 不错 ， 值得 来 看看 ， 不贵 十五块 钱
4,yg 非常 不错 地方 很 好玩 风景 很 美 值得 一去
2,第一次 来 柳州 听闻 3 月 3 大型 对 山歌 之类 活动 过来 酒店 环境 还是 可以 璟 象 酒店 吃 月亮 街 一家 特色 菜馆 吃 实在 太 垃圾 完全 就是 快餐 小炒 一般 吃 完 上 三江 鼓楼 大 晚上 看着 灯饰 不错 上去 木头 结构 塔楼 知道 还有 哪里 比较 特色 好玩 地方
4,不错 很 好看 很 特色 非常 喜欢 下次 还会来
4,三江 鼓楼 位于 县城 广场 边 ， 风景 一般 。
4,风景优美 ， 趣味性 强 ， 性价比 超高
4,挺 有意思 ， 很 历史 建筑
5,双人 合抱 大木头 为 主体 、 榫卯 结构 做成 木楼 ， 真的 令人 震撼 ， 值得 一去
5,古色古香 超大 木 工艺品 ， 还 行 ， 就是 不太值 票价 ， 票价 应该 5 元 合适 。
5,体验 下 侗族 人文 风情 。 来 看看 没有 用 钉子 怎么 搭建 起来 鼓楼 ！ ！ ！ ！ ！
5,三江 市区 2010 年代 建设 大型 木结构 鼓楼 ， 非常 推荐 ， 值得 一去 ！
5,进去 之后 ， 可以 免费 打鼓 ， 夜景 更加 好看
5,大可不必 买票 进入 ， 看看 外观 足够 ！ 建筑 外形 像 极了 宝塔 肉
5,性价比 非常 高 ， 知识性 强 ， 值得一看 。 性价比 高 ， 总体 超赞 ， 。
3,完 照片 ， 感觉 不用 这个 点 。 单 景点 ， 特色 多 。
5,就是 4 层木 楼梯 ， 可 上 可不 上 。
3,古老 建筑 ， 古人 智慧 令人惊叹 ， 美 与 智慧 结晶
5,巧夺天工 ， 目不暇给 ！ 值得 慢慢 欣赏 及 体会 。
5,古香古色 侗寨 建设 ， 领略 侗乡 风情 。
5,进 鼓楼 内部 才 更加 感觉 建筑 壮观
3,很 壮观 啊 ， 值得一看 就是 ， 可以
5,三江 鼓楼 仍 侗族 所 特有 用于 庆典 。
5,最大 鼓楼 ， 无钉 建造 ， 很 壮观 。
3,感觉 很 一般 吧 ， 大 值得 特地去 玩
5,有趣 好玩 ， 体验 很 好 ， 不错
5,木结构 建筑 体现 中国 技术
5,很赞 ， 民族 鼓楼 还有 表演
5,有趣 好玩 ， 体验 很 好 ，
5,还 可以 ， 值得一看 。
5,景色 不错 ， 古色古香
5,可以 不错 可以 不错
5,鼓楼 鼓楼 鼓楼
5,景色 不错 ，
4,三江 鼓楼 真的 体现 出 侗乡 人民 智慧 ， 壮观 ， 值得 一游
4,值得 一去 ， 但 得 注意安全 ， 有点 窄 ，
4,人少 ， 没有 钉子 做 ， 工艺 不错
4,值得一看 ！
3,一般般 吧 ， 门票 15 ， 里面 没什么 ， 不了 顶 ， 从 外面 看比 里面 好看 多 。
4,还好 吧 ， 优惠 小小
3,看看 外观 其实 差不多 进去 意义 大 。 。
3,很 值得 当地 历史 文化 塔 。
3,慕名而来 ， 结果 一般般 啦
1,空楼 ， 没什 意思 ， 说 走 表演 没 看见
