评分,comments
5,据说 它 按 国家 4A 景区 标准 来 规划 ， 这里 可以 近距离 领略 桂 西北 特有 农家 风貌 、 农耕 文化 田园风光 ， 体验 当地 独有 风土人情 ， 非常 值得 一去 。
4,义江缘 景区 位于 桂林 西北 旅游线 世界 著名 景观 “ 龙脊 梯田 ” 景区 必经之路 临桂县 五通 镇 ， 素有 风情 长廊 桂林 西北 旅游线 聚集 苗 、 瑶 、 侗 、 壮等 十数个 少数民族 ， 雄浑 大山 原始森林 、 高山 瀑布 、 峡谷 激流 、 梯田 壮景 火热 民俗风情 交织 一起 ， 形成 桂林 独特 亮丽 旅游 景观 ， “ 桂林 风情 第一村 ” 美誉 。 义江缘 以 临桂 文化 为 背景 ， 桂 西北 少数民族 风情 为 主题 大型 景区 ， 这里 ， 可以 近距离 领略 桂 西北 特有 农家 风貌 、 农耕 文化 田园风光 ， 可 领略到 临桂 八景 之首 “ 义江 风光 ” ； 义江 风情 演艺 水道 ， 可以 壮族 歌仙 对歌 ， 聆听 “ 侗族 大歌 ” 天籁 之音 、 感受 瑶族 长发 奇特 风俗 ， 又 可 游览 义江 两岸 少数民族 各种 风情 、 建筑 景观 。 义江缘 民艺 走廊 数十种 各类 少数民族 传统 手工 技艺 同样 能 使 目不暇接 。 长街 宴是 终生 难忘 地方 ， 火热 民族 表演 、 奇特 民族 美食 ， 使 忘却 ， 一起 狂欢 … …
3,从 广州 家人 一起 报 旅行社 桂林 周游 ， 说好 第三天 龙脊 然后 世外桃源 ， 谁 知道 导游 告诉 不了 世外桃源 。 所以 回 市区 路上 加 义江缘 这个 景区 。 人造 气氛 太 浓 ， 所谓 表演 感觉 过家家 。 毫无 体现 少数民族 特点 风情 。 然后 山上 妈妈 买 一对 银手镯 ， 回家 一周 不到 退色 。 从进 大门 走 完整 个 景区 除了 坑钱 没有 其他 特色 。 倒 那里 山水 倒 别具 一番 风格 。
4,龙脊 梯田 临桂 区 五通 镇 、 桂林 村落 天下第一 美誉 、 这里 聚集 壮 、 侗 、 苗 、 瑤 、 土族 等 十几个 少数民族 、 风俗 民情 悠久 传统 、 、 村中 高山 峻秀 、 溪水 清澈 、 空气清新 、 原生态 美景 随处可见 。
5,值得 游玩 ， 里面 溜索 滑道 好玩 ， 机会 还 ， 感受 多姿多彩 民族风情
5,周围 环境 还 不错 ， 交通 比较 方便 ， 雄浑 大山 原始森林 、 高山 瀑布 、 峡谷 激流 、 梯田 壮景 值得 一游 。
5,蝴蝶泉 很漂亮 ， 特别 侗族 表演 ， 很 特色 ， 值得 一去
5,4A 景区 ， 村庄 古朴 。 苗 ， 瑶 ， 侗 ， 壮等 少数民族 风情 。 广西 特色 百 家宴 可以 体验 一下 ！
5,咯个 skytop 某 信诺 哦 您 女虐 mix1
4,义江缘 ， 好玩 很 啊 ， 没有 去过 ， 一定 要 抽时间 玩玩 啊 ， 不去 实在 太 可惜
5,集 多个 少数民族 风情 风俗 与 民居 建筑 为 一体 景区 ， 互动 、 体验 项目 不少 。
4,有着 “ 桂林 风情 第一村 ” 美誉 ， 距离 桂林 市区 约 三十公里 ， 交通 方便 ， 从 桂林 去往 龙脊 梯田 方向 经过 这里
5,这次 第二次 来 玩 不过 这次 没有 坐 竹筏 还是 有点 遗憾 又 赶上 下雨 不过 总体 来说 景色 还是 很 美的
3,景点 很 一般 ， 园区 大 ， 没什么 好看 景点 ， 处处 收费 点 ， 下次 不会 再 。
3,还 可以 ， 广西 这边 建议 龙胜 或 阳朔 ， 三江 柳州 风雨 桥 不错 。
3,还 可以 吧 ， 一般来讲 本地 桂林人 周末 休闲 地方
3,五十元 门票 没想到 竟然 那么 小 ， 小时 转遍 ， 不想 再
3,觉得 门票 太贵 ， 景点 不是 很多 ， 里面 很多 收费 项目 ， 希望 可以 不断改进 。
1,工作人员 服务 意识 差 ， 景点 项目 坑人 居多 ， 上 香 拜佛 摸 吉祥物 全是 假 ， 强制 消费 + 性价比 低 ， 大家 千万 不要 上当 ！
3,五一 同学 玩 ， 定 几张 票 ， 感觉 太小 而且 不好玩
3,景区 没 特色 ， 坐船 十分钟 ， 逛 几间 竹楼 ， 值得 玩 。
1,刚 从 这个 景区 出来 ， 先是 让 照相 ， 照相 不让 走 ， 坐船 一小 ， 上岸 。 然后 爬山 一些 民族 表演 ， 宣传 蛇毒 做 药 ， 还有 滑道 索道 ， 30 元 一人 。 建议 走路 下山 ， 一点 不远 。 这里 来 很少 。 两处 让 买 照片 。 建议 不要 这里 玩 。
